mlbamID,playerName,team,league,defaultPos,W,L,S,IP,H,R,ER,HR,BB,K,HBP,G_SP,G_RP
488761,Anthony Capra,OAK,AL,SP,3,8,0,103,119,84,77,20,71,71,0,0,0
488767,Dexter Carter,SDN,NL,SP,4,10,0,127,135,87,78,25,78,103,1,0,0
488768,Andrew Cashner,CHN,NL,SP,4,4,0,72,70,41,39,4,50,47,0,0,0
488776,Jaye Chapman,ATL,NL,RP,2,3,0,48,50,32,29,6,35,39,0,0,0
488782,Anthony Claggett,PIT,NL,RP,2,3,0,48,59,34,31,6,28,25,0,0,3
488786,Louis Coleman,KCA,AL,RP,1,2,0,25,28,13,11,1,9,16,0,0,0
488787,Casey Coleman,CHN,NL,SP,5,7,0,111,120,73,68,13,57,60,0,0,0
488792,Anthony Contreras,SDN,NL,2B,1,0,0,13,13,6,6,1,7,8,0,0,0
488823,Michael Davitt,LAA,AL,SP,2,4,0,56,72,45,40,7,36,28,0,0,0
488846,Brian Duensing,MIN,AL,SP,5,6,0,99,118,61,54,11,31,49,1,9,15
488850,Johnathan Dutton,LAN,NL,RP,1,2,0,26,25,19,18,3,28,22,0,0,0
488876,Brent Fisher,KCA,AL,SP,1,2,0,27,36,21,19,4,15,15,0,0,0
488880,Adalberto Flores,TEX,AL,RP,2,4,0,52,65,47,42,11,34,40,0,0,0
488888,Chris Frey,COL,NL,OF,1,0,0,10,10,5,5,1,3,8,0,0,0
488892,Shaun Garceau,SLN,NL,SP,2,5,0,65,74,52,49,11,56,36,0,0,0
488906,Adam Godwin,LAN,NL,OF,1,0,0,9,10,5,4,1,3,7,0,0,0
488927,Daniel Gutierrez,TEX,AL,SP,2,4,0,50,62,37,33,7,22,30,0,0,0
488929,Michael Hacker,HOU,NL,RP,1,2,0,24,23,15,15,1,27,18,0,0,0
488934,Matthew Hall,TBA,AL,3B,0,1,0,9,10,5,5,1,4,7,0,0,0
488943,Cheyne Hann,SEA,AL,RP,4,3,0,63,64,29,25,5,15,44,0,0,0
488957,Carlos Hernandez,OAK,AL,SP,7,12,0,169,199,114,101,17,82,86,0,0,0
488962,Christopher Hicks,HOU,NL,SP,3,11,0,128,165,105,92,30,57,82,1,0,0
488969,Ryan Hinson,SDN,NL,RP,2,3,0,45,45,30,28,6,40,34,0,0,0
488977,Ben Hornbeck,OAK,AL,RP,3,6,0,77,82,51,46,8,50,63,0,0,0
488982,Leroy Hunt,CHA,AL,RP,1,4,0,49,61,48,44,7,54,26,0,0,0
488984,Tommy Hunter,TEX,AL,SP,4,5,0,84,104,57,50,12,26,45,1,19,0
489005,Blake Jones,FLO,NL,RP,1,2,0,23,26,15,14,3,14,15,0,0,0
489016,Reid Kelly,HOU,NL,RP,2,3,0,49,55,34,31,8,30,37,0,0,0
489020,Brad Kilby,OAK,AL,RP,2,3,0,46,45,26,24,6,21,38,0,1,10
489021,Blake King,SLN,NL,RP,3,5,0,73,65,52,51,5,105,68,0,0,0
489030,Paul Kometani,TEX,AL,RP,1,4,0,46,62,41,36,10,21,27,0,0,0
489039,Bobby LaFromboise,SEA,AL,SP,4,7,0,102,124,73,64,16,41,55,0,0,0
489052,Brent Leach,LAN,NL,RP,2,2,0,36,32,21,20,4,27,31,0,0,38
489054,Curtis Leavitt,MIN,AL,RP,1,2,0,26,35,26,24,7,17,18,0,0,0
489055,Michael Lee,BOS,AL,RP,3,4,0,67,85,48,41,5,34,40,0,0,0
489056,Charles Leesman,CHA,AL,SP,5,11,0,142,173,105,92,11,94,69,1,0,0
489076,Corey Madden,FLO,NL,RP,1,2,0,30,29,17,16,4,18,29,0,0,0
489077,John Madden,NYN,NL,RP,2,2,0,35,37,22,20,4,21,20,0,0,0
489078,Michael Madsen,OAK,AL,SP,1,3,0,40,48,32,29,7,24,22,0,0,0
489082,Jacob Marceaux,CHA,AL,RP,1,2,0,29,33,24,22,3,25,17,0,0,0
489096,Jeremy McBryde,SDN,NL,SP,3,7,0,88,94,58,51,19,34,70,0,0,0
489102,Cole McCurry,BAL,AL,SP,3,9,0,106,146,97,86,22,56,61,0,0,0
489119,Wade Miley,ARI,NL,SP,4,6,0,89,106,62,54,11,39,53,0,0,0
489150,Clayton Mortensen,OAK,AL,SP,4,6,0,91,100,59,53,13,43,55,1,6,1
489153,Kyle Mura,SLN,NL,SP,3,3,0,54,62,31,27,5,15,25,0,0,0
489172,Michael Nix,COL,NL,RP,1,3,0,35,39,26,24,4,26,24,0,0,0
489189,Josh Outman,OAK,AL,SP,4,5,0,79,77,44,42,9,40,56,1,12,2
489197,Curtis Partch,CIN,NL,SP,4,10,0,124,142,96,87,17,86,66,0,0,0
489204,Nick Pereira,SFN,NL,SP,2,5,0,67,74,47,44,10,39,46,0,0,0
489213,Chad Povich,BOS,AL,RP,2,4,0,54,72,49,44,10,30,29,0,0,0
489223,Edwin Quirarte,SFN,NL,RP,2,4,0,50,55,29,26,4,21,26,0,0,0
489225,Cody Railsback,ATL,NL,RP,1,1,0,18,19,10,9,1,11,11,0,0,0
489229,Jacob Rasner,CHA,AL,SP,3,10,0,113,144,102,91,19,71,60,0,0,0
489234,Gregory Reinhard,CHN,NL,RP,3,6,0,79,84,59,54,14,48,67,0,0,0
489244,Jason Rice,BOS,AL,RP,2,6,0,71,83,60,55,8,63,54,0,0,0
489265,Sergio Romo,SFN,NL,RP,2,1,0,30,26,14,12,3,10,30,1,0,45
489271,Casey Rowlett,SLN,NL,2B,1,0,0,12,12,6,5,1,3,7,0,0,0
489289,Mario Santiago,KCA,AL,SP,4,9,0,121,177,104,88,19,49,48,0,0,0
489292,Cody Satterwhite,DET,AL,RP,1,3,0,39,44,29,27,5,28,28,0,0,0
489295,Brian Schlitter,CHN,NL,RP,2,4,0,52,57,37,34,8,29,40,0,0,0
489312,Anthony Shawler,DET,AL,RP,3,6,0,78,92,55,48,7,42,44,0,0,0
489321,Kenneth Smalley,OAK,AL,SP,3,7,0,88,100,66,61,12,66,54,0,0,0
489334,Craig Stammen,WAS,NL,SP,4,6,0,92,100,57,52,13,31,48,1,19,0
489336,Will Startup,BAL,AL,RP,1,2,0,25,28,15,14,3,11,18,0,0,0
489342,Bradley Stone,FLO,NL,RP,4,5,0,80,87,45,40,5,31,40,0,0,0
489347,Houston Summers,SLN,NL,SP,1,5,0,51,70,57,53,13,47,21,0,0,0
489356,Brandon Taylor,CLE,AL,3B,2,2,0,38,41,22,20,3,20,22,1,0,0
489362,Chad Thall,BAL,AL,RP,2,4,0,55,70,42,38,7,30,31,0,0,0
489373,Mace Thurman,CIN,NL,RP,3,3,0,53,51,30,28,5,32,43,0,0,0
489384,Travis Turek,CLE,AL,RP,1,3,0,39,51,34,31,8,27,20,0,0,0
489400,Ryan Verdugo,SFN,NL,RP,2,2,0,33,28,16,16,1,28,34,0,0,0
489403,Chad Wagler,HOU,NL,RP,2,5,0,64,83,51,45,13,24,25,0,0,0
489420,Taylor Wilding,LAA,AL,RP,2,4,0,58,71,43,38,8,25,35,0,0,0
489434,Kyle Winters,FLO,NL,SP,3,6,0,82,92,54,48,8,43,42,0,0,0
489436,Brendan Wise,DET,AL,RP,2,4,0,55,72,41,35,6,22,18,0,0,0
489448,Mike Zagurski,PHI,NL,RP,2,3,0,41,43,23,21,5,18,35,2,0,0
489549,Dave McKae,BOS,AL,SP,4,7,0,102,133,79,69,15,34,49,0,0,0
489567,Alan Johnson,COL,NL,SP,6,11,0,151,190,120,108,26,64,70,0,0,0
489702,Brian Baker,TBA,AL,SP,4,6,0,87,103,62,55,11,39,49,0,0,0
489735,Todd Doolittle,FLO,NL,RP,1,3,0,32,32,20,19,4,24,30,0,0,0
489738,Alex Jamieson,TBA,AL,C,1,0,0,11,12,6,5,1,4,7,0,0,0
489759,Luis Lebron,BAL,AL,RP,1,3,0,38,42,31,30,5,39,36,0,0,0
490008,Robert Manuel,SEA,AL,RP,3,2,0,47,51,27,24,5,14,33,0,0,3
490011,Kyle Fernandes,BOS,AL,RP,2,6,0,72,94,63,56,12,41,40,0,0,0
490063,Matt Garza,TBA,AL,SP,10,8,0,160,146,76,74,18,60,133,7,32,0
490313,Amaury Sanit,NYA,AL,RP,3,3,0,50,58,33,29,5,21,26,0,0,0
490580,Derrick Ellison,NYN,NL,RP,2,2,0,36,35,22,20,5,23,29,0,0,0
490675,Ray Chang,BOS,AL,2B,1,0,0,9,10,5,4,1,3,7,0,0,0
490932,Robert Marcial,ATL,NL,2B,1,0,0,10,10,5,5,1,6,8,0,0,0
491159,Joe Thatcher,SDN,NL,RP,2,2,0,34,29,14,12,2,13,35,1,0,52
491179,Matt Rusch,DET,AL,RP,2,5,0,67,88,57,50,14,26,35,0,0,0
491220,Hunter Jones,BOS,AL,RP,1,1,0,20,24,16,15,4,10,15,1,0,11
491623,Daniel Vasquez,ARI,NL,RP,2,4,0,53,65,45,41,10,31,33,0,0,0
491624,Cesar Valdez,ARI,NL,SP,5,8,0,115,133,81,73,18,42,67,0,0,0
491636,Wendy Rosa,NYN,NL,RP,1,2,0,24,21,16,16,2,30,20,0,0,0
491646,Jeanmar Gomez,CLE,AL,SP,4,10,0,130,168,106,94,25,64,74,0,0,0
491688,Enerio Del Rosario,CIN,NL,RP,4,5,0,83,90,48,42,8,29,46,0,0,0
491701,Jorge Perez,ARI,NL,RP,2,5,0,61,72,49,44,13,29,49,0,0,0
491703,Neftali Feliz,TEX,AL,SP,3,4,0,60,58,32,30,4,30,50,1,0,20
491704,Wilkins Arias,NYA,AL,RP,3,4,0,62,72,45,40,8,35,43,0,0,0
491712,Francis Cabrera,LAA,AL,RP,1,1,0,19,22,13,12,1,14,10,0,0,0
492733,Ramon Geronimo,CIN,NL,RP,2,5,0,60,63,41,38,7,42,41,0,0,0
492818,Leandro Cespedes,HOU,NL,SP,3,9,0,108,128,84,76,22,65,78,0,0,0
492821,Henry Villar,HOU,NL,RP,4,5,0,82,86,46,39,10,29,71,0,0,0
492827,Hyang-Nam Choi,LAN,NL,RP,4,3,0,64,53,26,23,7,26,73,0,0,0
492880,Bayron Zepeda,ARI,NL,RP,3,3,0,55,61,30,25,1,20,32,0,0,0
493131,Masahide Kobayashi,,,RP,1,2,0,25,34,21,19,5,11,13,0,0,10
493133,Hiroki Kuroda,LAN,NL,SP,6,4,0,92,85,41,38,9,21,64,2,20,1
493137,Daisuke Matsuzaka,BOS,AL,SP,7,6,0,120,128,69,63,15,59,108,5,12,0
493157,Koji Uehara,BAL,AL,RP,4,5,0,77,89,41,35,8,17,56,1,12,0
493161,Yasuhiko Yabuta,,,RP,1,3,0,33,44,25,22,5,16,24,0,0,12
493247,Peter Moylan,ATL,NL,RP,4,2,0,55,47,22,19,2,25,44,2,0,87
493256,Alessandro Maestri,CHN,NL,RP,3,5,0,74,79,56,53,13,51,54,0,0,0
493416,Takashi Saito,ATL,NL,RP,5,1,8,58,45,18,18,5,24,64,4,0,56
493475,Matt Meyer,SLN,NL,RP,2,3,0,49,57,38,35,6,41,33,0,0,0
493476,Dan Houston,COL,NL,SP,5,10,0,134,155,103,97,19,96,82,1,0,0
493483,Kevin Boggan,TBA,AL,RP,2,4,0,52,67,42,37,10,23,24,0,0,0
493497,Daniel Albritton,CHA,AL,RP,0,3,0,26,38,31,29,12,10,18,0,0,0
493533,Ryan Schlecht,TEX,AL,RP,1,1,0,18,21,13,12,1,16,11,0,0,0
493541,Chris Salberg,BAL,AL,SP,2,8,0,89,120,79,70,12,63,45,0,0,0
493547,Mickey Storey,OAK,AL,RP,3,2,0,48,48,23,19,4,14,42,0,0,0
493590,Kris Dabrowiecki,MIL,NL,RP,0,2,0,16,20,16,15,6,11,12,0,0,0
493603,Adam Ottavino,SLN,NL,SP,5,9,0,125,131,81,75,16,85,85,0,0,0
493627,Nathan Moreau,BAL,AL,SP,1,6,0,65,93,71,65,20,48,44,0,0,0
496528,Steve Palazzolo,SFN,NL,RP,3,3,0,58,59,35,33,6,32,38,0,0,0
496529,Chris Hayes,KCA,AL,RP,3,5,0,72,94,46,38,4,18,27,0,0,0
497807,Frank Herrmann,CLE,AL,RP,4,8,0,111,143,80,68,15,38,50,0,0,0
499107,Francisley Bueno,ATL,NL,SP,3,3,0,57,63,35,31,7,26,34,0,0,0
499382,Manny Ayala,PHI,NL,SP,2,5,0,59,69,46,42,13,28,37,0,0,0
499603,Yeiper Castillo,BOS,AL,SP,2,7,0,83,109,77,70,15,56,45,0,0,0
499856,Chris Jakubauskas,PIT,NL,SP,3,3,0,54,55,31,29,8,17,32,1,8,27
499877,Kenshin Kawakami,ATL,NL,SP,9,8,0,157,148,78,71,17,58,107,6,25,7
500288,Felix Ventura,BOS,AL,RP,2,4,0,55,73,50,44,9,33,30,0,0,0
500610,Deolis Guerra,MIN,AL,SP,4,9,0,120,155,100,89,20,61,56,0,0,0
500674,Eduardo Sanchez,SLN,NL,RP,3,4,0,61,57,34,31,6,36,51,0,0,0
500724,Juan Ramirez,PHI,NL,SP,4,9,0,117,135,92,85,20,73,68,0,0,0
500732,Yonathan Gonzalez,SLN,NL,RP,1,3,0,37,44,28,26,7,22,20,0,0,0
500734,Oscar Castro,CIN,NL,SP,2,8,0,89,117,90,83,24,63,41,1,0,0
500744,Gabriel Alvarado,PIT,NL,SP,4,8,0,112,137,81,71,17,52,66,1,0,0
500748,Wilson Ortiz,PIT,NL,RP,1,5,0,51,66,44,39,9,36,25,0,0,0
500773,Matias Carrillo,NYN,NL,RP,1,3,0,37,40,26,24,7,19,25,0,0,0
500782,Marcos Tabata,NYN,NL,RP,1,0,0,11,10,6,6,1,9,11,0,0,0
500872,Gregory Infante,CHA,AL,SP,2,6,0,71,85,66,61,11,72,40,0,0,0
500894,Ricardo Hernandez,FLO,NL,RP,1,0,0,9,10,5,4,1,4,7,0,0,0
500902,Lester Oliveros,DET,AL,RP,2,3,0,46,55,36,32,8,24,32,0,0,0
500903,Brayan Villareal,DET,AL,SP,4,7,0,97,110,70,63,13,56,69,1,0,0
500909,Mauricio Robles,SEA,AL,SP,3,8,0,98,111,81,76,16,91,70,0,0,0
500915,Felix Moreno,TOR,AL,RP,0,1,0,9,9,5,4,1,5,7,0,0,0
501227,Alberto Cabrera,CHN,NL,RP,2,5,0,65,78,62,59,13,66,39,0,0,0
501252,Kenny Sosa,ARI,NL,SP,2,3,0,45,51,34,32,9,23,32,1,0,0
501253,Geison Aguasviva,LAN,NL,RP,3,2,0,48,47,24,21,3,22,26,0,0,0
501321,Santo Frias,CLE,AL,RP,1,3,0,39,48,35,33,8,35,27,0,0,0
501325,Jose Urena,CLE,AL,RP,1,3,0,35,40,24,21,1,29,19,0,0,0
501381,Michael Pineda,SEA,AL,SP,3,5,0,72,81,44,40,9,29,46,0,0,0
501469,Manauris Baez,KCA,AL,SP,4,9,0,121,162,94,82,12,72,52,1,0,0
501492,Gabriel Tatis,NYA,AL,RP,1,2,0,27,34,26,24,5,26,16,0,0,0
501504,Jose Rodriguez,LAA,AL,RP,3,5,0,71,83,50,45,11,33,45,1,0,0
501506,Wilfredo Perez,BAL,AL,RP,1,4,0,42,49,32,30,6,33,32,0,0,0
501507,Julio Ramos,OAK,AL,SP,3,6,0,84,100,58,51,13,33,50,1,0,0
501549,Jorge Quintero,TEX,AL,RP,1,3,0,34,48,31,27,5,22,14,0,0,0
501556,Kennil Gomez,TEX,AL,SP,3,9,0,109,143,100,90,19,76,62,0,0,0
501563,Simon Castro,SDN,NL,SP,5,7,0,108,101,56,51,12,55,84,0,0,0
501564,Alexis Lara,SDN,NL,RP,2,3,0,47,40,26,25,4,43,42,0,0,0
501565,Stiven Osuna,SDN,NL,SP,5,8,0,116,114,68,62,10,86,75,1,0,0
501569,Samuel Martinez,NYN,NL,RP,2,1,0,28,26,15,14,3,18,24,0,0,0
501585,Eduardo Paulino,KCA,AL,SP,3,10,0,113,161,104,93,26,47,47,0,0,0
501595,Leandro Marin,BOS,AL,RP,2,2,0,40,44,30,28,3,41,33,0,0,0
501625,Jose Alvarez,FLO,NL,SP,3,8,0,99,124,77,67,17,41,49,0,0,0
501637,Junior Martinez,CIN,NL,RP,0,2,0,22,24,24,24,4,42,14,0,0,0
501638,Pedro Viola,CIN,NL,RP,2,3,0,42,43,30,28,8,29,38,0,0,9
501644,Carlos Martinez,WAS,NL,RP,3,4,0,67,75,45,40,8,34,36,0,0,0
501645,Leuris Gomez,COL,NL,RP,1,0,0,12,14,8,7,2,4,8,0,0,0
501656,Dickson Marquez,NYA,AL,RP,1,0,0,12,12,6,5,1,3,8,0,0,0
501671,Cristian Beltre,ARI,NL,SP,4,10,0,127,163,110,97,26,55,64,0,0,0
501687,Luis Marte,DET,AL,SP,3,7,0,88,114,75,68,20,37,49,0,0,0
501699,Ramon Benjamin,FLO,NL,RP,2,2,0,38,37,23,21,3,31,34,0,0,0
501719,Danny Rondon,MIN,AL,RP,1,3,0,39,52,30,26,5,16,19,0,0,0
501720,Henry Reyes,MIN,AL,RP,1,3,0,32,47,36,32,11,18,17,0,0,0
501724,Walter Suriel,SEA,AL,SP,1,5,0,55,78,60,55,19,38,33,0,0,0
501727,Hector Cardenas,SLN,NL,SP,3,4,0,65,68,36,32,5,32,34,0,0,0
501729,Joel Pichardo,SLN,NL,RP,2,3,0,41,44,24,21,5,16,27,0,0,0
501740,Francisco Samuel,SLN,NL,RP,2,3,0,46,41,32,32,4,62,48,0,0,0
501795,Matt Matulia,CHN,NL,2B,1,0,0,13,15,8,8,2,3,8,0,0,0
501806,Brandon Magee,TOR,AL,SP,3,8,0,99,126,80,71,14,56,34,0,0,0
501817,Anthony Barnette,ARI,NL,SP,5,12,0,152,179,117,105,28,62,95,0,0,0
501819,Robert Woodard,SDN,NL,RP,1,3,0,35,37,22,20,7,14,23,0,0,0
501826,Clay Zavada,ARI,NL,RP,2,2,0,34,33,18,16,4,16,35,1,0,49
501828,Ryan Ouellette,BAL,AL,RP,2,5,0,60,81,48,42,6,36,24,0,0,0
501843,Tyson Corley,CHA,AL,RP,2,4,0,51,58,33,28,3,27,30,0,0,0
501852,Bruce Billings,COL,NL,SP,4,8,0,106,127,87,79,21,54,79,0,0,0
501861,Thomas Wright,MIN,AL,RP,1,3,0,35,44,30,27,5,30,19,0,0,0
501863,Kevin Gunderson,ATL,NL,RP,2,4,0,50,53,31,28,5,31,31,0,0,0
501869,Graham Taylor,FLO,NL,SP,4,6,0,89,102,62,55,12,44,47,1,3,0
501870,Everett Teaford,KCA,AL,SP,3,11,0,126,181,121,109,30,61,56,0,0,0
501874,Kam Mickolio,BAL,AL,RP,1,2,0,31,35,20,18,3,16,25,0,0,11
501875,Jeremy Hall,TBA,AL,SP,5,8,0,118,141,85,75,16,52,63,0,0,0
501878,David Mixon,SFN,NL,RP,2,3,0,47,49,29,26,4,27,30,0,0,0
501879,Kevin Pucetas,SFN,NL,SP,6,9,0,137,147,79,71,14,46,75,0,0,0
501883,Jack Tilghman,HOU,NL,RP,1,4,0,45,52,34,31,6,34,28,0,0,0
501886,Derrick Loop,BOS,AL,RP,3,3,0,58,67,37,32,4,31,39,0,0,0
501905,Justin Fuller,LAN,NL,SS,0,1,0,9,9,5,5,1,3,7,0,0,0
501914,Aaron Hartsock,KCA,AL,RP,2,5,0,65,87,52,46,10,30,29,0,0,0
501919,Daniel Brauer,PHI,NL,RP,2,4,0,51,53,40,38,5,59,39,0,0,0
501925,Joe Smith,CLE,AL,RP,3,2,0,46,42,22,21,5,20,38,2,0,37
501928,Tyree Hayes,TBA,AL,RP,2,5,0,65,84,59,53,12,47,35,0,0,0
501932,Timothy Norton,NYA,AL,RP,2,2,0,38,42,22,19,2,15,22,0,0,0
501934,Adam Cowart,SFN,NL,SP,3,5,0,76,90,47,41,8,23,33,0,0,0
501936,Matthew Buschmann,SDN,NL,SP,6,9,0,133,137,77,68,19,57,76,0,0,0
501942,Robert Jacobsen,WAS,NL,OF,0,1,0,9,10,5,5,1,6,7,0,0,0
501950,Dustin Black,BAL,AL,C,1,0,0,10,12,6,6,1,5,7,0,0,0
501955,Joba Chamberlain,NYA,AL,SP,11,8,0,167,166,87,78,17,72,155,9,31,1
501957,Chris Tillman,BAL,AL,SP,3,5,0,76,95,49,46,14,28,48,2,12,0
501973,Chad Rodgers,ATL,NL,SP,2,2,0,40,44,26,24,5,22,27,0,0,0
501985,Mike Minor,ATL,NL,SP,2,1,0,29,28,12,10,2,7,24,1,0,0
501990,Andrew Doyle,TEX,AL,RP,2,2,0,32,37,19,17,3,11,21,0,0,0
501993,Cole Kimball,WAS,NL,RP,2,5,0,62,64,50,47,8,63,47,0,0,0
501996,Gary Daley,SLN,NL,RP,2,6,0,72,81,59,55,10,78,47,0,0,0
502000,Derrik Lutz,CIN,NL,RP,2,2,0,37,39,22,20,3,23,24,0,0,0
502001,Brandon Hynick,COL,NL,SP,6,10,0,148,177,106,96,26,48,74,0,0,0
502004,George Kontos,NYA,AL,SP,4,6,0,90,109,73,66,18,48,60,0,0,0
502009,Mat Latos,SDN,NL,SP,3,4,0,63,48,33,30,10,27,49,1,10,0
502010,Jacob Brigham,TEX,AL,SP,2,7,0,84,111,79,72,17,60,48,1,0,0
502012,Casey Mulligan,SLN,NL,RP,3,3,0,53,46,25,23,3,36,53,0,0,0
502019,Justin Edwards,CHA,AL,SP,5,11,0,148,188,119,105,20,70,64,1,0,0
502022,Zachary Von Tersch,NYN,NL,SP,1,1,0,22,22,13,12,4,9,18,1,0,0
502026,Jeremy Jeffress,MIL,NL,SP,3,5,0,69,65,50,49,10,78,64,0,0,0
502028,Blake Wood,KCA,AL,SP,3,7,0,89,117,73,65,13,44,47,0,0,0
502032,Bud Norris,HOU,NL,SP,4,5,0,84,85,47,43,10,44,75,1,10,1
502046,Jeffrey Locke,PIT,NL,SP,5,9,0,126,144,79,69,12,62,74,0,0,0
502049,Kevin Kreier,CHN,NL,RP,3,5,0,75,89,55,49,11,33,34,0,0,0
502051,Joshua Ravin,CIN,NL,SP,2,5,0,67,74,60,58,13,72,44,0,0,0
502055,Jay Buente,FLO,NL,RP,3,4,0,66,67,43,40,9,48,55,0,0,0
502056,Phillips Orta,NYN,NL,RP,1,2,0,29,27,19,18,2,31,21,0,0,0
502061,Robert Fish,LAA,AL,SP,2,8,0,88,126,94,84,23,60,48,0,0,0
502065,Chad Lee,OAK,AL,SP,1,3,0,35,40,24,22,5,20,23,1,0,0
502074,Stephen Vento,CHN,NL,RP,1,3,0,40,48,33,30,8,26,25,0,0,0
502075,Justin Souza,SEA,AL,SP,3,6,0,81,100,59,52,13,34,44,0,0,0
502083,Zachary McAllister,NYA,AL,SP,6,6,0,112,133,73,64,13,41,60,0,0,0
502085,David Robertson,NYA,AL,RP,4,2,0,55,48,25,22,3,29,64,1,0,45
502102,Duane Below,DET,AL,SP,2,6,0,72,90,63,57,13,53,48,0,0,0
502103,Michael Antonini,NYN,NL,SP,5,8,0,116,123,71,63,16,45,70,0,0,0
502106,Thomas Palica,ATL,NL,RP,3,3,0,58,57,35,32,7,39,51,0,0,0
502108,Nicholas Hill,SEA,AL,RP,4,5,0,82,91,51,45,10,36,55,0,0,0
502112,Garrett Johnson,CHA,AL,RP,1,4,0,48,66,47,41,12,22,27,0,0,0
502124,Steven Richard,SEA,AL,RP,2,4,0,54,62,38,35,6,41,35,0,0,0
502130,Daniel Runzler,SFN,NL,RP,2,2,0,35,30,19,18,3,27,36,1,0,11
502136,Jordan Smith,CIN,NL,SP,4,6,0,94,108,63,55,12,36,49,0,0,0
502142,Hassan Pena,WAS,NL,SP,2,4,0,53,56,34,31,6,34,32,0,0,0
502154,Zachary Britton,BAL,AL,SP,4,9,0,116,148,89,80,14,67,62,0,0,0
502155,Nathanial Culp,SDN,NL,SP,6,10,0,142,155,81,71,19,38,56,0,0,0
502157,Timothy Bascom,BAL,AL,SP,3,9,0,106,148,94,82,19,53,49,0,0,0
502158,Josh Roenicke,TOR,AL,RP,1,2,0,26,27,15,13,2,13,26,1,0,24
502162,Angel Castro,TBA,AL,RP,2,4,0,54,69,50,46,12,38,26,0,0,0
502165,Andrew Carpenter,PHI,NL,SP,4,5,0,80,92,55,50,14,33,50,1,1,2
502166,Brad Mills,TOR,AL,SP,1,2,0,25,29,19,18,6,12,21,1,2,0
502168,Rudy Owens,PIT,NL,SP,4,7,0,97,109,59,52,15,27,61,0,0,0
502169,Billy Bullock,MIN,AL,RP,2,1,0,30,32,17,15,1,18,23,0,0,0
502171,Alexander Cobb,TBA,AL,SP,4,8,0,111,134,82,74,18,49,58,0,0,0
502175,Caleb Clay,BOS,AL,SP,3,6,0,85,115,78,70,16,48,37,1,0,0
502179,Paolo Espino,CLE,AL,SP,3,8,0,101,126,81,73,21,48,59,0,0,0
502187,Michael Mehlich,ATL,NL,RP,2,4,0,56,64,44,40,10,43,39,0,0,0
502188,Jeff Samardzija,CHN,NL,RP,3,5,0,69,80,51,46,12,33,43,1,2,18
502192,Sean Gleason,BAL,AL,SP,4,11,0,137,189,111,96,16,67,51,0,0,0
502208,P.j. Walters,SLN,NL,SP,1,2,0,23,27,20,18,7,11,20,0,1,7
502239,Trevor Cahill,OAK,AL,SP,7,9,0,147,145,84,81,19,68,82,3,32,0
502246,Chase Christianson,ARI,NL,RP,2,7,0,77,99,69,63,15,48,38,0,0,0
502250,Evan Anundsen,MIL,NL,SP,7,7,0,125,123,68,61,9,65,80,0,0,0
502253,Alejandro Sanabia,FLO,NL,SP,3,7,0,91,103,66,60,14,53,54,0,0,0
502259,Mike Pontius,CLE,AL,RP,1,2,0,26,30,22,21,3,30,18,0,0,0
502260,Vinnie Pestano,CLE,AL,RP,1,3,0,37,44,28,25,6,23,24,0,0,0
502264,Nathan Adcock,SEA,AL,SP,3,8,0,100,123,85,79,18,78,51,0,0,0
502272,Casey Fien,BOS,AL,RP,2,2,0,40,47,28,25,6,14,30,0,0,9
502281,Marcus Hatley,CHN,NL,SP,2,6,0,73,90,67,62,16,56,42,0,0,0
502327,Hector Santiago,CHA,AL,RP,2,4,0,54,61,44,40,7,49,42,0,0,0
502334,Jason Fernandez,OAK,AL,SP,3,10,0,114,141,90,82,18,72,52,0,0,0
502356,Tyler Robertson,MIN,AL,SP,5,7,0,110,135,78,68,12,56,58,0,0,0
502361,Kyle Smit,LAN,NL,RP,2,4,0,55,64,45,42,12,39,34,0,0,0
502371,Fabian Williamson,BOS,AL,RP,4,6,0,87,97,64,59,5,74,55,0,0,0
502381,Luke Gregerson,SDN,NL,RP,4,4,0,68,52,26,24,4,30,71,2,0,72
502386,James Bagley,TBA,AL,RP,1,3,0,39,53,39,35,10,25,22,0,0,0
502388,Clayton Tanner,SFN,NL,SP,5,8,0,117,131,78,70,16,58,68,0,0,0
502401,Steven Calicutt,SFN,NL,RP,1,3,0,35,41,27,25,5,24,18,0,0,0
502415,Daniel Berlind,MIN,AL,SP,3,8,0,95,120,78,70,12,65,46,0,0,0
502424,Stephen Faris,SDN,NL,SP,5,7,0,112,118,66,59,14,51,58,0,0,0
502425,Shane Dyer,TBA,AL,SP,3,6,0,85,108,64,56,9,46,41,0,0,0
502430,Brennan Garr,TEX,AL,RP,2,4,0,50,59,39,35,6,37,35,0,0,0
502447,Rudy Darrow,ATL,NL,RP,2,3,0,44,46,27,25,2,37,29,0,0,0
502462,William Kelly,PIT,NL,RP,2,4,0,53,66,39,34,11,18,33,0,0,0
502478,Cole Rohrbough,ATL,NL,SP,4,6,0,92,101,66,59,13,64,67,0,0,0
502483,Matthew Small,ATL,NL,RP,2,2,0,34,35,22,20,5,24,28,0,0,0
502497,Zachary Dials,TOR,AL,RP,2,3,0,49,57,34,30,5,27,24,0,0,0
502510,Nicholas Tyson,MIL,NL,RP,2,4,0,52,57,33,29,6,25,26,0,0,0
502514,Ryan Miller,CLE,AL,SP,1,6,0,60,77,65,62,15,83,40,0,0,0
