mlbamID,G ,G_batting,G_defense,G_p,GS ,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of
452221,47,47,26,0,21,0,0,10,0,0,4,7,6,16
452232,23,23,14,0,7,14,0,0,0,0,0,0,0,0
452234,147,147,129,0,119,0,0,0,0,0,25,0,107,129
452240,36,5,36,36,0,0,0,0,0,0,0,0,0,0
452249,34,31,33,33,4,0,0,0,0,0,0,0,0,0
452252,125,125,109,0,125,0,109,0,0,0,0,0,0,0
452254,154,154,153,0,152,0,0,0,0,0,0,0,153,153
452655,70,70,67,0,68,0,0,0,0,0,0,67,0,67
452657,31,2,31,31,31,0,0,0,0,0,0,0,0,0
452666,25,0,25,25,0,0,0,0,0,0,0,0,0,0
452671,22,22,10,0,4,0,1,0,6,3,0,0,0,0
452672,91,91,89,0,73,89,0,0,0,0,0,0,0,0
452676,12,2,12,12,12,0,0,0,0,0,0,0,0,0
452678,151,151,151,0,151,0,0,0,0,151,0,0,0,0
452718,35,34,34,34,14,0,0,0,0,0,0,0,0,0
452733,30,29,30,30,15,0,0,0,0,0,0,0,0,0
452737,4,4,4,4,4,0,0,0,0,0,0,0,0,0
452741,57,55,57,57,0,0,0,0,0,0,0,0,0,0
452764,10,7,10,10,0,0,0,0,0,0,0,0,0,0
452783,59,59,49,0,42,0,45,0,2,0,1,0,8,9
453056,158,158,154,0,153,0,0,0,0,0,0,154,0,154
453064,143,143,140,0,140,0,0,0,0,140,0,0,0,0
453172,12,12,12,12,0,0,0,0,0,0,0,0,0,0
453178,34,32,33,33,33,0,0,0,0,0,0,0,0,0
453181,107,107,97,0,96,0,97,0,0,0,0,0,0,0
453184,13,13,12,12,8,0,0,0,0,0,0,0,0,0
453186,7,5,7,7,0,0,0,0,0,0,0,0,0,0
453192,17,2,17,17,12,0,0,0,0,0,0,0,0,0
453198,64,2,64,64,0,0,0,0,0,0,0,0,0,0
453203,9,9,9,0,1,0,0,0,0,0,1,5,3,9
453211,158,158,157,0,145,0,0,0,0,0,0,157,0,157
453228,39,39,37,0,32,0,0,19,4,16,0,0,0,0
453232,5,1,5,5,4,0,0,0,0,0,0,0,0,0
453236,38,38,10,0,5,0,8,0,0,0,2,0,0,2
453249,5,0,5,5,0,0,0,0,0,0,0,0,0,0
453265,43,39,43,43,0,0,0,0,0,0,0,0,0,0
453268,70,5,70,70,0,0,0,0,0,0,0,0,0,0
453269,115,115,101,0,108,0,0,0,0,0,57,0,51,101
453281,14,13,14,14,14,0,0,0,0,0,0,0,0,0
453286,33,2,33,33,33,0,0,0,0,0,0,0,0,0
453303,106,106,60,0,35,0,13,27,19,2,0,0,3,3
453304,4,4,4,4,0,0,0,0,0,0,0,0,0,0
453307,11,0,11,11,10,0,0,0,0,0,0,0,0,0
453311,33,32,33,33,33,0,0,0,0,0,0,0,0,0
453329,14,0,14,14,14,0,0,0,0,0,0,0,0,0
453343,71,67,71,71,0,0,0,0,0,0,0,0,0,0
453344,30,2,30,30,30,0,0,0,0,0,0,0,0,0
453353,13,13,13,13,3,0,0,0,0,0,0,0,0,0
453362,14,14,7,0,7,0,0,1,4,2,0,0,0,0
453385,20,18,18,18,18,0,0,0,0,0,0,0,0,0
453400,107,107,101,0,98,0,0,0,101,0,0,0,0,0
453454,80,80,71,1,52,0,0,10,16,26,0,16,5,20
453515,33,2,33,33,0,0,0,0,0,0,0,0,0,0
453525,54,54,51,0,41,51,0,0,0,0,0,0,0,0
453531,67,67,63,0,54,63,0,0,0,0,0,0,0,0
453539,105,105,87,0,77,0,0,0,0,0,75,7,9,87
453562,22,2,22,22,22,0,0,0,0,0,0,0,0,0
453568,27,27,27,0,25,0,0,0,0,0,25,2,0,27
453580,13,13,13,13,0,0,0,0,0,0,0,0,0,0
453646,33,2,33,33,13,0,0,0,0,0,0,0,0,0
453895,123,123,123,0,120,0,0,0,0,123,0,0,0,0
453943,41,41,32,0,27,0,1,2,27,2,4,0,0,4
453974,79,79,78,0,74,78,0,0,0,0,0,0,0,0
454535,37,37,37,37,9,0,0,0,0,0,0,0,0,0
454537,6,6,6,6,0,0,0,0,0,0,0,0,0,0
454560,31,31,29,0,25,29,0,0,0,0,0,0,0,0
455009,14,14,14,14,0,0,0,0,0,0,0,0,0,0
455077,79,79,57,0,75,0,34,0,0,0,27,0,1,28
455088,121,121,53,0,40,0,0,18,14,0,23,0,0,23
455091,1,0,1,1,0,0,0,0,0,0,0,0,0,0
455092,47,44,47,47,0,0,0,0,0,0,0,0,0,0
455104,112,112,107,0,105,105,2,0,1,0,0,0,0,0
455113,6,6,3,0,2,3,0,0,0,0,0,0,0,0
455117,3,3,3,0,0,3,0,0,0,0,0,0,0,0
455126,63,63,52,0,39,0,0,29,24,2,0,0,0,0
455139,20,20,20,0,15,19,1,0,0,0,0,0,0,0
455167,76,76,46,0,65,0,7,0,0,0,37,0,2,39
455369,23,23,22,0,10,0,0,7,13,4,0,0,0,0
455374,64,62,64,64,0,0,0,0,0,0,0,0,0,0
455687,7,7,5,0,2,0,0,0,0,0,0,3,2,5
455725,6,6,6,0,5,6,0,0,0,0,0,0,0,0
455755,67,67,66,0,51,63,3,0,0,0,0,0,0,0
455759,156,156,155,0,155,0,0,0,0,0,0,155,0,155
455949,4,4,4,4,0,0,0,0,0,0,0,0,0,0
455976,160,160,159,0,160,0,3,0,0,0,0,0,157,157
456027,9,9,9,9,9,0,0,0,0,0,0,0,0,0
456030,159,159,159,0,158,0,0,159,0,0,0,0,0,0
456034,34,2,34,34,34,0,0,0,0,0,0,0,0,0
456043,19,18,19,19,19,0,0,0,0,0,0,0,0,0
456045,4,4,4,4,0,0,0,0,0,0,0,0,0,0
456051,30,6,30,30,2,0,0,0,0,0,0,0,0,0
456078,4,4,4,0,4,4,0,0,0,0,0,0,0,0
456102,53,5,53,53,0,0,0,0,0,0,0,0,0,0
456121,111,111,96,0,72,0,0,0,0,0,34,15,62,96
456124,2,2,1,0,1,1,0,0,0,0,0,0,0,0
456379,41,3,41,41,0,0,0,0,0,0,0,0,0,0
456422,158,158,156,0,154,0,0,0,0,0,0,156,0,156
456488,112,112,100,0,83,0,0,16,40,50,1,0,3,4
456496,23,23,23,23,0,0,0,0,0,0,0,0,0,0
456501,24,23,24,24,24,0,0,0,0,0,0,0,0,0
456544,1,1,0,0,0,0,0,0,0,0,0,0,0,0
456585,9,8,9,9,0,0,0,0,0,0,0,0,0,0
456655,48,48,42,0,31,0,0,0,42,0,0,0,0,0
456662,12,12,12,12,0,0,0,0,0,0,0,0,0,0
456665,50,50,29,0,18,0,16,0,10,0,0,0,5,5
456670,3,3,3,3,2,0,0,0,0,0,0,0,0,0
456696,74,69,74,74,0,0,0,0,0,0,0,0,0,0
456701,23,21,22,22,22,0,0,0,0,0,0,0,0,0
456714,159,159,11,0,153,0,11,0,0,0,0,0,0,0
456715,6,6,6,0,6,0,0,0,0,0,0,2,4,6
457117,59,55,59,59,0,0,0,0,0,0,0,0,0,0
457130,8,8,3,0,2,0,0,0,0,0,1,0,2,3
457133,20,20,7,0,6,0,0,0,0,0,5,0,2,7
457292,68,68,66,0,65,0,0,6,0,60,0,0,0,0
457420,105,105,90,0,61,0,10,3,61,24,0,0,0,0
457422,24,21,24,24,0,0,0,0,0,0,0,0,0,0
457425,24,24,24,24,0,0,0,0,0,0,0,0,0,0
457428,31,31,31,31,31,0,0,0,0,0,0,0,0,0
457429,64,4,64,64,0,0,0,0,0,0,0,0,0,0
457435,48,1,48,48,14,0,0,0,0,0,0,0,0,0
457448,31,3,31,31,30,0,0,0,0,0,0,0,0,0
457453,23,23,23,23,23,0,0,0,0,0,0,0,0,0
457454,103,103,101,0,96,101,0,0,0,0,0,0,0,0
457456,29,2,29,29,25,0,0,0,0,0,0,0,0,0
457477,54,54,48,0,41,0,0,0,0,0,4,19,31,48
457567,17,17,17,17,0,0,0,0,0,0,0,0,0,0
457568,20,20,14,0,11,0,0,0,0,0,9,3,7,14
457574,21,21,20,0,20,2,13,2,7,0,0,0,0,0
457581,3,0,3,3,0,0,0,0,0,0,0,0,0,0
457705,158,158,156,0,155,0,0,0,0,0,0,156,0,156
457706,153,153,152,0,142,0,0,0,0,0,0,152,0,152
457707,19,3,19,19,0,0,0,0,0,0,0,0,0,0
457708,159,159,159,0,156,0,0,0,0,0,0,0,159,159
457711,12,0,12,12,10,0,0,0,0,0,0,0,0,0
457727,137,137,136,0,132,0,0,0,0,0,0,136,0,136
457732,42,1,42,42,0,0,0,0,0,0,0,0,0,0
457733,26,4,26,26,0,0,0,0,0,0,0,0,0,0
457744,4,4,4,4,1,0,0,0,0,0,0,0,0,0
457759,117,117,109,0,102,0,0,78,36,1,0,0,0,0
457761,5,0,5,5,0,0,0,0,0,0,0,0,0,0
457763,45,45,43,0,43,41,2,0,0,0,0,0,0,0
457775,63,63,60,0,61,0,0,0,0,0,53,8,1,60
457779,15,1,15,15,0,0,0,0,0,0,0,0,0,0
457786,7,0,7,7,7,0,0,0,0,0,0,0,0,0
457787,158,158,158,0,155,0,0,158,0,0,0,0,0,0
457788,82,82,79,0,72,0,0,0,0,0,0,79,0,79
457789,97,97,96,0,96,0,0,96,0,0,0,0,0,0
457796,4,4,4,4,0,0,0,0,0,0,0,0,0,0
457803,157,157,155,0,151,0,0,0,0,0,0,0,155,155
457812,3,1,3,3,0,0,0,0,0,0,0,0,0,0
457915,47,45,47,47,0,0,0,0,0,0,0,0,0,0
457918,29,28,28,28,28,0,0,0,0,0,0,0,0,0
457926,114,114,113,0,90,0,0,5,8,103,0,0,0,0
457935,7,7,7,7,0,0,0,0,0,0,0,0,0,0
458003,49,47,49,49,0,0,0,0,0,0,0,0,0,0
458006,56,3,56,56,0,0,0,0,0,0,0,0,0,0
458015,161,161,160,0,159,0,160,0,0,0,0,0,0,0
458085,65,65,65,0,64,0,0,0,0,0,0,65,0,65
458210,97,97,92,0,89,0,0,56,0,36,0,0,0,0
458220,31,29,31,31,0,0,0,0,0,0,0,0,0,0
458250,15,1,15,15,0,0,0,0,0,0,0,0,0,0
458537,47,44,46,46,17,0,0,0,0,0,0,0,0,0
458567,15,2,15,15,4,0,0,0,0,0,0,0,0,0
458582,92,92,91,0,76,0,0,0,0,91,0,0,0,0
458584,3,3,3,3,0,0,0,0,0,0,0,0,0,0
458587,14,14,11,0,10,0,0,11,0,0,0,0,0,0
458589,45,43,45,45,0,0,0,0,0,0,0,0,0,0
458628,36,36,27,0,16,0,1,0,1,0,4,3,22,25
458643,22,22,19,0,17,17,0,2,0,0,0,0,0,0
458675,129,129,127,0,122,0,0,0,0,0,0,127,0,127
458676,27,27,27,27,0,0,0,0,0,0,0,0,0,0
458679,26,26,22,0,16,0,0,0,21,0,1,0,1,2
458681,18,16,18,18,2,0,0,0,0,0,0,0,0,0
458690,29,27,29,29,29,0,0,0,0,0,0,0,0,0
458708,27,2,26,26,26,0,0,0,0,0,0,0,0,0
458709,33,31,33,33,33,0,0,0,0,0,0,0,0,0
458713,14,1,14,14,8,0,0,0,0,0,0,0,0,0
458730,60,57,60,60,0,0,0,0,0,0,0,0,0,0
458731,159,159,156,0,134,0,0,0,0,0,149,18,0,156
458913,77,77,48,0,42,0,0,7,0,0,35,5,3,43
458919,35,31,35,35,0,0,0,0,0,0,0,0,0,0
458924,85,82,85,85,0,0,0,0,0,0,0,0,0,0
458950,28,2,28,28,26,0,0,0,0,0,0,0,0,0
459345,2,0,2,2,0,0,0,0,0,0,0,0,0,0
459415,8,1,8,8,0,0,0,0,0,0,0,0,0,0
459429,37,3,37,37,0,0,0,0,0,0,0,0,0,0
459431,58,58,56,0,47,0,0,0,0,0,12,46,0,56
459434,60,60,42,0,44,0,0,0,0,0,38,0,4,42
459939,51,50,51,51,0,0,0,0,0,0,0,0,0,0
459941,50,50,40,0,40,0,0,0,0,0,25,1,14,40
459967,43,40,43,43,4,0,0,0,0,0,0,0,0,0
459983,15,4,15,15,0,0,0,0,0,0,0,0,0,0
459987,59,6,59,59,0,0,0,0,0,0,0,0,0,0
459991,159,159,153,0,151,0,153,0,0,0,0,0,0,0
459999,4,4,4,4,0,0,0,0,0,0,0,0,0,0
460003,14,14,14,0,8,14,0,0,0,0,0,0,0,0
460008,18,18,18,18,0,0,0,0,0,0,0,0,0,0
460022,58,58,48,0,24,0,0,25,0,20,2,0,8,10
460024,31,1,31,31,31,0,0,0,0,0,0,0,0,0
460026,82,82,76,0,73,76,0,0,0,0,0,0,0,0
460051,118,118,113,0,100,0,0,110,0,4,0,0,0,0
460055,104,104,73,0,60,0,18,0,0,0,21,32,10,61
460059,34,31,34,34,33,0,0,0,0,0,0,0,0,0
460060,148,148,147,0,143,0,0,0,0,147,0,0,0,0
460067,15,15,14,0,9,0,0,0,0,0,10,7,0,14
460069,32,2,32,32,32,0,0,0,0,0,0,0,0,0
460072,40,3,40,40,0,0,0,0,0,0,0,0,0,0
460075,150,150,147,0,147,0,0,0,0,0,147,0,0,147
460077,93,93,93,0,75,93,0,0,0,0,0,0,0,0
460086,151,151,150,0,149,0,7,0,0,0,148,0,0,148
460092,23,23,23,23,0,0,0,0,0,0,0,0,0,0
460099,87,87,76,0,76,0,0,0,0,0,73,0,8,76
460104,2,0,2,2,0,0,0,0,0,0,0,0,0,0
460128,2,0,2,2,0,0,0,0,0,0,0,0,0,0
460131,87,87,53,0,35,0,0,0,0,0,13,0,40,53
460156,40,3,40,40,0,0,0,0,0,0,0,0,0,0
460267,16,16,5,0,2,0,0,0,0,0,2,1,2,5
460269,24,24,24,0,20,20,2,0,0,0,3,0,0,3
460283,26,1,26,26,0,0,0,0,0,0,0,0,0,0
460284,3,0,3,3,3,0,0,0,0,0,0,0,0,0
460322,9,9,0,0,0,0,0,0,0,0,0,0,0,0
460366,44,1,44,44,0,0,0,0,0,0,0,0,0,0
460370,71,4,71,71,0,0,0,0,0,0,0,0,0,0
460576,94,94,87,0,59,0,0,0,0,0,0,87,0,87
460579,119,119,111,0,90,0,0,0,0,0,17,95,20,111
460580,8,0,8,8,0,0,0,0,0,0,0,0,0,0
460597,26,1,26,26,0,0,0,0,0,0,0,0,0,0
460621,3,3,2,0,0,0,0,1,0,0,1,0,0,1
460657,31,30,31,31,0,0,0,0,0,0,0,0,0,0
460677,40,4,40,40,0,0,0,0,0,0,0,0,0,0
460701,64,59,64,64,5,0,0,0,0,0,0,0,0,0
461212,3,0,3,3,3,0,0,0,0,0,0,0,0,0
461235,5,5,1,0,0,0,0,0,0,0,0,0,1,1
461314,161,161,159,0,160,0,0,0,0,0,0,159,0,159
461325,72,68,72,72,0,0,0,0,0,0,0,0,0,0
461416,121,121,109,0,85,0,0,0,0,0,7,14,91,109
461766,53,50,53,53,0,0,0,0,0,0,0,0,0,0
461791,75,72,75,75,0,0,0,0,0,0,0,0,0,0
461815,120,120,109,0,105,0,0,0,0,0,78,13,32,109
461829,32,2,32,32,32,0,0,0,0,0,0,0,0,0
461833,17,0,17,17,14,0,0,0,0,0,0,0,0,0
461848,6,6,6,6,0,0,0,0,0,0,0,0,0,0
461856,20,0,20,20,0,0,0,0,0,0,0,0,0,0
461858,81,81,75,0,72,0,1,17,0,45,3,0,11,13
461865,10,10,10,0,4,0,0,0,3,7,0,0,0,0
461872,27,1,27,27,11,0,0,0,0,0,0,0,0,0
461874,31,31,31,0,27,30,1,0,0,0,0,0,0,0
461882,76,76,59,0,62,0,53,0,0,0,6,0,1,7
462101,150,150,147,0,143,0,0,0,0,147,0,0,0,0
462102,22,20,22,22,22,0,0,0,0,0,0,0,0,0
462136,43,40,43,43,7,0,0,0,0,0,0,0,0,0
462382,69,3,69,69,0,0,0,0,0,0,0,0,0,0
462405,92,92,19,0,12,0,1,10,8,0,0,0,0,0
462522,30,0,30,30,0,0,0,0,0,0,0,0,0,0
462564,161,161,159,0,157,0,0,159,0,0,0,0,0,0
462945,8,0,8,8,0,0,0,0,0,0,0,0,0,0
462956,39,20,39,39,20,0,0,0,0,0,0,0,0,0
462985,50,17,50,50,0,0,0,0,0,0,0,0,0,0
462995,4,0,4,4,2,0,0,0,0,0,0,0,0,0
463037,6,6,6,6,0,0,0,0,0,0,0,0,0,0
464299,34,34,15,0,7,0,0,11,0,0,4,0,0,4
464341,22,22,11,0,2,0,0,10,0,1,0,0,0,0
464400,10,10,10,10,10,0,0,0,0,0,0,0,0,0
464433,31,31,24,0,20,0,0,0,24,0,0,0,0,0
465041,43,43,43,0,35,41,0,1,2,0,0,0,0,0
465065,49,46,49,49,0,0,0,0,0,0,0,0,0,0
465629,67,64,67,67,0,0,0,0,0,0,0,0,0,0
465657,60,2,60,60,0,0,0,0,0,0,0,0,0,0
465668,91,91,84,0,71,0,0,0,0,0,36,56,10,84
465674,23,23,11,0,4,0,0,0,2,7,2,0,0,2
465679,2,2,2,2,0,0,0,0,0,0,0,0,0,0
465753,4,4,4,0,2,0,0,0,0,4,0,0,0,0
465784,2,2,2,0,2,0,0,0,0,2,0,0,0,0
466320,155,155,153,0,153,0,0,0,0,0,12,144,2,153
466459,4,4,4,4,0,0,0,0,0,0,0,0,0,0
466988,152,152,146,0,141,0,0,5,36,67,32,16,15,60
467008,23,0,23,23,0,0,0,0,0,0,0,0,0,0
467055,117,117,112,0,109,0,6,0,107,0,0,0,0,0
467092,113,113,108,0,107,108,0,0,0,0,0,0,0,0
467094,11,0,11,11,0,0,0,0,0,0,0,0,0,0
467099,6,0,6,6,0,0,0,0,0,0,0,0,0,0
467100,28,2,28,28,27,0,0,0,0,0,0,0,0,0
467726,58,4,58,58,0,0,0,0,0,0,0,0,0,0
467793,155,155,153,0,152,95,66,0,0,0,0,0,0,0
467798,91,91,89,0,85,0,0,0,0,0,77,2,15,89
467827,141,141,135,0,124,0,0,0,0,0,125,2,14,135
467850,14,14,14,14,0,0,0,0,0,0,0,0,0,0
468396,31,1,31,31,29,0,0,0,0,0,0,0,0,0
468406,104,104,87,0,62,0,0,62,9,21,0,0,0,0
468429,42,42,33,0,29,0,0,0,0,0,17,4,16,33
468504,33,32,31,31,31,0,0,0,0,0,0,0,0,0
468528,11,1,11,11,0,0,0,0,0,0,0,0,0,0
469134,22,22,18,18,13,0,0,0,0,0,0,0,0,0
469159,59,55,59,59,0,0,0,0,0,0,0,0,0,0
469167,17,16,17,17,0,0,0,0,0,0,0,0,0,0
469686,55,2,55,55,4,0,0,0,0,0,0,0,0,0
469721,61,61,23,0,12,0,0,0,0,0,13,1,11,23
469802,37,2,37,37,4,0,0,0,0,0,0,0,0,0
469834,4,0,4,4,0,0,0,0,0,0,0,0,0,0
469845,2,2,1,0,1,0,0,0,0,0,1,0,0,1
470462,18,16,18,18,0,0,0,0,0,0,0,0,0,0
470516,2,2,2,0,2,0,0,0,0,0,0,2,0,2
471083,140,140,134,0,131,134,0,0,0,0,0,0,0,0
471107,70,70,61,0,41,0,2,9,0,52,1,1,0,2
471183,5,5,5,5,0,0,0,0,0,0,0,0,0,0
471863,96,96,82,0,77,0,36,37,13,0,0,0,0,0
471865,127,127,125,0,122,0,0,0,0,0,61,30,34,125
471868,102,102,89,0,61,0,4,41,21,30,0,0,0,0
471897,35,35,35,0,25,0,0,0,0,0,29,8,2,35
471911,21,2,21,21,21,0,0,0,0,0,0,0,0,0
472528,17,17,14,0,10,0,0,11,0,1,2,0,0,2
472551,29,28,29,29,0,0,0,0,0,0,0,0,0,0
474029,8,0,8,8,0,0,0,0,0,0,0,0,0,0
474039,60,56,60,60,0,0,0,0,0,0,0,0,0,0
474226,4,0,4,4,0,0,0,0,0,0,0,0,0,0
474233,59,59,56,0,48,56,0,0,0,0,0,0,0,0
474319,6,6,5,0,4,0,5,0,0,0,0,0,0,0
474443,17,17,11,0,7,0,0,11,0,0,0,0,0,0
474463,13,1,13,13,13,0,0,0,0,0,0,0,0,0
474599,6,0,6,6,0,0,0,0,0,0,0,0,0,0
474668,6,6,6,6,6,0,0,0,0,0,0,0,0,0
474699,25,24,25,25,21,0,0,0,0,0,0,0,0,0
474832,63,63,56,0,50,0,31,0,0,0,31,0,1,32
474865,32,32,32,0,28,0,0,0,0,0,0,32,0,32
474892,15,15,11,0,13,0,11,0,0,0,0,0,0,0
475095,7,0,7,7,5,0,0,0,0,0,0,0,0,0
475115,9,0,9,9,6,0,0,0,0,0,0,0,0,0
475138,18,0,18,18,14,0,0,0,0,0,0,0,0,0
475174,47,47,20,0,16,0,3,0,1,0,16,0,0,16
475243,26,25,22,22,18,0,0,0,0,0,0,0,0,0
475253,123,123,108,0,119,0,108,0,0,0,0,0,0,0
475416,34,2,34,34,33,0,0,0,0,0,0,0,0,0
475582,101,101,97,0,98,0,0,0,97,0,0,0,0,0
475857,12,12,12,12,0,0,0,0,0,0,0,0,0,0
476011,8,8,8,8,1,0,0,0,0,0,0,0,0,0
476127,4,4,4,4,0,0,0,0,0,0,0,0,0,0
476451,29,1,29,29,29,0,0,0,0,0,0,0,0,0
476454,2,0,2,2,1,0,0,0,0,0,0,0,0,0
476570,7,1,7,7,4,0,0,0,0,0,0,0,0,0
476601,14,0,14,14,0,0,0,0,0,0,0,0,0,0
476633,21,21,20,0,20,0,20,0,0,0,0,0,0,0
476704,88,88,82,0,77,0,4,1,33,50,0,0,0,0
476883,74,74,66,0,62,0,0,0,66,0,0,0,0,0
477003,29,28,27,27,26,0,0,0,0,0,0,0,0,0
477132,33,32,33,33,33,0,0,0,0,0,0,0,0,0
477165,115,115,96,0,89,0,96,0,0,0,0,0,0,0
477186,11,11,11,0,6,0,3,0,9,0,0,0,0,0
477195,36,36,36,0,36,0,36,0,0,0,0,0,0,0
477229,62,4,62,62,0,0,0,0,0,0,0,0,0,0
477237,1,0,1,1,0,0,0,0,0,0,0,0,0,0
477557,10,0,10,10,0,0,0,0,0,0,0,0,0,0
477569,68,63,68,68,0,0,0,0,0,0,0,0,0,0
485567,68,68,64,0,51,0,0,0,0,0,9,55,6,64
488671,141,141,134,0,135,133,0,0,1,0,0,0,0,0
488674,50,45,50,50,0,0,0,0,0,0,0,0,0,0
488689,22,22,13,0,7,0,0,0,0,0,3,0,10,13
488721,147,147,147,0,138,0,0,0,0,0,0,147,0,147
488722,25,21,25,25,0,0,0,0,0,0,0,0,0,0
488726,114,114,111,0,109,0,0,0,0,0,66,52,0,111
488751,66,7,66,66,0,0,0,0,0,0,0,0,0,0
488768,7,7,7,7,1,0,0,0,0,0,0,0,0,0
488786,48,3,48,48,0,0,0,0,0,0,0,0,0,0
488787,21,21,19,19,17,0,0,0,0,0,0,0,0,0
488810,38,38,26,0,11,20,2,1,3,0,0,0,2,2
488811,52,52,26,0,20,0,0,0,0,0,13,0,18,26
488818,48,48,42,0,33,0,0,1,12,29,0,0,0,0
488819,25,25,21,0,16,0,0,18,1,2,0,0,0,0
488846,33,3,32,32,28,0,0,0,0,0,0,0,0,0
488862,133,133,132,0,131,0,0,0,0,132,0,0,0,0
488919,20,20,10,0,7,0,0,7,5,0,0,0,0,0
488984,20,0,20,20,11,0,0,0,0,0,0,0,0,0
489119,8,8,8,8,7,0,0,0,0,0,0,0,0,0
489135,8,8,5,0,1,0,0,0,0,0,2,0,3,5
489149,123,123,120,0,119,0,1,0,0,0,119,0,0,119
489150,16,15,16,16,6,0,0,0,0,0,0,0,0,0
489189,13,2,13,13,9,0,0,0,0,0,0,0,0,0
489209,15,15,14,0,13,0,14,0,0,0,0,0,0,0
489232,5,5,5,0,5,5,0,0,0,0,0,0,0,0
489242,29,29,24,0,22,0,0,24,0,0,0,0,0,0
489262,1,1,0,0,0,0,0,0,0,0,0,0,0,0
489265,65,63,65,65,0,0,0,0,0,0,0,0,0,0
489267,24,24,22,0,18,0,5,3,6,7,2,0,0,2
489334,7,7,7,7,0,0,0,0,0,0,0,0,0,0
489365,114,114,102,0,91,102,0,0,0,0,0,0,0,0
489413,95,95,83,0,58,0,0,0,0,0,21,9,58,83
489448,4,4,4,4,0,0,0,0,0,0,0,0,0,0
489567,1,1,1,1,1,0,0,0,0,0,0,0,0,0
490063,31,30,31,31,31,0,0,0,0,0,0,0,0,0
490313,4,0,4,4,0,0,0,0,0,0,0,0,0,0
491159,18,18,18,18,0,0,0,0,0,0,0,0,0,0
491646,11,0,11,11,10,0,0,0,0,0,0,0,0,0
491688,54,52,54,54,0,0,0,0,0,0,0,0,0,0
491703,64,5,64,64,0,0,0,0,0,0,0,0,0,0
492841,88,88,68,0,48,0,0,19,26,13,2,12,0,14
493120,146,146,141,0,129,0,0,0,0,0,0,13,131,141
493133,32,30,32,32,32,0,0,0,0,0,0,0,0,0
493137,8,0,8,8,7,0,0,0,0,0,0,0,0,0
493157,65,5,65,65,0,0,0,0,0,0,0,0,0,0
493247,13,13,13,13,0,0,0,0,0,0,0,0,0,0
493351,158,158,155,0,155,0,0,0,0,155,0,0,0,0
493364,29,29,23,0,27,0,4,0,0,0,0,0,21,21
493416,30,29,30,30,0,0,0,0,0,0,0,0,0,0
493574,19,19,11,0,7,0,0,0,0,0,3,7,1,11
493596,150,150,149,0,147,0,0,149,0,0,0,0,0,0
494686,11,11,3,0,4,0,0,0,0,0,1,0,3,3
497807,40,1,40,40,0,0,0,0,0,0,0,0,0,0
499856,34,2,33,33,6,0,0,0,0,0,0,0,0,0
499926,15,15,14,0,13,0,0,0,14,0,0,0,0,0
500674,26,25,26,26,0,0,0,0,0,0,0,0,0,0
500871,9,9,5,0,0,0,0,2,0,3,0,0,0,0
500902,19,0,19,19,0,0,0,0,0,0,0,0,0,0
500903,16,1,16,16,0,0,0,0,0,0,0,0,0,0
501381,28,2,28,28,28,0,0,0,0,0,0,0,0,0
501605,22,22,21,0,15,0,0,0,16,4,3,0,0,3
501638,4,1,4,4,0,0,0,0,0,0,0,0,0,0
501647,16,16,14,0,14,14,0,0,0,0,0,0,0,0
501687,4,0,4,4,0,0,0,0,0,0,0,0,0,0
501745,34,0,34,34,0,0,0,0,0,0,0,0,0,0
501800,75,75,56,0,47,0,2,8,2,0,26,5,18,48
501822,12,12,11,11,0,0,0,0,0,0,0,0,0,0
501852,4,1,4,4,0,0,0,0,0,0,0,0,0,0
501870,26,0,26,26,3,0,0,0,0,0,0,0,0,0
501873,9,9,9,9,0,0,0,0,0,0,0,0,0,0
501896,97,97,89,0,88,0,5,0,88,0,0,0,0,0
501920,23,23,19,0,20,0,0,11,0,0,5,0,5,10
501925,71,5,71,71,0,0,0,0,0,0,0,0,0,0
501941,1,1,0,0,0,0,0,0,0,0,0,0,0,0
501955,27,0,27,27,0,0,0,0,0,0,0,0,0,0
501957,13,0,13,13,13,0,0,0,0,0,0,0,0,0
501983,49,49,48,0,47,0,0,0,0,0,44,6,3,48
501985,15,15,15,15,15,0,0,0,0,0,0,0,0,0
501986,6,6,2,0,0,0,0,0,0,0,0,2,0,2
501993,12,11,12,12,0,0,0,0,0,0,0,0,0,0
501994,21,21,20,0,19,0,0,0,0,0,11,2,7,20
502003,110,110,109,0,105,0,0,18,91,0,0,0,0,0
502004,7,0,7,7,0,0,0,0,0,0,0,0,0,0
502009,31,29,31,31,31,0,0,0,0,0,0,0,0,0
502026,14,0,14,14,0,0,0,0,0,0,0,0,0,0
502028,55,4,55,55,0,0,0,0,0,0,0,0,0,0
502029,31,31,31,0,28,0,31,0,0,0,0,0,0,0
502031,29,29,26,0,24,0,0,26,0,0,0,0,0,0
502032,31,31,31,31,31,0,0,0,0,0,0,0,0,0
502034,59,59,50,0,28,0,2,39,2,9,2,0,0,2
502046,4,4,4,4,4,0,0,0,0,0,0,0,0,0
502055,2,1,2,2,1,0,0,0,0,0,0,0,0,0
502082,66,66,58,0,57,0,0,0,58,0,1,0,0,1
502083,4,0,4,4,4,0,0,0,0,0,0,0,0,0
502085,70,8,70,70,0,0,0,0,0,0,0,0,0,0
502100,52,52,51,0,50,0,0,0,0,0,49,5,0,51
