mlbamID,playerName,team,league,defaultPos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF
,Phil Avlas,,,,26,93,254,32,63,14,1,3,27,4,1,25,45,1,,,,,,,,,
,Phillip Britton,,,,24,89,332,35,77,15,2,5,30,4,2,9,60,2,,,,,,,,,
,Prentice Redman,SEA,AL,OF,29,116,432,57,104,23,2,13,53,7,4,40,102,4,,,,,,,,,
,Quentin Davis,,,,26,120,364,37,80,12,4,4,37,16,7,16,79,2,,,,,,,,,
,Quinn Stewart,,,,25,112,396,33,68,15,1,7,38,8,3,24,173,3,,,,,,,,,
,Quintin Berry,PHI,NL,OF,24,121,485,56,118,21,2,3,37,28,12,42,117,3,,,,,,,,,
,Rashad Eldridge,,,,27,114,407,55,99,20,3,5,41,9,5,43,103,3,,,,,,,,,
,Raul Padron,OAK,AL,C,24,112,403,33,77,17,1,4,44,2,1,21,113,1,,,,,,,,,
,Ray Olmedo,,,,28,108,275,34,71,15,2,4,24,8,4,18,38,2,,,,,,,,,
,Ray Sadler,TBA,AL,OF,28,130,463,55,104,21,3,18,62,8,4,36,140,3,,,,,,,,,
,Rayner Contreras,,,,22,73,273,20,61,11,2,2,28,7,3,18,73,2,,,,,,,,,
,Reegie Corona,SEA,AL,2B,22,122,465,57,109,21,2,3,38,18,6,40,102,2,,,,,,,,,
,Reggie Taylor,,,,32,110,346,42,84,16,3,6,36,10,5,27,78,2,,,,,,,,,
,Reid Engel,,,,22,112,445,43,95,19,4,5,41,5,2,21,126,2,,,,,,,,,
,Reid Gorecki,,,,28,110,415,55,96,19,1,10,54,15,7,44,111,2,,,,,,,,,
,Rene Rivera,,,,25,91,310,26,69,15,1,6,32,2,1,19,73,2,,,,,,,,,
,Rene Tosoni,,,,22,42,156,19,35,7,1,1,15,3,1,11,43,2,,,,,,,,,
,Renny Osuna,,,,24,62,266,37,68,15,1,2,20,4,2,14,55,2,,,,,,,,,
,Rex Rundgren,,,,28,114,355,27,73,11,1,2,25,2,1,21,80,2,,,,,,,,,
,Rhyne Hughes,TBA,AL,1B,25,113,422,45,98,21,2,9,48,3,1,34,123,3,,,,,,,,,
,Ricardo Nanita,,,,28,117,428,47,105,20,2,8,44,9,5,32,70,2,,,,,,,,,
,Ricardo Sosa,,,,25,103,400,43,95,22,2,6,50,5,2,20,85,3,,,,,,,,,
,Rich Paz,,,,31,85,277,26,69,14,1,4,35,2,1,40,53,3,,,,,,,,,
,Richard Mercado,,,,26,77,253,19,53,12,1,3,30,2,1,19,63,1,,,,,,,,,
,Richie Robnett,CHN,NL,OF,25,117,455,59,100,26,1,10,51,4,2,41,153,2,,,,,,,,,
,Rick Guarno,,,,26,76,276,30,67,14,1,5,31,3,1,12,66,4,,,,,,,,,
,Rob Cosby,,,,28,116,437,44,107,25,1,13,58,2,1,19,91,2,,,,,,,,,
,Robert Andrews,,,,25,48,127,19,29,5,1,1,7,3,1,9,34,1,,,,,,,,,
,Robert Felmy,,,,25,118,467,54,114,24,2,6,57,12,5,26,89,3,,,,,,,,,
,Robert Hudson,,,,25,93,322,28,77,17,1,3,29,8,3,15,65,2,,,,,,,,,
,Robert Marcial,,,,25,90,262,28,54,11,1,1,24,5,2,21,71,1,,,,,,,,,
,Robert Perry,,,,24,47,169,21,38,7,1,2,20,4,2,17,37,2,,,,,,,,,
,Robert Valido,,,,24,119,451,47,95,16,4,4,34,20,8,18,93,2,,,,,,,,,
,Roberto Mena,,,,24,76,243,31,52,11,2,1,16,4,2,10,68,1,,,,,,,,,
,Robinson Chirinos,,,,25,118,379,44,85,19,3,5,35,6,3,40,90,3,,,,,,,,,
,Rodolfo Palacios,,,,24,61,189,18,41,8,1,2,15,1,0,6,46,1,,,,,,,,,
,Ronald Prettyman,,,,27,109,387,49,82,17,2,6,48,6,2,16,110,2,,,,,,,,,
,Ronnie Merrill,,,,30,122,455,54,98,19,3,6,43,7,3,42,107,3,,,,,,,,,
,Royce Huffman,,,,32,119,419,49,98,23,1,8,47,4,2,50,94,4,,,,,,,,,
,Ruben Tejada,,,,19,117,453,43,94,17,3,2,31,6,3,28,99,3,,,,,,,,,
,Russ Adams,,,,28,134,456,62,111,25,3,11,58,6,2,45,84,2,,,,,,,,,
,Russell Canzler,,,,23,115,409,46,94,21,2,8,50,8,3,25,110,1,,,,,,,,,
,Russell Mitchell,,,,24,124,477,63,112,23,3,13,66,6,3,30,115,2,,,,,,,,,
,Rusty Ryal,,,,26,117,440,52,109,21,4,11,53,5,3,23,99,4,,,,,,,,,
,Ryan Finan,,,,27,117,426,48,96,20,1,8,55,1,0,39,111,3,,,,,,,,,
,Ryan Goleski,,,,27,122,449,47,95,20,2,11,58,5,2,40,149,3,,,,,,,,,
,Ryan Harvey,CHN,NL,OF,24,120,443,45,90,20,1,13,61,4,2,22,162,3,,,,,,,,,
,Ryan Khoury,,,,25,98,369,51,90,23,2,4,47,4,1,33,92,3,,,,,,,,,
,Ryan Klosterman,,,,27,120,411,51,84,19,2,6,45,12,4,37,119,3,,,,,,,,,
,Ryan Leahy,,,,27,91,305,27,63,12,1,1,27,3,1,17,54,2,,,,,,,,,
,Ryan McCarthy,,,,26,56,206,20,47,9,1,3,20,3,1,12,50,1,,,,,,,,,
,Ryan Mount,,,,22,85,340,46,77,14,3,6,34,8,3,18,90,2,,,,,,,,,
,Ryan Mulhern,,,,28,119,434,54,104,24,2,15,61,2,1,37,140,3,,,,,,,,,
,Ryan Patterson,TOR,AL,OF,26,120,478,52,110,26,2,13,56,4,2,20,121,2,,,,,,,,,
,Ryan Roberson,,,,25,115,440,46,97,20,1,12,53,5,2,23,152,3,,,,,,,,,
,Ryan Rogowski,,,,25,116,396,49,89,17,3,4,39,20,7,41,82,2,,,,,,,,,
,Ryan Royster,TBA,AL,OF,22,117,442,44,94,16,3,7,48,7,3,22,149,2,,,,,,,,,
,Ryan Strieby,DET,AL,1B,23,115,444,48,97,18,4,15,67,3,1,35,128,2,,,,,,,,,
,Salomon Manriquez,,,,26,114,402,42,93,20,1,9,46,2,1,27,95,2,,,,,,,,,
,Salvador Paniagua,,,,26,72,234,26,48,10,1,7,29,1,0,9,86,1,,,,,,,,,
,Salvador Sanchez,,,,23,113,414,41,79,15,2,5,45,15,7,16,137,2,,,,,,,,,
,Sam Carter,,,,26,116,442,45,90,19,2,7,46,3,1,37,168,2,,,,,,,,,
,Sam Fuld,,,,27,117,432,66,111,25,3,5,39,10,5,47,66,3,,,,,,,,,
,Sammy Sosa,,,,40,102,374,39,80,14,1,14,56,0,0,35,100,2,,,,,,,,,
,Sandy Madera,,,,28,79,281,31,72,18,1,7,43,2,1,19,56,3,,,,,,,,,
,Santo De Leon,,,,25,109,416,39,98,21,2,7,43,5,2,11,87,2,,,,,,,,,
,Scott Campbell,,,,24,112,434,60,113,22,3,6,42,5,2,49,85,2,,,,,,,,,
,Scott Cousins,FLO,NL,OF,24,110,421,53,97,20,2,9,49,12,5,32,137,3,,,,,,,,,
,Scott Sizemore,DET,AL,2B,24,115,444,58,104,23,3,5,40,13,5,41,101,3,,,,,,,,,
,Scott Thorman,,,,27,128,415,53,106,23,2,21,62,4,1,27,92,2,,,,,,,,,
,Scott Van Slyke,,,,22,104,371,40,83,16,2,4,37,7,3,21,90,2,,,,,,,,,
,Sean Barker,,,,29,116,388,55,93,20,3,7,50,11,5,26,122,4,,,,,,,,,
,Sean Danielson,,,,26,112,391,54,98,20,4,2,32,15,5,33,90,2,,,,,,,,,
,Sean Doolittle,OAK,AL,1B,22,118,471,50,100,22,2,8,54,5,2,35,151,1,,,,,,,,,
,Sean Henry,CIN,NL,OF,23,119,450,56,112,22,5,10,55,15,7,35,99,4,,,,,,,,,
,Sean Shoffit,,,,24,115,422,50,79,17,5,5,33,12,5,42,167,1,,,,,,,,,
,Sebastien Boucher,,,,27,111,415,61,97,16,3,5,35,13,6,43,106,2,,,,,,,,,
,Sergio Miranda,,,,22,61,215,27,49,9,2,1,24,5,2,15,40,1,,,,,,,,,
,Sergio Pedroza,,,,25,118,428,44,90,21,1,9,49,7,3,42,136,4,,,,,,,,,
,Sergio Santos,CHA,AL,SS,25,124,463,49,101,26,1,8,50,3,1,25,106,2,,,,,,,,,
,Seth Bynum,,,,28,117,388,44,82,18,2,7,41,5,2,31,119,2,,,,,,,,,
,Seth Fortenberry,,,,25,121,445,49,87,16,3,9,47,8,3,42,174,3,,,,,,,,,
,Seth Johnston,,,,26,116,444,54,99,20,1,9,49,3,1,29,112,2,,,,,,,,,
,Shane Costa,,,,27,116,398,53,111,28,2,8,44,6,2,28,53,4,,,,,,,,,
,Shane Justis,,,,26,113,349,44,88,17,2,4,42,8,3,32,59,4,,,,,,,,,
,Shane Robinson,SLN,NL,OF,24,105,396,53,107,20,3,4,36,14,6,23,62,3,,,,,,,,,
,Sharlon Schoop,,,,22,115,378,43,83,16,1,4,45,6,2,21,98,2,,,,,,,,,
,Shaun Cumberland,,,,24,126,461,57,111,21,4,8,57,12,6,35,118,2,,,,,,,,,
,Shawn Bowman,,,,24,87,331,33,69,14,2,7,37,4,1,15,122,2,,,,,,,,,
,Shawn Garrett,,,OF,30,122,462,50,110,23,3,9,57,5,2,27,127,2,,,,,,,,,
,Shawn Roof,,,,24,90,289,26,64,13,1,1,30,3,1,18,70,3,,,,,,,,,
,Shawn Wooten,,,,36,106,357,25,73,14,0,6,35,0,0,28,81,2,,,,,,,,,
,Shelby Ford,PIT,NL,2B,24,94,379,52,96,22,5,4,40,13,4,22,82,4,,,,,,,,,
,Simon Klink,,,,27,118,410,39,87,19,2,6,44,2,1,34,135,2,,,,,,,,,
,Smelin Perez,,,,23,104,370,34,82,15,4,2,29,7,3,25,110,2,,,,,,,,,
,Spike McDougall,,,,25,104,366,39,69,15,2,7,46,4,2,31,160,2,,,,,,,,,
,Stephen Chapman,,,,23,116,421,46,75,14,4,11,44,8,3,30,178,2,,,,,,,,,
,Stephen Head,,,,25,120,469,57,110,25,1,10,60,3,1,29,107,2,,,,,,,,,
,Steve Hill,SLN,NL,1B,24,72,273,31,65,12,2,8,32,1,0,14,84,2,,,,,,,,,
,Steve Mena,,,,24,117,429,37,84,18,2,6,39,4,2,30,153,2,,,,,,,,,
,Steve Torrealba,,,,31,90,305,31,68,13,1,8,43,1,0,20,74,2,,,,,,,,,
,Steven Clevenger,,,,23,112,378,35,94,21,2,4,48,5,2,35,69,2,,,,,,,,,
,Steven Lerud,PIT,NL,C,24,112,385,41,81,17,1,8,48,3,1,28,128,3,,,,,,,,,
,Steven Murphy,,,,25,116,467,63,109,26,4,11,62,10,3,24,137,3,,,,,,,,,
,Steven Singleton,,,,23,102,396,40,95,20,3,4,31,6,2,17,68,3,,,,,,,,,
,Steven Tolleson,,,,25,117,445,52,108,24,2,6,41,12,5,42,110,2,,,,,,,,,
,Tagg Bozied,OAK,AL,1B,29,119,410,53,97,22,2,14,58,3,1,41,99,4,,,,,,,,,
,Taylor Green,MIL,NL,3B,22,112,425,45,105,20,1,11,65,3,2,43,85,2,,,,,,,,,
,Terry Evans,,,,27,122,460,56,105,23,2,12,54,14,6,30,159,3,,,,,,,,,
,Thomas Berkery,,,,26,104,355,40,75,16,3,4,32,4,2,33,106,2,,,,,,,,,
,Thomas Collaro,,,,26,123,450,44,94,20,1,15,58,3,1,24,157,2,,,,,,,,,
,Thomas Giles,,,,25,116,427,51,96,19,3,12,59,6,3,32,127,2,,,,,,,,,
,Thomas Hubbard,,,,27,91,333,42,82,18,2,8,43,4,1,36,80,4,,,,,,,,,
,Thomas Manzella,HOU,NL,SS,26,115,440,49,105,23,3,3,41,8,4,30,92,1,,,,,,,,,
,Tike Redman,SEA,AL,OF,32,119,418,59,114,20,3,4,32,12,6,32,48,2,,,,,,,,,
,Tim Battle,,,,23,126,471,51,84,15,5,7,35,16,7,23,203,2,,,,,,,,,
,Tim Duff,,,,28,71,240,16,44,9,0,2,17,3,1,15,78,2,,,,,,,,,
,Tim Gradoville,,,,29,81,248,19,44,9,1,2,18,2,1,13,92,2,,,,,,,,,
,Tim Raines,,,OF,29,120,429,65,113,23,5,11,50,18,6,25,97,2,,,,,,,,,
,Tim Torres,,,,25,116,440,49,97,21,2,8,49,10,4,41,136,1,,,,,,,,,
,Timo Perez,,,,34,118,415,51,115,24,1,10,51,7,3,32,49,2,,,,,,,,,
,Toby Gardenhire,,,,26,102,327,29,72,12,2,1,22,3,1,18,74,4,,,,,,,,,
,Todd Davison,,,,25,83,268,28,59,12,1,2,26,6,2,21,69,1,,,,,,,,,
,Todd Donovan,,,,30,117,454,62,106,18,4,3,30,31,11,39,98,3,,,,,,,,,
,Todd Frazier,CIN,NL,SS,23,100,379,51,88,17,2,11,46,6,2,30,113,2,,,,,,,,,
,Todd Linden,,,,29,127,350,51,84,18,2,11,41,4,1,47,115,4,,,,,,,,,
,Tom King,,,,24,95,240,26,52,10,1,3,16,1,1,21,54,2,,,,,,,,,
,Tommy Everidge,,,,26,118,476,60,108,24,1,12,79,1,0,35,138,4,,,,,,,,,
,Tommy Murphy,,,,29,121,425,58,102,21,4,6,39,18,9,37,120,2,,,,,,,,,
,Tommy Watkins,,,,29,115,355,45,82,17,1,5,34,8,4,31,71,2,,,,,,,,,
,Tony Abreu,,,,24,116,434,60,123,27,4,5,42,7,3,26,69,4,,,,,,,,,
,Tony Blanco,,,OF,27,108,367,42,97,22,1,13,63,4,1,20,87,4,,,,,,,,,
,Tony Granadillo,,,,24,114,443,60,103,27,3,4,48,2,1,40,102,3,,,,,,,,,
,Tony Thomas,CHN,NL,2B,22,112,449,51,99,22,3,6,35,14,6,26,144,2,,,,,,,,,
,Tonys Gutierrez,,,,25,118,401,52,99,20,2,5,42,6,3,48,87,4,,,,,,,,,
,Travis Becktel,,,,26,108,371,44,80,17,3,4,34,11,4,25,115,2,,,,,,,,,
,Travis Brown,,,,28,114,343,31,65,10,1,1,28,4,2,27,81,2,,,,,,,,,
,Travis Jones,,,,23,116,446,60,97,19,2,11,58,11,5,49,129,3,,,,,,,,,
,Travis Scott,,,,24,96,354,36,70,14,2,5,43,3,1,26,120,2,,,,,,,,,
,Travis Sweet,,,,23,33,100,11,20,4,0,1,12,2,1,5,33,1,,,,,,,,,
,Trayvon Robinson,,,,21,112,434,48,93,15,4,3,31,13,7,26,136,2,,,,,,,,,
,Trent Oeltjen,ARI,NL,OF,26,116,385,51,106,21,6,5,44,13,6,22,67,6,,,,,,,,,
,Trevor Lawhorn,,,,26,90,327,33,69,16,2,5,36,5,2,17,86,1,,,,,,,,,
,Trevor Plouffe,MIN,AL,SS,23,126,488,57,115,28,3,7,51,8,4,32,110,2,,,,,,,,,
,Truan Mehl,,,,26,115,430,41,94,17,3,3,38,12,5,21,99,1,,,,,,,,,
,Tuffy Gosewisch,,,,25,102,353,37,74,17,1,5,37,2,1,22,74,2,,,,,,,,,
,Ty Wright,,,,24,112,437,46,111,23,2,7,60,6,2,30,98,3,,,,,,,,,
,Tyler Colvin,CHN,NL,OF,23,122,484,58,120,25,6,11,65,9,4,26,115,3,,,,,,,,,
,Tyler Flowers,CHA,AL,C,23,114,430,51,94,20,2,11,61,6,3,49,127,2,,,,,,,,,
,Tyler Graham,,,,25,84,310,45,75,14,3,2,32,21,8,16,71,2,,,,,,,,,
,Tyler Greene,SLN,NL,SS,25,120,458,61,101,20,3,9,41,15,5,29,149,5,,,,,,,,,
,Tyler Henley,,,,24,84,330,40,83,18,2,6,35,6,3,19,70,3,,,,,,,,,
,Tyler Jones,,,,25,69,240,24,57,11,2,3,20,6,3,14,56,1,,,,,,,,,
,Val Majewski,,,OF,28,116,393,53,99,21,3,8,45,7,4,40,90,3,,,,,,,,,
,Val Pascucci,LAN,NL,OF,30,124,430,63,100,20,1,19,66,4,1,70,139,5,,,,,,,,,
,Van Pope,,,,25,122,444,50,102,23,2,6,53,7,3,35,88,3,,,,,,,,,
,Vasili Spanos,,,,28,116,449,51,107,25,2,8,57,2,1,35,112,6,,,,,,,,,
,Victor Diaz,,,,27,121,438,52,105,22,1,18,70,6,2,38,156,3,,,,,,,,,
,Victor Ferrante,,,,24,113,429,43,92,17,3,8,54,6,2,30,144,3,,,,,,,,,
,Victor Mendez,,,,29,96,292,34,62,12,1,6,29,4,2,27,85,1,,,,,,,,,
,Victor Mercedes,,,,30,122,484,53,111,23,3,10,44,10,6,20,101,2,,,,,,,,,
,Vince Sinisi,SDN,NL,OF,27,118,437,47,110,22,1,7,46,5,2,32,84,2,,,,,,,,,
,Wayne Lydon,TOR,AL,OF,28,131,517,69,118,22,6,5,42,22,8,45,121,2,,,,,,,,,
,Welington Castillo,CHN,NL,C,22,98,345,35,80,16,1,6,36,2,1,18,100,4,,,,,,,,,
,Welinson Baez,,,,24,118,424,37,78,16,3,6,40,4,2,27,177,1,,,,,,,,,
,Wes Hodges,CLE,AL,3B,24,117,457,51,110,22,2,11,67,2,1,37,126,3,,,,,,,,,
,Wes Timmons,,,3B,29,117,383,52,99,23,1,7,42,7,3,47,42,8,,,,,,,,,
,Whitney Robbins,,,,24,91,308,30,70,14,2,5,38,3,1,30,78,2,,,,,,,,,
,Wilberto Ortiz,,,,23,116,445,44,106,22,2,3,39,10,5,21,82,2,,,,,,,,,
,Wilkin Ramirez,DET,AL,OF,23,122,471,53,100,18,4,10,50,19,8,27,176,3,,,,,,,,,
,Wilkin Ruan,,,,30,113,333,42,86,14,3,2,27,8,3,13,40,1,,,,,,,,,
,William Bergolla,,,,26,113,402,56,108,24,2,5,37,9,3,28,55,2,,,,,,,,,
,William Rhymes,DET,AL,2B,26,118,477,62,129,23,5,4,51,10,4,29,78,3,,,,,,,,,
,Willie Cabrera,,,,22,120,479,59,118,23,3,8,56,5,3,25,69,2,,,,,,,,,
,Wilson Ramos,MIN,AL,C,21,116,443,37,95,18,2,8,52,1,1,21,132,2,,,,,,,,,
,Wladimir Sutil,,,,24,112,398,51,98,19,1,0,33,21,7,21,60,3,,,,,,,,,
,Wyatt Toregas,CLE,AL,C,26,104,359,41,81,18,1,8,47,2,1,29,78,3,,,,,,,,,
,Xavier Paul,LAN,NL,OF,24,116,439,60,112,22,3,9,50,14,7,40,120,3,,,,,,,,,
,Yamaico Navarro,BOS,AL,SS,21,42,186,23,46,10,2,2,17,2,1,8,42,1,,,,,,,,,
,Yamid Haad,,,,31,80,238,22,51,10,0,5,24,1,0,14,56,2,,,,,,,,,
,Yancarlos Ortiz,,,,24,111,349,29,71,13,2,0,27,6,3,18,94,2,,,,,,,,,
,Yangervis Solarte,,,,21,42,152,14,34,7,1,2,14,2,1,5,37,1,,,,,,,,,
,Yohannis Perez,,,,26,114,383,36,82,15,3,2,36,5,2,23,95,2,,,,,,,,,
,Yordany Ramirez,HOU,NL,OF,24,115,414,52,98,21,3,8,52,17,8,13,80,3,,,,,,,,,
,Yuber Rodriguez,,,,25,111,377,42,68,14,2,3,30,9,4,29,143,1,,,,,,,,,
,Yunesky Sanchez,,,,25,114,458,52,127,25,3,2,31,8,5,19,47,3,,,,,,,,,
,Yung Chi Chen,OAK,AL,2B,25,69,253,37,64,13,1,4,28,6,2,17,44,2,,,,,,,,,
,Yurendell DeCaster,,,,29,119,415,50,101,23,2,11,53,7,4,42,116,4,,,,,,,,,
,Yusuf Carter,,,,24,116,406,48,78,17,2,11,52,10,4,23,152,1,,,,,,,,,
,Zachary Daeges,,,,25,108,419,52,111,29,3,5,57,3,1,47,90,3,,,,,,,,,
,Zak Farkes,,,,26,88,331,37,68,17,2,5,38,3,1,17,95,2,,,,,,,,,
