playerName,mlbamID,Tm,Lg,Pos
Robert Ramirez,593811,CIN,NL,3B
Cristobal Rodriguez,542441,CIN,NL,3B
Scott Rolen,121409,CIN,NL,3B
Ronald Torreyes,591720,CHN,NL,3B
Chris Valaika,453362,CIN,NL,3B
David Vidal,592829,CIN,NL,3B
Adam Abraham,488651,CLE,AL,3B
Kyle Bellows,571481,CLE,AL,3B
Leonardo Castillo,593436,CLE,AL,3B
Lonnie Chisenhall,502082,CLE,AL,3B
Robel Garcia,596825,CLE,AL,3B
Jared Goedert,450689,CLE,AL,3B
Erik Gonzalez,570481,CLE,AL,3B
Jack Hannahan,435219,CLE,AL,3B
Giovanny Urshela,570482,CLE,AL,3B
Dominic Altobelli,572677,COL,NL,3B
Nolan Arenado,571448,COL,NL,3B
Darin Holcomb,518811,COL,NL,3B
Jayson Langfels,592487,COL,NL,3B
Radames Nazario,489165,COL,NL,3B
Ryan Rohlinger,489262,CLE,AL,3B
Warren Schaeffer,519256,COL,NL,3B
Jeffrey Squier,573175,COL,NL,3B
Ian Stewart,456655,COL,NL,3B
Brett Tanos,595010,COL,NL,3B
Josh Ashenbrenner,594741,DET,AL,3B
Nick Castellanos,592206,DET,AL,3B
Edgar Corcino,571579,DET,AL,3B
Wade Gaynor,571692,DET,AL,3B
Brandon Inge,276346,DET,AL,3B
Matt Perry,595359,DET,AL,3B
Bryan Pounds,543658,DET,AL,3B
Danny Worth,519445,DET,AL,3B
David Flores,543167,HOU,NL,3B
Chris Johnson,453400,HOU,NL,3B
Michael Kvasnicka,518909,HOU,NL,3B
Jonathan Meyer,545352,HOU,NL,3B
Scott Moore,445599,HOU,NL,3B
Oswaldo Navarro,464281,HOU,NL,3B
Jimmy Paredes,517370,HOU,NL,3B
Kyle Redinger,594974,HOU,NL,3B
Darwin Rivera,554060,HOU,NL,3B
Hector Rodriguez,542605,HOU,NL,3B
Andrew Simunic,543784,HOU,NL,3B
Deivy Batista,516661,KCA,AL,3B
Cheslor Cuthbert,596144,KCA,AL,3B
Yunior Figueroa,524188,KCA,AL,3B
Angel Franco,516952,KCA,AL,3B
Carlos Garcia,570651,KCA,AL,3B
Mario Lisson,454977,KCA,AL,3B
Mike Moustakas,519058,KCA,AL,3B
Yamaico Navarro,501605,KCA,AL,3B
Ryan Stovall,573183,KCA,AL,3B
Jeff Baisley,488676,LAN,NL,3B
Michael Bolaski,592153,LAA,AL,3B
Alberto Callaspo,430948,LAA,AL,3B
Jeremy Cruz,572793,LAA,AL,3B
Luis Jimenez,499864,LAA,AL,3B
Andrew Romine,461865,LAA,AL,3B
Alexis Aguilar,542692,LAN,NL,3B
Pedro Baez,520980,LAN,NL,3B
Casey Blake,232694,COL,NL,3B
Jesse Bosnik,594763,LAN,NL,3B
Tony Delmonico,475424,LAN,NL,3B
Travis Denker,458239,LAN,NL,3B
Bladimir Franco,542489,LAN,NL,3B
Chris Henderson,572916,LAN,NL,3B
Jeffrey Hunt,571797,LAN,NL,3B
Matthew Kirkland,592469,LAN,NL,3B
Russ Mitchell,452199,LAN,NL,3B
Juan Uribe,346874,LAN,NL,3B
Chase Austin,572689,MIA,NL,3B
Mike Cervenak,453941,MIA,NL,3B
Greg Dobbs,425785,MIA,NL,3B
Matt Dominguez,518625,MIA,NL,3B
Ryan Fisher,594816,MIA,NL,3B
Paul Gran,454667,MIA,NL,3B
Donnie Murphy,430906,MIA,NL,3B
Rony Peralta,542568,MIA,NL,3B
Mayobanez Soto,570636,MIA,NL,3B
Kyle Dhanani,572813,MIL,NL,3B
Mat Gamel,451143,MIL,NL,3B
Taylor Green,488919,MIL,NL,3B
Gregory Hopkins,594859,MIL,NL,3B
Casey McGehee,431171,PIT,NL,3B
Aramis Ramirez,133380,MIL,NL,3B
Shea Vucinich,595020,MIL,NL,3B
Michael Walker,595021,MIL,NL,3B
Zelous Wheeler,519412,MIL,NL,3B
Steffan Wilson,519433,MIL,NL,3B
Ray Chang,490675,MIN,AL,3B
Chase Lambin,461250,MIN,AL,3B
Andy Leer,594896,MIN,AL,3B
Jairo Perez,516613,MIN,AL,3B
Rory Rhodes,565804,MIN,AL,3B
Nicholas Romero,458682,MIN,AL,3B
Miguel Sano,593934,MIN,AL,3B
Danny Valencia,502143,MIN,AL,3B
Jorge Alcantara,576228,NYA,AL,3B
Tyler Austin,592122,NYA,AL,3B
Ali Castillo,542419,NYA,AL,3B
Kelvin Castro,501470,NYA,AL,3B
Fu-Lin Kuo,596736,NYA,AL,3B
Brandon Laird,477186,NYA,AL,3B
Garrison Lassiter,543431,NYA,AL,3B
Robert Lyerly,573000,NYA,AL,3B
Jayson Nix,434624,NYA,AL,3B
Eduardo Nunez,456488,NYA,AL,3B
Alex Rodriguez,121347,NYA,AL,3B
Rob Segedin,574847,NYA,AL,3B
Bradley Suttle,474485,NYA,AL,3B
Russ Adams,425859,NYN,NL,3B
Jet Butler,594775,NYN,NL,3B
Eric Campbell,493472,NYN,NL,3B
Brian Harrison,518773,NYN,NL,3B
Richard Lucas,518957,NYN,NL,3B
Zach Lutz,518963,NYN,NL,3B
Jefry Marte,527043,NYN,NL,3B
Dimas Ponce,554190,NYN,NL,3B
Aderlin Rodriguez,573669,NYN,NL,3B
David Wright,431151,NYN,NL,3B
Luis Baez,542182,OAK,AL,3B
Jason Christian,534595,OAK,AL,3B
Leonardo Gil,501703,OAK,AL,3B
Josh Horton,446276,OAK,AL,3B
Andy LaRoche,451188,CLE,AL,3B
Chad Lewis,592500,OAK,AL,3B
Nino Leyja,543445,OAK,AL,3B
Stephen Parker,572013,OAK,AL,3B
Michael Soto,554108,OAK,AL,3B
Tony Thompson,592801,OAK,AL,3B
Carlos Alonso,595111,PHI,NL,3B
Jeremy Barnes,571465,PHI,NL,3B
Tagg Bozied,425865,PHI,NL,3B
Maikel Franco,596748,PHI,NL,3B
Travis Mattair,518993,PHI,NL,3B
Geancarlo Mendez,542479,PHI,NL,3B
Placido Polanco,135784,PHI,NL,3B
Carlos Rivero,491640,PHI,NL,3B
Carlos Valenzuela,542477,PHI,NL,3B
Ty Wigginton,421064,PHI,NL,3B
Pedro Alvarez,476883,PIT,NL,3B
Eric Avila,516775,PIT,NL,3B
Kelson Brown,592174,PIT,NL,3B
Pedro Ciriaco,465674,BOS,AL,3B
Jeremy Farrell,488871,PIT,NL,3B
Elevys Gonzalez,542862,PIT,NL,3B
Josh Harrison,543281,PIT,NL,3B
Chase Lyles,595304,PIT,NL,3B
Yunesky Sanchez,511449,PIT,NL,3B
Jake Blackwood,488710,SDN,NL,3B
James Darnell,543083,SDN,NL,3B
Pedro Feliz,150268,SDN,NL,3B
Jedd Gyorko,576397,SDN,NL,3B
Chase Headley,452104,SDN,NL,3B
Jarrett Hoffpauir,459440,WAS,NL,3B
Duanel Jones,592897,SDN,NL,3B
Gabriel Quintana,593775,SDN,NL,3B
Edinson Rincon,517054,SDN,NL,3B
Felipe Burin,554244,SEA,AL,3B
Vincent Catricala,502775,SEA,AL,3B
Chone Figgins,408210,SEA,AL,3B
Jordy Lara,570797,SEA,AL,3B
Alex Liddi,499926,SEA,AL,3B
Francisco Martinez,541648,SEA,AL,3B
Jose Martinez,570796,SEA,AL,3B
Mario Martinez,521788,SEA,AL,3B
Ramon Morla,517539,SEA,AL,3B
Scott Savastano,489293,SEA,AL,3B
Kyle Seager,572122,SEA,AL,3B
Nate Tenbrink,543845,SEA,AL,3B
Rudy van Heydoorn,517540,SEA,AL,3B
Raynor Campbell,548309,SFN,NL,3B
Jose Cuevas,594790,SFN,NL,3B
Chris Dominguez,458689,SFN,NL,3B
Adam Duvall,594807,SFN,NL,3B
Jose Flores,469839,SFN,NL,3B
Conor Gillaspie,543216,SFN,NL,3B
Cristian Paulino,593360,SFN,NL,3B
Pablo Sandoval,467055,SFN,NL,3B
Matt Carpenter,572761,STL,NL,3B
Philip Cerreto,595158,STL,NL,3B
Zack Cox,543059,STL,NL,3B
Roberto De La Cruz,551629,STL,NL,3B
Daniel Descalso,518614,STL,NL,3B
Packy Elkins,592286,STL,NL,3B
David Freese,501896,STL,NL,3B
Hector Garcia,523769,STL,NL,3B
Jonathan Rodriguez,572088,STL,NL,3B
Niko Vasquez,543875,STL,NL,3B
Tanner Biagini,502642,TBA,AL,3B
Russ Canzler,444453,CLE,AL,3B
Julio Cedeno,501674,TBA,AL,3B
J.J. Furmaniak,434583,TBA,AL,3B
Evan Longoria,446334,TBA,AL,3B
Daniel Mayora,468452,TBA,AL,3B
Cesar Perez,578569,TBA,AL,3B
Robby Price,572048,TBA,AL,3B
Sean Rodriguez,446481,TBA,AL,3B
Greg Sexton,519274,TBA,AL,3B
Adrian Beltre,134181,TEX,AL,3B
Tommy Mendonca,545053,TEX,AL,3B
Michael Olt,592609,TEX,AL,3B
Drew Robinson,592685,TEX,AL,3B
Christian Villanueva,570799,TEX,AL,3B
Kevin Ahrens,518394,TOR,AL,3B
Edwin Encarnacion,429665,TOR,AL,3B
Balbino Fuenmayor,515768,TOR,AL,3B
Bryan Kervin,543395,TOR,AL,3B
Brett Lawrie,543434,TOR,AL,3B
Bryson Namba,574629,TOR,AL,3B
Matthew Nuzzo,573065,TOR,AL,3B
Mark Sobolewski,502176,TOR,AL,3B
Kellen Sweeney,592788,TOR,AL,3B
Mark Teahen,433597,WAS,NL,3B
Justin Bloxom,572721,WAS,NL,3B
Adam Fox,455679,WAS,NL,3B
Tug Hulett,461834,WAS,NL,3B
Blake Kelso,548290,WAS,NL,3B
Stephen King,502077,WAS,NL,3B
Estarlin Martinez,570268,WAS,NL,3B
Tim Pahuta,446110,WAS,NL,3B
Jean Carlos Valdez,593827,WAS,NL,3B
Zachary Walters,595025,WAS,NL,3B
Ryan Zimmerman,475582,WAS,NL,3B
Sean Burroughs,284568,MIN,AL,3B
Omar Vizquel,123744,TOR,AL,3B
Kevin Kouzmanoff,450260,KCA,AL,3B
Wilson Betemit,400140,BAL,AL,3B
Bobby Crosby,425853,,,3B
Adam Everett,276361,,,3B
Eric Chavez,136767,NYA,AL,3B
Mark DeRosa,136660,WAS,NL,3B
Alex Cora,133321,SLN,NL,3B
Roidany Aguila,571433,ARI,NL,C
Jose Alegria,542645,ARI,NL,C
Henry Blanco,111072,ARI,NL,C
Ryan Budde,452150,ARI,NL,C
Elvin Delgado,554329,ARI,NL,C
Ed Easley,446225,ARI,NL,C
Josh Ford,446404,ARI,NL,C
Raywilly Gomez,542466,ARI,NL,C
Robby Hammock,425631,ARI,NL,C
Jae Yun Kim,573618,ARI,NL,C
Luke May,461315,ARI,NL,C
Miguel Montero,471083,ARI,NL,C
Fidel Pena,554335,ARI,NL,C
Rossmel Perez,501248,ARI,NL,C
Jhoan Pimentel,501249,ARI,NL,C
Mark Reed,461861,ARI,NL,C
Konrad Schmidt,520209,ARI,NL,C
Tyson Van Winkle,543873,ARI,NL,C
Christian Bethancourt,542194,ATL,NL,C
J. C. Boscan,400268,ATL,NL,C
Cory Brownsten,594771,ATL,NL,C
Wilkin Castillo,446868,COL,NL,C
Ryan Delgado,595176,ATL,NL,C
Evan Gattis,594828,ATL,NL,C
Mathew Kennelly,499882,ATL,NL,C
Brian McCann,435263,ATL,NL,C
Shawn McGill,460121,ATL,NL,C
Wil Nieves,408242,COL,NL,C
Anthony Nunez,542199,ATL,NL,C
Ryan Query,596732,ATL,NL,C
David Ross,424325,ATL,NL,C
Braeden Schlehuber,543750,ATL,NL,C
Justin Dalles,502114,BAL,AL,C
Adam Donachie,450217,BAL,AL,C
Jake Fox,444844,PIT,NL,C
Austin Goolsby,572882,BAL,AL,C
John Hester,452105,BAL,AL,C
Riley Hornback,595611,BAL,AL,C
Caleb Joseph,543376,BAL,AL,C
Steven Lerud,452722,BAL,AL,C
Gabriel Lino,593449,BAL,AL,C
Kyle Moore,598020,BAL,AL,C
Tanner Murphy,594941,BAL,AL,C
Michael Ohlman,572000,BAL,AL,C
Joe Oliveira,594949,BAL,AL,C
Pedro Perez,570732,BAL,AL,C
Wynston Sawyer,592723,BAL,AL,C
Taylor Teagarden,460003,BAL,AL,C
Brian Ward,503424,BAL,AL,C
Matt Wieters,446308,BAL,AL,C
Carson Blair,542942,BOS,AL,C
Daniel Butler,576788,BOS,AL,C
Leonel Escobar,542345,BOS,AL,C
Luis Exposito,458701,BOS,AL,C
Jayson Hernandez,595250,BOS,AL,C
Jeff Howell,459920,BOS,AL,C
Adalberto Ibarra,598879,BOS,AL,C
Zach Kapstein,595275,BOS,AL,C
Ryan Lavarnway,543432,BOS,AL,C
Josue Peley,457794,BOS,AL,C
Oscar Perez,570775,BOS,AL,C
Roberto Reyes,592671,BOS,AL,C
Jarrod Saltalamacchia,457454,BOS,AL,C
Matt Spring,452740,BOS,AL,C
Christian Vazquez,543877,BOS,AL,C
Mark Wagner,460037,BOS,AL,C
Michael Blanke,571499,CHA,AL,C
Jason Bour,518480,CHA,AL,C
Kevin Dubler,543120,CHA,AL,C
Tyler Flowers,452095,CHA,AL,C
Miguel Gonzalez,544838,CHA,AL,C
Jimmy Jacquot,595711,CHA,AL,C
Sean O'Connell,594948,CHA,AL,C
Josh Phegley,572033,CHA,AL,C
A.J. Pierzynski,150229,CHA,AL,C
Jared Price,444919,CHA,AL,C
Jose Ramos,594970,CHA,AL,C
Adam Ricks,448603,CHA,AL,C
Luis Sierra,465058,CHA,AL,C
Michael Brenly,488730,CHN,NL,C
Sergio Burruel,571531,CHN,NL,C
Welington Castillo,456078,CHN,NL,C
Steve Clevenger,502182,CHN,NL,C
Johan De Jesus,593517,CHN,NL,C
Luis Flores,457745,CHN,NL,C
Micah Gibbs,544927,CHN,NL,C
Koyie Hill,425542,SLN,NL,C
Blake Lalli,503351,CHN,NL,C
Mario Mercedes,469141,CHN,NL,C
Chad Noble,595344,CHN,NL,C
Chris Robinson,460101,CHN,NL,C
Carlos Romero,514644,CHN,NL,C
Geovany Soto,434567,CHN,NL,C
Tucker Barnhart,571466,CIN,NL,C
Chris Berset,534592,CIN,NL,C
Kevin Coddington,543034,CIN,NL,C
Mark Fleury,572852,CIN,NL,C
Wagner Gomez,593814,CIN,NL,C
Yovan Gonzalez,572880,CIN,NL,C
Yasmani Grandal,518735,SDN,NL,C
Ryan Hanigan,452672,CIN,NL,C
Ramon Hernandez,150421,COL,NL,C
Devin Mesoraco,519023,CIN,NL,C
Corky Miller,280061,CIN,NL,C
Julio Morillo,591709,CIN,NL,C
Danny Vicioso,542442,CIN,NL,C
Chase Weems,519404,CIN,NL,C
Jordan Wideman,519420,CIN,NL,C
Juan Apodaca,465698,CLE,AL,C
Luke Carlin,450192,CLE,AL,C
Chun-Hsiu Chen,544560,CLE,AL,C
Dwight Childs,572768,CLE,AL,C
Michel Hernandez,150089,CLE,AL,C
Alexander Lavisky,592491,CLE,AL,C
Lou Marson,453974,CLE,AL,C
Alex Monsalve,570479,CLE,AL,C
Moises Montero,543556,CLE,AL,C
Mitchell Nilsson,599413,CLE,AL,C
Raul Padron,462965,CLE,AL,C
Roberto Perez,547379,CLE,AL,C
Paul Phillips,150207,MIL,NL,C
Doug Pickens,445011,CLE,AL,C
Carlos Santana,467793,CLE,AL,C
Charlie Valerio,593434,CLE,AL,C
Anthony Aguilera,596807,COL,NL,C
Eliezer Alfonzo,425769,COL,NL,C
Ryan Casteel,592205,COL,NL,C
Lars Davis,450604,COL,NL,C
Dustin Garneau,572863,COL,NL,C
Jose Gonzalez,467102,COL,NL,C
Bryce Massanari,460276,COL,NL,C
Jose Morales,458643,COL,NL,C
Jordan Pacheco,457574,COL,NL,C
Matt Pagnozzi,431166,COL,NL,C
Michael Ramirez,521830,COL,NL,C
Angel Reyes,593995,COL,NL,C
Wilin Rosario,501647,COL,NL,C
Beau Seabury,448788,COL,NL,C
William Swanner,592787,COL,NL,C
Dallas Tarleton,573194,COL,NL,C
Alex Avila,488671,DET,AL,C
Robert Brantly,542963,DET,AL,C
Bryan Holaday,592407,DET,AL,C
Jeff Kunkel,489037,DET,AL,C
Gerald Laird,408042,DET,AL,C
Patrick Leyland,592502,DET,AL,C
Victor Martinez,400121,DET,AL,C
John Murrian,573052,DET,AL,C
Gabriel Purroy,553991,DET,AL,C
Adolfo Reina,541651,DET,AL,C
Eric Roof,543718,DET,AL,C
Omir Santos,435408,DET,AL,C
Luis Sanz,544935,DET,AL,C
Max St. Pierre,425833,BOS,AL,C
Luis Alvarez,514889,HOU,NL,C
Robinson Cancel,236155,HOU,NL,C
Jason Castro,488771,HOU,NL,C
Jordan Comadena,548089,HOU,NL,C
Carlos Corporan,449786,HOU,NL,C
Kenny Diaz,595179,HOU,NL,C
Brian Esposito,449145,CIN,NL,C
Emerson Frostad,451207,HOU,NL,C
Rene Garcia,543200,HOU,NL,C
Ernesto Genoves,541631,HOU,NL,C
Alfredo Gonzalez,554054,HOU,NL,C
Ben Heath,594851,HOU,NL,C
Federico Hernandez,500768,HOU,NL,C
Ryan McCurdy,596571,HOU,NL,C
Cristian Moronta,542168,HOU,NL,C
Roberto Pena,592629,HOU,NL,C
Humberto Quintero,279827,HOU,NL,C
Craig Tatum,461874,ARI,NL,C
J.R. Towles,453525,MIN,AL,C
Chris Wallace,548300,HOU,NL,C
Bubby Williams,573245,HOU,NL,C
Jose Bonilla,522068,KCA,AL,C
Cody Clark,460612,KCA,AL,C
Kevin David,572798,KCA,AL,C
Ryan Eigsti,518650,KCA,AL,C
Edul Escobar,542503,KCA,AL,C
Juan Graterol,492802,KCA,AL,C
Ryan Jenkins,596306,KCA,AL,C
Travis Jones,543374,KCA,AL,C
Alexander Marquez,594912,KCA,AL,C
Brayan Pena,430910,KCA,AL,C
Salvador Perez,521692,KCA,AL,C
Manuel Pina,444489,KCA,AL,C
Julio Rodriguez,517031,KCA,AL,C
Jin-Ho Shin,596860,KCA,AL,C
Ben Theriot,572197,KCA,AL,C
Cole Armstrong,454573,LAA,AL,C
Hank Conger,474233,LAA,AL,C
Chris Iannetta,455104,LAA,AL,C
Jose Jimenez,543364,LAA,AL,C
Carlos Lugo,516413,LAA,AL,C
Orlando Mercado,452732,LAA,AL,C
Marcus Nidiffer,595832,LAA,AL,C
Carlos Ramirez,519165,LAA,AL,C
Kevin Richardson,459323,LAA,AL,C
Alberto Rosario,451705,LAA,AL,C
Bobby Wilson,435064,LAA,AL,C
Jose Capellan,570626,LAN,NL,C
Steve Cilladi,572772,LAN,NL,C
Steve Domecus,543113,LAN,NL,C
Andrew Edge,594810,LAN,NL,C
A.J. Ellis,454560,LAN,NL,C
Gorman Erickson,502245,LAN,NL,C
Damaso Espino,451537,LAN,NL,C
Tim Federowicz,543148,LAN,NL,C
Hector Gimenez,430591,CHA,AL,C
BJ Larosa,594892,LAN,NL,C
Jessie Mier,489115,LAN,NL,C
Michael Pericht,502287,LAN,NL,C
Gianison Rosa,572723,LAN,NL,C
Matt Treanor,276354,LAN,NL,C
Jan Vazquez,572225,LAN,NL,C
Matt Wallach,489405,LAN,NL,C
J.T. Wise,519436,LAN,NL,C
John Baker,434633,MIA,NL,C
John Buck,407833,MIA,NL,C
Jose Ceballos,521050,MIA,NL,C
Brad Davis,452238,SDN,NL,C
Joel De Los Santos,491627,MIA,NL,C
Aaron Dudley,571631,MIA,NL,C
Wilfredo Gimenez,542508,MIA,NL,C
Gregg Glime,548319,MIA,NL,C
Brett Hayes,451109,MIA,NL,C
Dallas Hord,572933,MIA,NL,C
Taylor Krick,571870,MIA,NL,C
Luke Montz,452215,MIA,NL,C
Jobduan Morales,573044,MIA,NL,C
Jacob Realmuto,592663,MIA,NL,C
Eddie Rodriguez,595383,MIA,NL,C
Clint Sammons,460261,MIA,NL,C
Kyle Skipworth,543788,MIA,NL,C
Patrick Arlis,460196,MIL,NL,C
Dayton Buller,448145,MIL,NL,C
Anderson De La Rosa,451203,MIL,NL,C
Brent Dean,596691,MIL,NL,C
Steve Felix,598214,MIL,NL,C
Cameron Garfield,545339,MIL,NL,C
George Kottaras,435459,MIL,NL,C
Jonathan Lucroy,518960,MIL,NL,C
Martin Maldonado,455117,MIL,NL,C
Rafael Neda,592587,MIL,NL,C
Joseph Paciorek,519100,MIL,NL,C
Tony Pechek,489200,MIL,NL,C
Mike Rivera,407576,MIL,NL,C
Michael Roberts,543702,MIL,NL,C
Tyler Roberts,572079,MIL,NL,C
Shawn Zarraga,519452,MIL,NL,C
Jhonatan Arias,516612,MIN,AL,C
Drew Butera,460077,MIN,AL,C
Kelly Cross,592235,MIN,AL,C
Allan de San Miguel,467806,MIN,AL,C
Ryan Doumit,425491,MIN,AL,C
Jair Fernandez,468475,MIN,AL,C
Steve Holm,455725,MIN,AL,C
Kyle Knudson,571861,MIN,AL,C
Danny Lehmann,446283,MIN,AL,C
Joe Mauer,408045,MIN,AL,C
Matt Parker,596713,MIN,AL,C
Josmil Pinto,500887,MIN,AL,C
Michael Quesada,594969,MIN,AL,C
Danny Rams,519167,MIN,AL,C
Rene Rivera,425784,MIN,AL,C
Jairo Rodriguez,514856,MIN,AL,C
Daniel Rohlfing,519221,MIN,AL,C
Tobias Streich,475365,MIN,AL,C
Mitch Abeita,542863,NYA,AL,C
Francisco Arcia,516472,NYA,AL,C
Ryan Baker,544367,NYA,AL,C
Francisco Cervelli,465041,NYA,AL,C
Jeffrey Farnham,571658,NYA,AL,C
Jose Gil,468474,NYA,AL,C
Kyle Higashioka,543309,NYA,AL,C
Jhorge Liccien,542434,NYA,AL,C
Russell Martin,431145,NYA,AL,C
Nick McCoy,595319,NYA,AL,C
Gustavo Molina,435238,NYA,AL,C
Jesus Montero,524968,SEA,AL,C
J. R. Murphy,571974,NYA,AL,C
P.J. Pilittere,452063,NYA,AL,C
Hector Rabago,572053,NYA,AL,C
Austin Romine,519222,NYA,AL,C
Gary Sanchez,596142,NYA,AL,C
Damian Taveras,516996,NYA,AL,C
Isaias Tejeda,593471,NYA,AL,C
Jackson Valera,570720,NYA,AL,C
Hector Alvarez,541597,NYN,NL,C
Jean Luc Blaquiere,444465,NYN,NL,C
Juan Centeno,518542,NYN,NL,C
Raul Chavez,112223,NYN,NL,C
Albert Cordero,544938,NYN,NL,C
Jeyckol De Leon,516803,NYN,NL,C
Dock Doyle,518630,NYN,NL,C
Blake Forsythe,574836,NYN,NL,C
Jeffrey Glenn,571712,NYN,NL,C
Kai Gronauer,544936,NYN,NL,C
Salomon Manriquez,455997,NYN,NL,C
Camden Maron,573013,NYN,NL,C
Nestor Moreno,514906,NYN,NL,C
Mike Nickeas,435081,NYN,NL,C
Ronny Paulino,425661,BAL,AL,C
Francisco Pena,506747,NYN,NL,C
Dusty Ryan,448767,NYN,NL,C
Josh Thole,489365,NYN,NL,C
Juan Torres,500348,NYN,NL,C
Amauris Valdez,542550,NYN,NL,C
Nelfi Zapata,572284,NYN,NL,C
Chris Affinito,573988,OAK,AL,C
Josh Donaldson,518626,OAK,AL,C
Joel Galarraga,517810,OAK,AL,C
Joshua Leyland,571892,OAK,AL,C
Ryan Lipkin,502726,OAK,AL,C
Diomendes Lopez,516848,OAK,AL,C
Reynaldo Mateo,570933,OAK,AL,C
John Nester,595343,OAK,AL,C
Juan Nunez,501513,OAK,AL,C
Ryan Ortiz,572003,OAK,AL,C
Petey Paramore,457722,OAK,AL,C
Daniel Petitti,595361,OAK,AL,C
Landon Powell,445169,HOU,NL,C
Anthony Recker,489232,OAK,AL,C
Kurt Suzuki,435559,OAK,AL,C
Angel Chavarin,594092,PHI,NL,C
Francisco Diaz,514916,PHI,NL,C
Tuffy Gosewisch,488912,PHI,NL,C
Erik Kratz,456124,PHI,NL,C
Kyle Lafrenz,502518,PHI,NL,C
Torre Langley,502288,PHI,NL,C
Jeff Lanning,543428,PHI,NL,C
Chace Numata,592600,PHI,NL,C
Carlos Ruiz,434563,PHI,NL,C
Cameron Rupp,519237,PHI,NL,C
Dane Sardinha,400154,PHI,NL,C
Brian Schneider,150411,PHI,NL,C
Robert Stumpo,595433,PHI,NL,C
John Suomi,456727,PHI,NL,C
Sebastian Valle,516679,PHI,NL,C
Rod Barajas,150148,PIT,NL,C
Dusty Brown,451259,PIT,NL,C
Ramon Cabrera,541608,PIT,NL,C
Dylan Child,575608,PIT,NL,C
Elias Diaz,553869,PIT,NL,C
Kawika Emsley-Pai,592289,PIT,NL,C
Eric Fryer,518700,PIT,NL,C
Samuel Gonzalez,570249,PIT,NL,C
Jason Jaramillo,452232,CHN,NL,C
Brian Jeroloman,502089,PIT,NL,C
Jairo Marquez,514977,PIT,NL,C
Michael McKenry,502374,PIT,NL,C
Carlos Paulino,544827,PIT,NL,C
Tony Sanchez,506997,PIT,NL,C
Travis Scott,489304,PIT,NL,C
Matthew Skirving,594997,PIT,NL,C
Wyatt Toregas,444430,PIT,NL,C
Kris Watts,502454,PIT,NL,C
Ross Brayton,555904,SDN,NL,C
Rocky Gale,502570,SDN,NL,C
Jairo Gomez,570793,SDN,NL,C
Jason Hagerty,571734,SDN,NL,C
Nick Hundley,460026,SDN,NL,C
Rob Johnson,453531,NYN,NL,C
Luis Martinez,446208,TEX,AL,C
Tommy Medica,523265,SDN,NL,C
Kyle Phillips,444351,TOR,AL,C
Jhonaldo Pozo,517053,SDN,NL,C
Emmanuel Quiles,519162,SDN,NL,C
Guillermo Quiroz,425565,SEA,AL,C
Eddy Rodriguez,453256,SDN,NL,C
Ali Solis,455378,SDN,NL,C
Brandon Bantz,572702,SEA,AL,C
Steven Baron,571467,SEA,AL,C
Trevor Coleman,502662,SEA,AL,C
Chris Gimenez,460269,TBA,AL,C
Andrew Giobbi,571708,SEA,AL,C
Larry Gonzalez,500719,SEA,AL,C
Ralph Henriquez,475894,SEA,AL,C
Jose Hernandez,468521,SEA,AL,C
John Jaso,444379,SEA,AL,C
Hassiel Jimenez,542546,SEA,AL,C
Billy Marcoe,595308,SEA,AL,C
Adam Moore,446192,SEA,AL,C
Miguel Olivo,400018,SEA,AL,C
Ivan Ramirez,553894,SEA,AL,C
Angel Salome,449162,SEA,AL,C
Jesus Sucre,491696,SEA,AL,C
Carlton Tanabe,573193,SEA,AL,C
Jose Yepez,470920,SEA,AL,C
Jeff Arnold,594740,SFN,NL,C
Alexander Burg,571529,SFN,NL,C
Daniel Burkhart,592185,SFN,NL,C
Gabriel Cornier,554369,SFN,NL,C
Rey Duran,516946,SFN,NL,C
Tommy Joseph,571830,SFN,NL,C
Aaron Lowenstein,543469,SFN,NL,C
Johnny Monell,476192,SFN,NL,C
Mike Murray,476827,SFN,NL,C
Jesus Navarro,517628,SFN,NL,C
Buster Posey,457763,SFN,NL,C
Max Ramirez,445615,KCA,AL,C
Hector Sanchez,516949,SFN,NL,C
Eric Sim,594995,SFN,NL,C
Joseph Staley,519314,SFN,NL,C
Chris Stewart,455755,SFN,NL,C
Joel Weeks,533982,SFN,NL,C
Eli Whiteside,434630,SFN,NL,C
Jackson Williams,519425,SFN,NL,C
Eliezer Zambrano,444571,SFN,NL,C
Bryan Anderson,457762,STL,NL,C
Juan Castillo,516650,STL,NL,C
Tony Cruz,488810,STL,NL,C
Charles Cutler,475715,STL,NL,C
Luis De La Cruz,503792,STL,NL,C
Nick Derba,518613,STL,NL,C
Steve Hill,518799,STL,NL,C
Geoffrey Klein,594885,STL,NL,C
Yadier Molina,425877,STL,NL,C
Jesus Montero,541618,STL,NL,C
Kevin Moscatel,527044,STL,NL,C
Audry Perez,542233,STL,NL,C
Luis Perez,570807,STL,NL,C
Cody Stanley,592774,STL,NL,C
Robert Stock,476594,STL,NL,C
Travis Tartamella,502023,STL,NL,C
Kleininger Teran,500675,STL,NL,C
Gerwins Velasco,553980,STL,NL,C
Mayobanex Acosta,521309,TBA,AL,C
Craig Albernaz,503360,TBA,AL,C
Nevin Ashley,502213,TBA,AL,C
Lucas Bailey,571457,TBA,AL,C
Robinson Chirinos,455139,TBA,AL,C
