mlbamID,playerName,team,league,defaultPos,Age,W,L,S,G,GS,IP,H,R,ER,HR,BB,K,WP,HBP,G_SP,G_RP
500903,Brayan Villareal,,,,22,4,7,,25,16,97,110,70,63,13,56,69,9,1,,
500909,Mauricio Robles,,,,20,4,11,,24,21,98,111,81,76,16,91,70,7,0,,
501227,Alberto Cabrera,,,,21,2,8,,24,8,65,78,62,59,13,66,39,14,0,,
501253,Geison Aguasviva,,,,22,2,3,,20,3,48,47,24,21,3,22,26,5,0,,
501321,Santo Frias,,,,22,1,3,,26,1,39,48,35,33,8,35,27,7,0,,
501325,Jose Urena,,,,28,1,3,,21,2,35,40,24,21,1,29,19,5,0,,
501492,Gabriel Tatis,,,,25,1,4,,21,0,27,34,26,24,5,26,16,5,0,,
501504,Jose Rodriguez,,,,28,3,5,,56,1,71,83,50,45,11,33,45,5,1,,
501549,Jorge Quintero,,,,22,2,4,,17,3,34,48,31,27,5,22,14,8,0,,
501556,Kennil Gomez,,,,21,5,11,,22,22,109,143,100,90,19,76,62,18,0,,
501563,Simon Castro,,,,21,5,8,,23,23,108,101,56,51,12,55,84,19,0,,
501564,Alexis Lara,,,,22,1,2,,44,0,47,40,26,25,4,43,42,10,0,,
501569,Samuel Martinez,,,,30,0,0,,23,0,28,26,15,14,3,18,24,5,0,,
501585,Eduardo Paulino,,,,24,3,11,,23,20,113,161,104,93,26,47,47,9,0,,
501638,Pedro Viola,CIN,NL,RP,26,1,3,,38,1,42,43,30,28,8,29,38,4,0,0,9
501644,Carlos Martinez,,,,25,3,6,,37,5,67,75,45,40,8,34,36,8,0,,
501656,Dickson Marquez,,,,24,1,0,,10,0,12,12,6,5,1,3,8,0,0,,
501671,Cristian Beltre,,,,24,4,14,,25,24,127,163,110,97,26,55,64,11,0,,
501687,Luis Marte,DET,AL,SP,23,4,8,,18,15,88,114,75,68,20,37,49,6,0,,
501720,Henry Reyes,,,,24,1,2,,16,3,32,47,36,32,11,18,17,8,0,,
501724,Walter Suriel,,,,23,1,7,,15,10,55,78,60,55,19,38,33,5,0,,
501727,Hector Cardenas,,,,23,4,5,,17,11,65,68,36,32,5,32,34,7,0,,
501740,Francisco Samuel,SLN,NL,RP,23,2,6,,54,0,46,41,32,32,4,62,48,12,0,,
501795,Matt Matulia,CHN,NL,2B,25,0,0,,11,0,13,15,8,8,2,3,8,0,0,,
501806,Brandon Magee,TOR,AL,SP,26,5,10,,20,19,99,126,80,71,14,56,34,7,0,,
501819,Robert Woodard,,,,25,1,2,,21,2,35,37,22,20,7,14,23,3,0,,
501826,Clay Zavada,ARI,NL,RP,25,2,2,,31,0,34,33,18,16,4,16,35,1,1,0,49
501828,Ryan Ouellette,BAL,AL,RP,24,3,7,,46,0,60,81,48,42,6,36,24,6,0,,
501843,Tyson Corley,,,,24,2,3,,46,0,51,58,33,28,3,27,30,7,0,,
501852,Bruce Billings,,,,24,5,11,,22,21,106,127,87,79,21,54,79,4,0,,
501863,Kevin Gunderson,ATL,NL,RP,25,2,3,,47,0,50,53,31,28,5,31,31,4,0,,
501869,Graham Taylor,FLO,NL,SP,25,4,7,,17,17,89,102,62,55,12,44,47,6,1,3,0
501870,Everett Teaford,KCA,AL,SP,25,4,12,,27,25,126,181,121,109,30,61,56,8,0,,
501878,David Mixon,,,,25,2,2,,35,2,47,49,29,26,4,27,30,8,0,,
501879,Kevin Pucetas,SFN,NL,SP,25,6,9,,25,25,137,147,79,71,14,46,75,10,0,,
501883,Jack Tilghman,,,,22,2,4,,30,4,45,52,34,31,6,34,28,5,0,,
501886,Derrick Loop,,,,26,4,3,,41,2,58,67,37,32,4,31,39,4,0,,
501905,Justin Fuller,LAN,NL,SS,26,0,0,,9,0,9,9,5,5,1,3,7,0,0,,
501914,Aaron Hartsock,KCA,AL,RP,26,3,6,,45,0,65,87,52,46,10,30,29,7,0,,
501925,Joe Smith,CLE,AL,RP,25,2,1,,54,0,46,42,22,21,5,20,38,2,2,0,37
501928,Tyree Hayes,,,,21,3,9,,31,5,65,84,59,53,12,47,35,15,0,,
501932,Timothy Norton,,,,26,2,1,,23,2,38,42,22,19,2,15,22,2,0,,
501934,Adam Cowart,,,,26,4,6,,18,11,76,90,47,41,8,23,33,2,0,,
501955,Joba Chamberlain,NYA,AL,SP,24,7,5,,30,20,119,119,62,55,12,52,111,5,7,31,1
501957,Chris Tillman,BAL,AL,SP,21,3,5,,13,13,76,95,49,46,14,28,48,4,2,12,0
501973,Chad Rodgers,,,,22,2,4,,10,6,40,44,26,24,5,22,27,3,0,,
501979,Garrett Olson,,,,24,4,5,,19,13,75,83,50,47,12,37,47,3,2,,
501993,Cole Kimball,,,,24,2,8,,34,9,62,64,50,47,8,63,47,18,0,,
501996,Gary Daley,SLN,NL,RP,24,2,6,,37,10,72,81,59,55,10,78,47,17,0,,
502000,Derrik Lutz,CIN,NL,RP,24,2,2,,36,0,37,39,22,20,3,23,24,4,0,,
502001,Brandon Hynick,COL,NL,SP,24,7,11,,25,25,148,177,106,96,26,48,74,5,0,,
502004,George Kontos,NYA,AL,SP,24,4,8,,18,17,90,109,73,66,18,48,60,7,0,,
502009,Mat Latos,SDN,NL,SP,22,5,5,,11,11,63,48,33,30,10,27,49,1,1,10,0
502010,Jacob Brigham,,,,21,4,9,,23,17,84,111,79,72,17,60,48,9,1,,
502012,Casey Mulligan,SLN,NL,RP,22,3,3,,50,0,53,46,25,23,3,36,53,2,0,,
502019,Justin Edwards,,,,22,6,13,,33,27,148,188,119,105,20,70,64,11,1,,
502026,Jeremy Jeffress,MIL,NL,SP,22,3,7,,16,15,69,65,50,49,10,78,64,11,0,,
502028,Blake Wood,KCA,AL,SP,24,3,8,,19,17,89,117,73,65,13,44,47,12,0,,
502032,Bud Norris,HOU,NL,SP,24,6,5,,16,16,84,85,47,43,10,44,75,4,1,10,1
502046,Jeffrey Locke,,,,22,6,9,,26,25,126,144,79,69,12,62,74,12,0,,
502049,Kevin Kreier,,,,22,4,7,,35,6,75,89,55,49,11,33,34,7,0,,
502055,Jay Buente,FLO,NL,RP,26,2,5,,47,0,66,67,43,40,9,48,55,11,0,,
502056,Phillips Orta,,,,23,1,2,,22,1,29,27,19,18,2,31,21,4,0,,
502061,Robert Fish,,,,22,2,8,,20,18,88,126,94,84,23,60,48,5,0,,
502065,Chad Lee,,,,24,2,4,,7,7,35,40,24,22,5,20,23,9,1,,
502074,Stephen Vento,,,,23,2,4,,30,0,40,48,33,30,8,26,25,4,0,,
502075,Justin Souza,SEA,AL,SP,24,5,7,,35,11,81,100,59,52,13,34,44,3,0,,
502083,Zachary McAllister,NYA,AL,SP,22,7,8,,22,21,112,133,73,64,13,41,60,3,0,,
502085,David Robertson,NYA,AL,RP,24,3,1,,30,0,36,32,17,15,2,19,42,4,0,0,45
502102,Duane Below,DET,AL,SP,24,3,7,,15,15,72,90,63,57,13,53,48,6,0,,
502103,Michael Antonini,NYN,NL,SP,24,5,8,,24,21,116,123,71,63,16,45,70,4,0,,
502106,Thomas Palica,ATL,NL,RP,22,3,6,,47,0,58,57,35,32,7,39,51,10,0,,
502136,Jordan Smith,CIN,NL,SP,23,4,8,,17,17,94,108,63,55,12,36,49,5,0,,
502142,Hassan Pena,,,,24,3,4,,15,9,53,56,34,31,6,34,32,8,0,,
502154,Zachary Britton,,,,22,6,10,,24,23,116,148,89,80,14,67,62,23,0,,
502158,Josh Roenicke,TOR,AL,RP,27,0,0,,22,0,26,27,15,13,2,13,26,1,1,0,24
502162,Angel Castro,TBA,AL,RP,27,2,5,,32,3,54,69,50,46,12,38,26,7,0,,
502165,Andrew Carpenter,PHI,NL,SP,24,4,6,,14,13,80,92,55,50,14,33,50,3,1,1,2
502166,Brad Mills,TOR,AL,SP,24,1,2,,4,4,25,29,19,18,6,12,21,1,1,2,0
502168,Rudy Owens,,,,22,5,7,,21,21,97,109,59,52,15,27,61,6,0,,
502171,Alexander Cobb,,,,22,5,9,,23,22,111,134,82,74,18,49,58,9,0,,
502175,Caleb Clay,,,,21,3,8,,21,14,85,115,78,70,16,48,37,10,1,,
502179,Paolo Espino,,,,23,5,9,,27,17,101,126,81,73,21,48,59,5,0,,
502187,Michael Mehlich,,,,22,2,6,,32,1,56,64,44,40,10,43,39,9,0,,
502188,Jeff Samardzija,CHN,NL,RP,25,3,6,,21,11,69,80,51,46,12,33,43,4,1,2,18
502192,Sean Gleason,BAL,AL,SP,24,6,13,,28,24,137,189,111,96,16,67,51,11,0,,
502208,P.J. Walters,SLN,NL,SP,24,0,0,,15,1,23,27,20,18,7,11,20,0,0,1,7
502239,Trevor Cahill,OAK,AL,SP,21,8,11,,27,26,147,145,84,81,19,68,82,9,3,32,0
502246,Chase Christianson,ARI,NL,RP,25,2,6,,39,5,77,99,69,63,15,48,38,7,0,,
502250,Evan Anundsen,,,,21,9,10,,25,24,125,123,68,61,9,65,80,4,0,,
502253,Alejandro Sanabia,,,,21,4,8,,18,18,91,103,66,60,14,53,54,11,0,,
502260,Vinnie Pestano,CLE,AL,RP,24,2,3,,40,0,37,44,28,25,6,23,24,2,0,,
502264,Nathan Adcock,,,,21,3,11,,23,20,100,123,85,79,18,78,51,16,0,,
502272,Casey Fien,DET,AL,RP,26,1,2,,33,0,40,47,28,25,6,14,30,1,0,0,9
502281,Marcus Hatley,,,,21,2,8,,24,13,73,90,67,62,16,56,42,12,0,,
502327,Hector Santiago,,,,22,2,5,,41,0,54,61,44,40,7,49,42,6,0,,
502334,Jason Fernandez,OAK,AL,SP,25,4,11,,27,18,114,141,90,82,18,72,52,7,0,,
502356,Tyler Robertson,,,,22,6,8,,21,21,110,135,78,68,12,56,58,10,0,,
502361,Kyle Smit,,,,22,2,5,,24,8,55,64,45,42,12,39,34,12,0,,
502371,Fabian Williamson,,,,21,6,8,,33,11,87,97,64,59,5,74,55,6,0,,
502381,Luke Gregerson,SDN,NL,RP,25,4,4,,62,0,68,52,26,24,4,30,71,5,2,0,72
502388,Clayton Tanner,,,,22,6,11,,24,21,117,131,78,70,16,58,68,9,0,,
502401,Steven Calicutt,SFN,NL,RP,25,1,3,,18,5,35,41,27,25,5,24,18,2,0,,
502415,Daniel Berlind,,,,22,4,11,,24,17,95,120,78,70,12,65,46,16,0,,
502424,Stephen Faris,SDN,NL,SP,25,4,10,,30,19,112,118,66,59,14,51,58,8,0,,
502425,Shane Dyer,,,,21,3,7,,21,16,85,108,64,56,9,46,41,10,0,,
502430,Brennan Garr,TEX,AL,RP,25,2,3,,39,0,50,59,39,35,6,37,35,7,0,,
502447,Rudy Darrow,ATL,NL,RP,25,2,3,,38,0,44,46,27,25,2,37,29,19,0,,
502462,William Kelly,,,,22,1,3,,26,2,53,66,39,34,11,18,33,10,0,,
502478,Cole Rohrbough,,,,22,4,8,,19,18,92,101,66,59,13,64,67,8,0,,
502497,Zachary Dials,TOR,AL,RP,24,3,4,,41,2,49,57,34,30,5,27,24,4,0,,
502510,Nicholas Tyson,,,,22,3,4,,34,1,52,57,33,29,6,25,26,7,0,,
502514,Ryan Miller,,,,23,2,6,,20,12,60,77,65,62,15,83,40,11,0,,
502533,Jeremy Papelbon,CHN,NL,RP,26,4,5,,37,10,89,97,56,50,11,37,54,3,0,,
502572,Christopher Wilson,,,,23,4,6,,44,0,52,54,31,28,9,14,47,7,0,,
502597,Michael Rocco,,,,24,1,1,,12,0,18,22,15,14,4,10,11,4,0,,
502604,Sean Jarrett,,,,26,3,4,,37,0,48,56,30,26,4,17,29,5,0,,
502621,Tobi Stoner,NYN,NL,SP,25,4,7,,17,15,87,90,52,47,12,37,52,3,0,0,4
502641,Erik Arnesen,WAS,NL,SP,25,7,10,,27,20,127,143,80,70,18,42,75,5,0,,
502645,Ryne Reynoso,ATL,NL,SP,24,5,10,,28,21,122,132,84,78,21,71,70,10,0,,
502657,Robert Roth,,,,21,2,6,,28,6,52,61,41,38,5,42,22,9,0,,
502659,Lauren Gagnier,DET,AL,SP,24,5,13,,24,23,122,158,111,100,26,69,70,12,0,,
502706,Derek Holland,TEX,AL,SP,23,5,7,,19,14,84,102,58,52,12,33,62,3,2,21,12
502739,Patrick Currin,,,,25,2,5,,47,0,66,82,50,44,10,32,35,5,0,,
502748,Bradley Peacock,,,,21,5,13,,25,23,123,145,96,87,24,65,66,10,0,,
502751,Josh Papelbon,,,,26,3,5,,42,0,60,75,44,38,6,28,29,4,0,,
502761,Mark Diapoules,,,,21,3,5,,24,9,61,68,47,44,9,55,38,11,0,,
502834,Travis Beazley,,,,26,3,5,,13,12,67,88,54,47,11,21,34,3,0,,
502836,Nicholas Additon,SLN,NL,SP,22,5,8,,27,22,116,122,75,70,15,78,71,12,0,,
503027,Erik Stiller,CLE,AL,RP,25,4,7,,40,4,62,70,42,37,7,36,43,4,0,,
503285,Darren O'day,TEX,AL,RP,27,2,2,,47,0,48,46,21,20,3,16,38,1,3,0,68
503328,Chad Rhoades,BOS,AL,RP,26,3,5,,50,0,66,80,50,44,7,37,42,7,0,,
503346,Nathan Starner,TOR,AL,RP,25,3,5,,37,10,78,96,62,55,12,50,43,6,0,,
503351,Blake Lalli,CHN,NL,RP,26,0,1,,12,0,12,12,7,6,1,6,9,0,0,,
503352,Rocky Roquet,OAK,AL,RP,27,2,3,,45,0,55,62,37,33,6,33,37,6,0,,
503360,Craig Albernaz,TBA,AL,C,27,0,0,,9,0,9,10,5,4,1,3,7,0,0,,
503415,Nick Abel,NYN,NL,RP,26,2,3,,26,1,36,36,22,20,2,27,20,4,0,,
503427,Josh Wilkie,WAS,NL,RP,25,5,3,,51,0,66,66,33,29,5,25,46,2,0,,
503449,Wily Peralta,,,,20,4,5,,26,15,98,96,62,58,11,79,81,11,1,,
503566,Fabio Castillo,,,,20,2,6,,38,5,70,97,69,62,14,49,37,11,0,,
503569,Rafael Dolis,,,,22,4,7,,22,21,82,82,55,53,7,68,50,10,1,,
503941,Sergio Perez,HOU,NL,SP,25,5,11,,20,19,98,120,73,65,14,54,48,6,0,,
504095,Jonathan Hovis,,,,26,2,3,,41,0,42,50,29,25,6,16,25,2,0,,
504211,Marco Gonzalez,SLN,NL,RP,25,3,3,,46,0,56,61,34,32,4,33,21,6,0,,
505251,Michael Marbry,,,,25,3,3,,40,0,52,60,31,27,3,21,29,4,0,,
505447,Brandon Dickson,SLN,NL,SP,25,8,11,,28,21,138,155,87,77,17,68,74,11,0,,
505490,Matt McSwain,,,,24,7,9,,30,19,117,140,70,60,11,34,48,9,0,,
506432,Kei Igawa,NYA,AL,SP,30,5,9,,19,18,100,128,80,71,22,38,57,3,1,,
506606,Hideki Okajima,BOS,AL,RP,34,5,1,,67,0,64,57,28,26,7,22,57,1,2,0,68
506648,Yoslan Herrera,PIT,NL,SP,28,5,7,,21,16,93,109,60,53,10,41,49,5,1,,
506707,Chris House,,,,22,0,0,,9,0,10,13,8,8,3,3,7,0,0,,
506747,Francisco Pena,,,,20,4,4,,10,10,84,79,42,38,9,35,64,3,3,,
507067,Eddie Burns,,,,24,1,2,,16,1,28,33,19,17,5,12,21,4,0,,
507081,Jared Hyatt,TEX,AL,SP,25,4,9,,20,15,83,115,78,69,19,39,43,6,0,,
507086,Brad Rulon,,,,23,3,3,,41,0,57,63,39,35,7,36,42,8,0,,
510613,Carlos Alvarez,,,,24,2,2,,31,0,39,46,28,26,5,21,25,2,0,,
511448,Derek McDaid,SDN,NL,RP,26,1,3,,35,0,43,49,30,27,8,20,22,5,0,,
511668,Emary Frederick,NYN,NL,RP,26,1,6,,45,0,55,59,44,42,11,47,37,8,0,,
511669,Aaron Cotter,SEA,AL,RP,26,1,3,,33,2,51,66,42,37,9,23,23,7,0,,
514720,Marco Duarte,,,,23,2,3,,32,4,56,70,44,40,14,16,34,8,1,,
514900,Jose Diaz,,,,25,2,6,,40,6,61,78,58,54,12,51,38,4,0,,
516709,Aguido Gonzalez,,,,23,2,3,,37,0,42,41,27,25,3,38,32,0,0,,
516753,Miguel Gonzalez,,,,25,4,5,,44,10,96,118,74,66,16,41,47,3,1,,
516756,Jesus Rodriguez,,,,24,3,7,,39,5,76,96,64,59,19,32,35,3,0,,
516934,Dennis Neuman,,,,20,1,1,,25,0,28,34,22,20,4,17,17,1,0,,
516935,Stolmy Pimentel,,,,19,4,10,,20,19,93,133,89,77,22,39,50,7,0,,
516937,Charlie Rosario,,,,21,1,2,,17,0,31,44,30,26,8,14,17,3,0,,
516968,Angel Garcia,,,,26,1,2,,27,0,40,45,29,27,4,34,25,4,0,,
516969,Kelvin Herrera,,,,20,1,2,,3,2,19,22,10,9,1,6,11,1,0,,
517608,Carlos Arias,,,,24,1,1,,14,0,15,22,18,17,6,13,10,3,0,,
518396,Tim Alderson,PIT,NL,SP,21,6,8,,25,25,132,149,79,70,16,44,70,6,0,,
518403,Gary Amato,,,,24,1,2,,24,0,39,42,22,20,4,16,26,1,0,,
518418,Phillippe Aumont,PHI,NL,RP,21,3,5,,37,2,49,54,35,32,7,33,34,14,0,,
518420,Dylan Axelrod,,,,24,2,2,,30,3,48,50,27,24,5,22,29,7,0,,
518431,Maurice Bankston,,,,22,3,7,,15,15,75,92,50,44,9,30,32,4,0,,
518432,Travis Banwart,OAK,AL,SP,23,4,9,,23,23,113,140,83,74,16,53,52,12,0,,
518433,Nick Barnese,,,,21,4,6,,15,15,69,75,44,40,6,41,41,5,0,,
518434,Casey Baron,MIL,NL,RP,25,4,4,,43,0,55,57,31,27,7,23,37,2,0,,
518435,Manuel Barreda,,,,21,0,1,,10,0,10,11,7,7,1,9,7,0,0,,
518443,Josh Beal,,,,22,1,3,,37,0,55,65,42,38,11,29,28,4,0,,
518444,Blake Beavan,TEX,AL,SP,21,6,11,,25,25,138,186,108,94,22,40,51,8,0,,
518478,Robert Bono,,,,21,5,8,,21,21,116,143,72,61,12,28,44,7,0,,
518489,Ryan Brasier,LAA,AL,RP,22,3,6,,34,9,72,102,74,66,20,42,41,10,0,,
518495,Brian Broderick,SLN,NL,SP,23,6,9,,22,18,106,128,68,58,13,30,44,3,0,,
518500,Andrew Brown,SLN,NL,1B,25,2,2,,34,0,40,32,18,18,4,22,36,4,1,,
518510,Ross Buckwalter,,,,25,1,1,,16,0,20,23,11,10,2,5,8,0,0,,
518516,Madison Bumgarner,SFN,NL,SP,20,6,4,,16,15,81,80,39,36,7,27,54,3,0,1,3
518519,Brett Butts,ATL,NL,RP,23,3,5,,44,1,61,64,42,39,10,39,45,12,0,,
518520,Jason Buursma,,,,24,1,3,,35,0,41,45,24,21,3,23,21,2,0,,
518541,Dallas Cawiezell,,,,24,2,4,,43,0,51,63,39,35,7,35,29,5,0,,
518547,Austin Chambliss,COL,NL,RP,22,2,3,,47,0,56,64,41,38,6,36,34,5,0,,
518553,Steven Cishek,,,,23,3,4,,41,0,52,54,35,33,6,37,38,8,0,,
518555,Craig Clark,,,,25,5,10,,23,22,115,125,76,70,20,46,76,9,0,,
518560,Paul Clemens,,,,21,2,8,,31,10,75,92,68,63,13,82,45,10,0,,
518565,Stephen Clyne,NYN,NL,RP,25,2,4,,42,0,53,54,34,31,4,45,32,5,0,,
518570,Tyler Conn,,,,24,2,4,,35,0,50,60,36,32,5,26,27,9,0,,
518580,Skyler Crawford,,,,21,1,6,,22,6,46,55,42,39,9,45,31,9,0,,
518581,Erik Crichton,,,,24,2,5,,45,0,55,76,51,45,11,32,24,3,0,,
518583,Cody Crowell,,,,24,2,4,,29,0,33,38,27,25,6,27,25,3,0,,
518609,Ramon Delgado,,,,23,4,5,,43,2,67,71,37,33,7,25,40,3,0,,
518617,Jacob Diekman,,,,23,2,4,,29,9,67,80,57,53,11,57,37,10,0,,
518629,Brodie Downs,SEA,AL,RP,30,2,4,,32,4,59,72,46,42,7,44,29,6,0,,
518641,Thomas Eager,,,,24,3,7,,43,6,69,75,53,49,9,69,45,12,0,,
518655,John Ely,LAN,NL,SP,23,6,12,,26,26,137,169,115,103,26,69,82,8,0,,
518669,Alan Farina,,,,23,1,3,,24,1,30,37,29,27,6,30,21,4,0,,
518671,Trevor Feeney,,,,23,3,6,,30,10,73,100,58,49,9,30,31,4,0,,
518691,Parker Frazier,,,,21,6,9,,20,20,113,142,82,71,13,46,55,11,0,,
518694,Corey Frerichs,,,,23,2,4,,23,0,28,28,22,22,5,34,24,9,0,,
518697,Justin Friend,OAK,AL,RP,23,1,5,,47,0,55,63,45,41,9,46,39,11,0,,
518705,Frank Gailey,,,,24,2,3,,39,0,49,53,32,29,5,29,33,4,0,,
518712,Austin Garrett,,,,22,2,5,,36,0,49,55,40,37,8,44,31,10,0,,
518715,Cory Gearrin,ATL,NL,RP,23,2,4,,46,0,48,48,29,27,7,29,43,4,0,,
518716,Dillon Gee,NYN,NL,SP,23,4,4,,15,14,80,81,43,38,9,25,53,2,0,,
518741,Kyle Greenwalt,,,,21,7,13,,24,24,132,157,83,71,13,47,67,11,1,,
518743,Randy Gress,,,,25,0,0,,9,0,11,10,5,5,1,5,8,0,0,,
518752,Kyle Gunderson,,,,25,3,4,,45,0,50,53,30,27,5,24,33,4,0,,
518763,Brandon Hamilton,,,,23,2,7,,22,16,70,99,86,81,19,79,35,10,0,,
518764,Donovan Hand,MIL,NL,SP,23,4,8,,24,14,97,111,65,59,18,33,45,4,0,,
518768,Allen Harrington,,,,23,2,5,,39,3,58,63,39,35,9,37,35,3,0,,
518788,Andrew Hess,,,,25,5,9,,26,16,104,138,82,72,15,46,38,4,0,,
518803,Austin Hinkle,,,,23,2,5,,38,2,57,65,46,43,10,44,39,14,0,,
518807,Scott Hodsdon,OAK,AL,RP,24,4,10,,25,20,114,149,90,78,19,48,53,13,0,,
518809,Matt Hoffman,,,,21,4,10,,21,13,86,113,76,68,15,49,40,7,0,,
518830,Brock Huntzinger,,,,21,6,10,,21,21,98,134,85,73,17,40,48,6,0,,
518833,Colt Hynes,,,,24,3,3,,50,0,60,57,27,23,2,28,37,3,0,,
518858,Nathan Jones,,,,24,2,4,,39,3,56,68,52,47,11,42,40,9,0,,
518865,Josh Judy,CLE,AL,RP,23,3,4,,38,1,53,56,32,28,5,27,43,3,0,,
518870,Kyle Kaminska,,,,21,6,11,,24,23,123,144,84,72,17,50,79,9,0,,
518875,Shawn Kelley,SEA,AL,RP,25,2,2,,27,0,30,31,16,16,5,10,24,2,1,0,41
518886,Craig Kimbrel,ATL,NL,RP,21,2,2,,39,0,40,30,21,21,3,47,54,9,0,,
518901,Paul Koss,LAN,NL,RP,24,1,1,,30,0,35,36,22,20,3,21,26,1,0,,
518904,Noah Krol,,,,25,2,4,,34,0,40,46,28,26,5,26,26,6,0,,
518910,Casey Lambert,CHN,NL,RP,24,4,5,,39,7,76,84,49,45,9,35,42,4,0,,
518913,Kyle Landis,,,,23,2,4,,47,0,57,69,42,37,8,33,40,4,0,,
518922,Andrew Laughter,TEX,AL,RP,24,2,3,,34,1,44,57,33,29,4,23,19,3,0,,
518928,Brian Leach,,,,23,2,6,,30,10,79,91,57,53,13,48,44,11,0,,
518945,Mike Loberg,,,,24,0,0,,10,0,10,10,5,5,1,4,8,2,0,,
518951,Mike Loree,,,,23,5,9,,20,19,106,121,67,60,13,30,52,8,0,,
518956,Johnnie Lowe,CHA,AL,SP,24,4,11,,24,22,122,160,106,93,21,61,54,12,0,,
518967,Henry Mabee,CHA,AL,RP,24,3,4,,48,0,61,69,41,37,3,43,34,15,0,,
518970,Jose Made,,,,24,0,0,,9,0,10,10,6,6,1,6,7,0,0,,
518972,Trystan Magnuson,TOR,AL,RP,24,3,4,,39,7,65,80,52,47,8,47,32,6,0,,
518997,Levi Maxwell,,,,25,4,15,,27,17,102,137,102,93,24,66,45,5,0,,
519002,Eryk McConnell,,,,24,1,2,,20,0,29,36,23,21,7,10,19,4,0,,
519003,Patrick McCoy,,,,21,2,5,,26,7,60,78,54,49,17,27,31,7,0,,
519006,Dan McDaniel,,,,21,4,7,,30,9,67,70,45,42,5,55,46,10,0,,
519009,Jack McGeary,,,,20,3,12,,25,25,103,118,92,88,17,120,63,18,1,,
519013,Eddie McKiernan,LAA,AL,RP,20,2,6,,52,0,59,81,54,48,13,31,31,5,0,,
519015,Kyle McPherson,,,,22,3,7,,19,15,86,108,64,56,18,20,44,1,0,,
519024,Keith Meyer,,,,23,1,3,,23,1,30,42,31,28,8,23,18,7,0,,
519054,Travis Mortimore,,,,25,2,6,,47,5,69,88,59,53,11,51,36,7,0,,
519059,Scott Moviel,,,,21,5,7,,17,17,82,86,51,46,9,44,46,13,0,,
519062,Craig Muschko,,,,24,4,5,,38,7,89,98,57,50,12,26,53,5,0,,
519065,Dusty Napoleon,,,,23,0,0,,10,0,11,11,5,5,1,3,7,0,0,,
519075,Hector Nelo,,,,23,1,1,,21,0,27,33,24,23,3,32,16,8,0,,
519088,Oliver Odle,,,,24,4,15,,23,21,121,157,96,84,28,30,58,4,0,,
519090,Bryan Oland,,,,24,4,4,,52,0,54,47,22,19,4,18,46,6,0,,
519097,Steven Otterness,,,,25,0,3,,32,0,42,50,42,40,11,47,28,7,0,,
519099,Dylan Owen,NYN,NL,SP,23,5,11,,24,23,127,139,85,76,19,60,78,8,0,,
519104,Brian Parker,,,,24,2,6,,34,0,54,73,51,46,12,32,33,8,0,,
519105,Jarrod Parker,ARI,NL,SP,21,6,7,,21,21,101,111,65,58,10,52,75,15,0,,
519119,Wynn Pelzer,,,,23,6,12,,27,25,129,124,71,64,13,76,91,12,0,,
519143,Ryan Pope,NYA,AL,SP,23,6,9,,22,21,111,142,83,71,15,39,56,4,0,,
519144,Rick Porcello,DET,AL,SP,21,11,9,,28,28,151,164,84,82,20,50,76,5,2,31,0
519145,Aaron Poreda,SDN,NL,SP,23,4,5,,19,13,76,72,42,38,6,58,55,6,1,0,14
519147,Jordan Powell,,,,24,2,5,,40,0,62,76,45,41,10,32,30,6,0,,
519154,Luke Prihoda,,,,25,3,1,,20,0,31,35,16,13,3,4,20,2,0,,
519156,Stephen Procner,,,,25,1,2,,22,2,37,56,39,34,9,21,16,5,0,,
519159,Benino Pruneda,,,,21,2,4,,45,0,55,53,33,30,5,47,52,8,0,,
519166,Neil Ramirez,,,,20,1,7,,16,14,55,71,60,57,14,59,35,6,0,,
519174,Trevor Reckling,LAA,AL,SP,20,7,11,,25,25,135,162,101,92,14,94,75,16,0,,
519175,Evan Reed,,,,24,3,5,,36,8,63,79,55,50,8,49,40,10,0,,
519179,Adam Reifer,,,,23,3,5,,49,0,41,42,28,26,5,33,32,4,0,,
519204,Joshua Roberts,,,,23,2,3,,11,9,46,52,28,24,4,20,26,3,1,,
519214,Derek Rodriguez,,,,26,3,6,,43,6,78,93,60,54,11,43,47,2,0,,
519218,Wes Roemer,ARI,NL,SP,23,6,12,,25,24,135,161,100,90,22,57,75,5,0,,
519219,Jason Roenicke,,,,24,2,3,,19,0,27,33,20,17,3,14,15,4,0,,
519223,Ari Ronick,,,,23,4,7,,21,20,104,110,66,61,16,44,67,9,0,,
519236,Sam Runion,,,,21,2,11,,21,20,98,164,112,96,26,51,30,15,0,,
519240,Marc Rzepczynski,TOR,AL,SP,24,5,5,,15,15,79,76,43,39,5,46,64,5,1,11,0
519244,Julian Sampson,,,,21,3,10,,20,18,90,114,76,69,17,54,38,9,0,,
519250,Dustin Sasser,CHN,NL,RP,24,4,5,,42,2,64,67,43,41,6,48,38,7,0,,
519256,Warren Schaeffer,,,,25,0,0,,9,0,9,10,5,5,1,3,8,0,0,,
519259,Daniel Schlereth,DET,AL,RP,23,1,2,,24,0,25,23,14,13,1,18,26,4,1,0,21
519260,Nick Schmidt,,,,24,3,9,,20,18,81,82,52,48,10,65,54,8,1,,
519267,Evan Scribner,SDN,NL,RP,24,4,5,,49,0,57,51,27,24,6,24,53,3,0,,
519271,Aaron Seuss,,,,24,0,0,,14,0,16,17,12,11,4,9,13,1,0,,
