mlbamID,playerName,team,league,defaultPos,age,AB,R,H,2B,3B,HR,BB,HBP,SF,SH,RBI,SO,SB,CS,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF
,Luke Gorsett,,,,23,312,29,71,16,1,6,16,7,2,1,29,35,1,2,,,,,,,,,
,Luke Hughes,MIN,AL,3B,23,356,42,83,15,1,10,22,3,3,2,40,48,2,1,,,,,,,,,
,Lyndon Estill,,,,21,135,11,26,6,0,2,9,1,1,0,13,60,2,0,,,,,,,,,
,Lyndon Poole,,,,21,71,5,17,3,0,2,6,1,0,1,8,15,1,0,,,,,,,,,
,Maiko Loyola,,,,23,375,39,81,13,1,4,29,2,1,3,29,49,11,7,,,,,,,,,
,Manelik Pimentel,,,,23,222,15,43,9,0,3,14,2,1,0,21,27,1,1,,,,,,,,,
,Manuel Arambarris,,,,22,284,26,58,13,1,3,12,2,1,0,23,29,1,0,,,,,,,,,
,Manuel Ferrer,,,,23,281,20,50,6,1,2,22,4,1,3,21,40,1,3,,,,,,,,,
,Manuel Mayorson,,,,25,443,45,116,24,1,2,26,4,3,7,37,15,6,5,,,,,,,,,
,Manuel Pina,TEX,AL,C,21,308,31,72,14,0,2,13,4,3,1,24,33,2,0,,,,,,,,,
,Manuel Rodriguez,,,,23,342,28,73,19,0,7,10,2,1,1,39,59,1,0,,,,,,,,,
,Marc Maddox,,,,24,460,47,102,21,1,3,31,7,2,4,35,46,6,6,,,,,,,,,
,Marco Yepez,,,,26,293,30,67,12,2,3,23,3,1,6,29,22,2,1,,,,,,,,,
,Marcos Cabral,,,,24,330,38,71,16,0,4,29,4,4,3,29,34,1,0,,,,,,,,,
,Marcos Luis,,,,22,181,13,35,4,0,1,9,2,1,1,14,32,3,4,,,,,,,,,
,Marcos Vechionacci,,,,22,288,29,60,12,2,3,24,2,2,1,26,11,0,0,,,,,,,,,
,Marcus Davis,,,,23,286,26,59,13,1,6,16,3,2,2,29,42,2,1,,,,,,,,,
,Marcus Giles,,,,31,500,65,123,26,3,10,56,5,3,5,58,96,10,4,,,,,,,,,
,Marcus Jones,,,,21,120,11,30,5,0,2,7,2,0,1,11,35,2,1,,,,,,,,,
,Marcus Lemon,,,,20,449,59,114,24,2,5,33,8,2,6,32,51,5,5,,,,,,,,,
,Mario Lisson,KCA,AL,3B,24,460,45,94,21,1,9,29,7,4,4,50,50,10,2,,,,,,,,,
,Mario Mercedes,,,,21,165,13,37,8,0,1,7,2,2,1,13,16,1,1,,,,,,,,,
,Mark Bellhorn,,,,34,276,38,62,16,1,9,38,2,1,1,34,56,1,0,,,,,,,,,
,Mark Carver,,,,23,169,12,35,7,0,3,10,2,0,0,14,49,0,1,,,,,,,,,
,Mark Dolenc,,,,23,409,50,85,9,2,4,23,3,1,7,32,132,16,6,,,,,,,,,
,Mark Fleisher,,,,24,352,39,78,20,0,11,21,4,3,0,45,37,0,1,,,,,,,,,
,Mark Gildea,,,,22,261,19,40,8,1,3,25,3,1,2,16,75,2,1,,,,,,,,,
,Mark Hallberg,,,,22,271,30,61,11,1,4,21,4,3,2,25,23,2,1,,,,,,,,,
,Mark Hamilton,,,,24,319,31,74,13,0,9,25,2,1,1,40,32,0,0,,,,,,,,,
,Mark Johnson,,,,33,222,22,55,8,0,3,25,2,1,1,27,18,1,1,,,,,,,,,
,Mark Jurich,,,,27,300,29,68,18,1,6,21,2,2,1,37,33,0,0,,,,,,,,,
,Mark Kiger,,,,28,398,45,85,16,2,5,50,4,1,3,35,52,1,2,,,,,,,,,
,Mark McBratney,,,,23,143,9,28,6,0,2,10,2,1,0,11,34,0,3,,,,,,,,,
,Mark Ori,,,,24,440,48,107,21,1,9,30,6,2,0,53,49,2,1,,,,,,,,,
,Mark Reed,,,,22,253,24,52,10,1,2,17,2,0,3,19,29,1,2,,,,,,,,,
,Mark Shorey,,,,23,414,39,103,22,1,8,21,5,4,1,50,65,1,0,,,,,,,,,
,Mark Sobolewski,,,,21,185,22,42,7,0,3,9,2,1,1,15,56,1,0,,,,,,,,,
,Mark Thomas,,,,20,207,19,43,7,0,4,9,1,1,0,16,55,2,1,,,,,,,,,
,Mark Thompson,,,,23,356,37,69,13,1,3,20,11,2,4,28,54,6,2,,,,,,,,,
,Mark Wagner,BOS,AL,C,24,361,40,82,31,0,7,28,4,3,1,40,36,0,0,,,,,,,,,
,Marques Williams,,,,22,331,30,65,11,0,2,14,4,0,1,19,94,3,11,,,,,,,,,
,Marquez Smith,,,,23,372,47,93,21,1,11,28,4,3,1,42,63,1,2,,,,,,,,,
,Marquis Grissom,,,,42,265,22,64,11,1,7,27,2,2,4,31,45,4,2,,,,,,,,,
,Marshall Hubbard,,,,26,386,48,93,21,2,12,41,5,4,1,52,46,1,2,,,,,,,,,
,Marshall McDougall,,,3B,29,251,24,57,14,0,7,12,1,2,0,37,17,1,0,,,,,,,,,
,Martin Maldonado,,,,21,220,17,45,10,0,2,12,6,1,4,18,35,2,1,,,,,,,,,
,Marvin Lowrance,WAS,NL,OF,24,400,45,89,23,1,11,42,5,1,1,43,49,1,1,,,,,,,,,
,Marwin Gonzalez,,,,19,384,33,92,22,1,2,14,2,3,4,39,71,10,7,,,,,,,,,
,Mathew Kennelly,,,,19,99,9,25,6,0,1,6,1,1,1,12,21,1,0,,,,,,,,,
,Matt Angle,,,,22,384,48,93,13,1,3,41,3,1,3,22,55,14,6,,,,,,,,,
,Matt Arburr,,,,22,402,50,85,13,0,19,34,3,1,1,52,152,4,0,,,,,,,,,
,Matt Berezay,,,,24,431,35,86,15,5,11,34,3,1,4,51,108,4,2,,,,,,,,,
,Matt Brown,,,,25,467,57,113,29,2,10,32,4,2,1,53,51,2,2,,,,,,,,,
,Matt Camp,,,,24,423,45,100,15,1,2,27,3,2,4,30,30,8,3,,,,,,,,,
,Matt Carson,,,,27,387,50,92,15,3,14,23,6,2,3,50,44,4,1,,,,,,,,,
,Matt Cavagnaro,,,,22,302,26,67,16,1,2,14,1,1,4,25,35,1,0,,,,,,,,,
,Matt Cepicky,,,,31,314,34,68,16,1,8,31,1,4,0,33,11,0,0,,,,,,,,,
,Matt Clark,,,,21,191,17,46,8,0,3,15,2,2,0,28,61,1,0,,,,,,,,,
,Matt Cline,,,,22,398,51,86,18,0,3,33,7,4,8,32,61,11,4,,,,,,,,,
,Matt Craig,FLO,NL,1B,27,329,45,87,22,1,9,36,3,1,1,42,25,1,0,,,,,,,,,
,Matt Cusick,,,,22,396,47,96,20,2,7,30,2,2,2,32,56,6,1,,,,,,,,,
,Matt Fields,,,,23,387,36,75,17,0,10,15,6,1,0,38,63,3,2,,,,,,,,,
,Matt Hague,,,,22,280,28,76,19,0,4,18,3,2,0,30,45,2,0,,,,,,,,,
,Matt Hall,,,,21,167,14,33,7,0,1,12,2,1,1,12,41,2,1,,,,,,,,,
,Matt Inouye,,,,24,246,28,56,12,0,6,13,3,2,1,24,45,2,3,,,,,,,,,
,Matt Kata,,,,31,305,34,72,16,3,6,16,4,2,3,29,41,5,2,,,,,,,,,
,Matt Klimas,,,,21,153,10,34,7,0,1,9,1,0,1,15,45,3,1,,,,,,,,,
,Matt Kramer,,,,22,74,8,18,3,0,1,5,1,0,1,8,13,1,0,,,,,,,,,
,Matt Lawson,,,,22,315,37,69,12,1,4,19,4,1,5,20,57,8,4,,,,,,,,,
,Matt Lawton,,,,37,235,28,57,11,1,6,29,4,2,0,26,36,6,3,,,,,,,,,
,Matt Liuzza,,,,24,383,32,81,18,0,7,31,2,4,0,47,120,1,1,,,,,,,,,
,Matt Mangini,,,,22,317,29,59,11,0,5,22,5,1,1,30,82,2,1,,,,,,,,,
,Matt Matulia,,,,24,326,36,70,11,2,3,31,5,2,5,24,33,3,1,,,,,,,,,
,Matt McBride,,,,23,229,23,49,14,0,3,13,4,2,0,25,11,0,0,,,,,,,,,
,Matt Morgan,,,,26,204,19,47,9,1,2,13,1,0,3,13,21,1,0,,,,,,,,,
,Matt Moses,,,,23,422,38,86,19,1,6,22,2,3,2,44,35,2,2,,,,,,,,,
,Matt Payne,,,,22,222,19,50,10,0,2,20,3,1,1,15,64,3,3,,,,,,,,,
,Matt Ray,,,,24,298,26,55,9,1,3,21,2,2,3,21,54,5,3,,,,,,,,,
,Matt Repec,,,,24,335,33,76,18,1,7,18,3,2,2,33,52,1,1,,,,,,,,,
,Matt Rizzotti,,,,22,316,33,72,19,1,7,33,2,2,1,32,65,1,1,,,,,,,,,
,Matt Rogelstad,,,,25,339,32,78,19,1,4,17,5,2,2,36,34,1,2,,,,,,,,,
,Matt Sheely,,,,21,209,21,45,10,2,1,12,2,2,1,15,46,3,0,,,,,,,,,
,Matt Spencer,,,,22,363,40,83,16,1,8,21,5,3,1,41,67,6,1,,,,,,,,,
,Matt Spring,,,,23,223,19,42,9,0,6,12,1,1,1,21,33,0,1,,,,,,,,,
,Matt Stocco,,,,24,135,9,22,5,0,1,6,2,1,1,11,9,0,0,,,,,,,,,
,Matt Tucker,,,,25,214,25,50,13,0,2,15,4,1,1,21,37,2,3,,,,,,,,,
,Matt West,,,,19,279,39,67,12,0,4,17,8,1,0,25,83,2,0,,,,,,,,,
,Matt Whitney,WAS,NL,3B,24,439,47,96,23,1,12,39,3,3,0,49,48,0,0,,,,,,,,,
,Matt Willard,,,,22,159,16,29,4,0,2,8,2,1,1,13,43,2,1,,,,,,,,,
,Matt Young,,,,25,433,49,107,16,3,3,44,5,1,5,37,31,8,4,,,,,,,,,
,Matthew Bouchard,,,,21,271,28,58,11,1,2,15,2,1,4,20,56,3,4,,,,,,,,,
,Matthew LeCroy,,,,33,227,20,47,9,0,5,23,3,2,0,26,29,0,0,,,,,,,,,
,Matthew Macri,,,,27,98,8,26,4,0,3,7,1,1,0,13,20,1,1,,,,,,,,,
,Matthew Oxendine,,,,24,354,32,81,17,0,2,24,2,2,2,28,59,2,3,,,,,,,,,
,Matthew Sulentic,,,,20,356,33,78,17,1,4,23,3,1,2,35,45,2,1,,,,,,,,,
,Mauro Gomez,,,,23,347,32,74,15,0,8,11,5,1,1,33,48,0,0,,,,,,,,,
,Maxim St. Pierre,DET,AL,C,28,224,20,46,8,0,4,13,2,1,3,26,25,0,1,,,,,,,,,
,Maximiliano Ramirez,,,,24,244,34,59,13,0,6,31,4,2,0,32,11,0,0,,,,,,,,,
,Maximo Mendez,,,,21,412,38,83,13,1,5,28,3,1,4,26,199,15,6,,,,,,,,,
,Maxwell Leon,,,,24,319,34,79,10,1,1,30,2,2,6,25,46,7,3,,,,,,,,,
,Maxwell Sapp,,,,20,259,21,50,12,0,2,18,2,2,1,21,44,0,1,,,,,,,,,
,Maykol Sanchez,,,,20,70,8,17,4,0,2,5,1,1,0,7,11,1,0,,,,,,,,,
,Mel Stocker,,,,28,302,37,72,12,3,1,22,5,2,4,18,29,16,4,,,,,,,,,
,Melquisedec Mesa,,,,21,175,20,39,7,0,6,8,2,1,1,21,66,4,1,,,,,,,,,
,Melvin Dorta,,,,27,392,34,89,16,2,4,22,2,2,6,31,25,5,6,,,,,,,,,
,Micah Schnurstein,,,,24,402,45,82,18,1,10,22,5,3,2,35,26,3,1,,,,,,,,,
,Michael Bertram,,,,24,331,34,78,16,1,5,17,3,3,1,35,46,1,1,,,,,,,,,
,Michael Brantley,CLE,AL,OF,21,391,52,107,15,1,3,41,3,2,3,35,19,9,3,,,,,,,,,
,Michael Brenly,,,,21,179,24,46,11,0,2,11,2,0,1,19,51,2,0,,,,,,,,,
,Michael Burgess,,,,19,320,31,67,14,1,10,21,4,2,0,34,117,2,2,,,,,,,,,
,Michael Dejesus,,,,25,370,45,89,15,1,4,35,2,3,2,30,70,2,3,,,,,,,,,
,Michael Diaz,,,,21,223,29,61,11,0,4,10,2,0,1,21,55,5,3,,,,,,,,,
,Michael Fisher,,,,23,326,27,67,11,1,3,16,3,1,2,23,64,4,3,,,,,,,,,
,Michael Garciaparra,,,,25,213,24,51,6,1,3,18,5,0,3,22,15,1,1,,,,,,,,,
,Michael Griffin,,,,24,489,47,118,29,3,6,19,6,3,2,38,43,5,3,,,,,,,,,
,Michael Guerrero,,,,21,307,23,67,14,0,6,12,3,1,1,36,94,4,2,,,,,,,,,
,Michael Hernandez,,,,24,268,27,58,12,1,8,15,2,2,0,37,10,0,0,,,,,,,,,
,Michael Hollander,,,,22,72,9,17,3,0,1,6,1,1,1,7,11,1,0,,,,,,,,,
,Michael Jones,,,,23,400,45,102,25,0,6,27,2,2,0,39,67,1,0,,,,,,,,,
,Michael Martinez,,,,25,366,34,76,16,2,2,16,3,2,10,30,28,6,3,,,,,,,,,
,Michael McBryde,,,,23,367,42,91,11,1,5,19,6,1,4,34,38,9,5,,,,,,,,,
,Michael Mccormick,,,,21,328,27,65,13,0,7,19,2,2,1,32,81,1,1,,,,,,,,,
,Michael Mckenry,COL,NL,C,23,361,45,87,24,0,12,29,7,1,3,45,47,1,2,,,,,,,,,
,Michael Parker,,,,23,266,19,49,11,0,3,12,2,1,2,26,56,2,0,,,,,,,,,
,Michael Paulk,,,,24,459,56,121,24,1,6,35,2,4,1,47,38,2,2,,,,,,,,,
,Michael Restovich,,,,30,362,45,86,19,1,14,29,3,1,1,47,18,0,0,,,,,,,,,
,Michael Richard,,,,23,294,32,64,7,0,2,22,4,2,4,26,26,11,3,,,,,,,,,
,Michael Ross,,,,21,258,20,50,5,0,1,14,2,2,3,18,71,17,6,,,,,,,,,
,Michael Ryan,,,,31,252,25,56,12,2,7,17,1,2,2,30,20,1,0,,,,,,,,,
,Michael Saunders,SEA,AL,OF,21,381,42,87,16,3,7,32,4,1,4,39,62,4,3,,,,,,,,,
,Michael Synan,,,,22,301,29,69,18,1,4,19,2,1,1,29,89,3,2,,,,,,,,,
,Michael Taylor,PHI,NL,OF,22,391,45,105,24,1,11,27,3,2,1,48,60,7,6,,,,,,,,,
,Michael Tucker,,,,38,295,36,67,18,1,6,44,3,2,1,34,22,2,0,,,,,,,,,
,Michael Valadez,,,,22,181,19,37,6,0,2,8,2,1,1,13,31,1,1,,,,,,,,,
,Michael Zaccardo,,,,23,70,6,17,3,0,1,5,1,0,1,7,12,0,0,,,,,,,,,
,Michel Abreu,NYN,NL,1B,29,415,51,111,21,1,12,31,3,3,0,56,44,1,0,,,,,,,,,
,Mickey Hall,,,,23,342,40,71,23,3,8,30,3,1,0,30,50,2,0,,,,,,,,,
,Midre Cummings,,,,37,180,17,48,9,1,6,18,2,2,1,24,33,2,1,,,,,,,,,
,Miguel Abreu,,,,23,403,41,96,17,1,6,10,3,1,5,33,23,7,5,,,,,,,,,
,Miguel Alfonzo,,,,20,325,37,71,11,0,6,23,5,1,1,30,118,4,2,,,,,,,,,
,Miguel Fermin,,,,23,280,41,76,13,0,10,12,3,2,1,34,63,5,1,,,,,,,,,
,Miguel Mendez,,,,20,137,11,28,6,0,1,7,1,0,1,11,40,1,0,,,,,,,,,
,Miguel Negron,,,,25,459,52,109,18,2,6,37,1,2,3,45,31,7,6,,,,,,,,,
,Miguel Ojeda,,,,34,147,15,33,7,0,3,15,1,2,1,16,18,0,0,,,,,,,,,
,Miguel Perez,PIT,NL,C,25,203,18,46,7,0,3,9,3,1,1,19,18,1,0,,,,,,,,,
,Miguel Vega,,,,23,287,24,59,14,0,5,9,2,1,1,29,12,0,0,,,,,,,,,
,Mike Affronti,,,,24,366,32,76,15,1,5,15,6,4,8,31,30,2,1,,,,,,,,,
,Mike Ambort,,,,23,131,12,33,6,0,4,7,1,1,0,18,20,1,0,,,,,,,,,
,Mike Baxter,,,,23,430,37,90,17,2,6,28,2,2,1,45,30,1,1,,,,,,,,,
,Mike Bell,,,,23,428,44,93,22,1,10,22,5,3,5,48,38,1,1,,,,,,,,,
,Mike Bianucci,,,,22,168,19,44,12,0,4,11,2,1,0,20,30,6,1,,,,,,,,,
,Mike Carp,SEA,AL,1B,22,437,49,101,22,1,11,47,9,2,0,54,42,1,1,,,,,,,,,
,Mike Collins,,,,24,360,40,82,18,1,5,13,15,2,2,39,21,3,2,,,,,,,,,
,Mike Costanzo,,,,24,487,57,112,24,1,14,46,4,2,0,58,69,1,1,,,,,,,,,
,Mike Daniel,,,,23,441,41,97,17,2,7,32,6,2,3,41,60,5,4,,,,,,,,,
,Mike Durant,,,,21,314,35,71,14,1,11,22,3,2,0,39,106,2,1,,,,,,,,,
,Mike Edwards,,,,32,262,25,63,15,1,3,18,2,1,3,23,15,1,0,,,,,,,,,
,Mike Eylward,,,,28,409,47,105,25,0,7,31,6,3,1,51,37,0,1,,,,,,,,,
,Mike Folli,,,,23,173,16,36,7,1,1,9,2,1,1,12,23,3,2,,,,,,,,,
,Mike Goetz,,,,24,61,2,14,2,0,1,4,0,0,0,6,10,1,1,,,,,,,,,
,Mike Gosse,,,,22,271,27,59,10,0,2,13,1,2,1,28,30,2,3,,,,,,,,,
,Mike Grace,,,,24,229,19,44,9,1,3,12,2,1,3,20,15,1,1,,,,,,,,,
,Mike Kinkade,,,,35,197,23,48,10,1,4,12,8,1,0,26,14,0,1,,,,,,,,,
,Mike Lieberthal,,,,37,212,21,53,11,0,5,15,5,2,2,27,24,0,0,,,,,,,,,
,Mike Lissman,,,,23,354,30,65,14,0,8,24,4,1,2,34,69,2,3,,,,,,,,,
,Mike Loberg,,,,23,314,36,77,13,1,6,16,3,2,1,34,90,4,1,,,,,,,,,
,Mike Lyon,,,,21,248,29,59,10,0,5,17,2,1,0,23,89,5,0,,,,,,,,,
,Mike Mahoney,,,,36,146,11,30,5,0,2,8,2,0,2,12,9,0,0,,,,,,,,,
,Mike Massaro,,,,24,347,30,76,14,0,1,20,1,1,4,26,27,1,2,,,,,,,,,
,Mike Matheny,,,,38,295,24,73,19,0,7,20,4,3,3,36,58,1,1,,,,,,,,,
,Mike McCoy,,,,27,349,46,83,11,2,4,38,2,3,7,30,25,5,2,,,,,,,,,
,Mike McDade,,,,19,425,30,87,20,0,6,20,2,2,1,40,145,2,0,,,,,,,,,
,Mike Mckenna,,,,22,163,12,33,7,0,2,13,1,1,0,16,38,1,2,,,,,,,,,
,Mike Mckennon,,,,23,380,32,86,19,1,9,15,5,3,2,29,93,2,4,,,,,,,,,
,Mike Mee,,,,24,352,39,92,15,0,3,40,3,3,1,34,44,1,1,,,,,,,,,
,Mike Mitchell,,,,22,400,54,102,14,1,2,23,7,2,7,26,78,23,5,,,,,,,,,
,Mike Mooney,,,,25,404,43,94,22,1,11,20,6,4,1,43,39,4,2,,,,,,,,,
,Mike Mordecai,,,,41,180,15,45,9,1,4,18,2,1,2,21,29,2,1,,,,,,,,,
,Mike Moustakas,KCA,AL,3B,19,504,62,134,26,1,15,26,4,2,0,52,97,7,4,,,,,,,,,
,Mike Nickeas,,,,25,240,21,47,11,0,3,20,4,4,1,20,25,0,1,,,,,,,,,
,Mike Ortiz,,,,19,71,9,17,3,0,2,5,1,1,0,8,16,1,0,,,,,,,,,
,Mike Piazza,,,,40,383,38,101,20,1,16,28,2,2,0,62,68,0,0,,,,,,,,,
,Mike Pierce,,,,24,223,20,39,11,0,3,14,2,2,2,16,51,1,1,,,,,,,,,
,Mike Rodriguez,,,,27,361,39,88,14,3,4,25,2,1,4,33,35,4,0,,,,,,,,,
,Mike Rose,,,,32,282,32,65,15,1,8,27,2,2,3,30,10,0,0,,,,,,,,,
,Mike Rouse,,,,28,316,34,68,14,1,4,22,4,2,6,27,49,3,1,,,,,,,,,
,Mike Rozema,,,,26,211,21,49,7,1,3,13,2,1,1,19,6,0,0,,,,,,,,,
,Mike Sheridan,,,,20,137,18,34,7,0,2,7,1,1,0,11,23,2,0,,,,,,,,,
,Mike Spidale,,,,26,388,46,106,13,3,4,21,5,2,1,32,24,7,0,,,,,,,,,
,Mike Vass,,,,23,87,8,19,4,0,3,8,1,0,0,12,19,1,0,,,,,,,,,
,Mike Vento,,,,31,239,28,62,15,0,6,18,3,2,0,30,10,0,0,,,,,,,,,
,Mike Wilson,,,,25,358,45,81,16,1,16,32,7,1,1,55,60,2,0,,,,,,,,,
,Miles Durham,,,,25,320,32,74,19,0,5,13,3,2,0,32,58,5,2,,,,,,,,,
,Min Sung,,,,26,71,3,18,4,0,2,7,1,0,1,8,13,0,0,,,,,,,,,
,Mitch Abeita,,,,22,219,21,46,9,0,3,17,2,1,0,19,62,1,0,,,,,,,,,
,Mitch Canham,SDN,NL,C,23,310,31,68,13,1,5,28,3,2,1,44,54,4,1,,,,,,,,,
,Mitch Dening,,,,19,279,30,77,18,1,4,14,2,1,0,18,64,6,6,,,,,,,,,
,Mitch Einertson,HOU,NL,OF,22,405,42,91,25,1,8,24,5,3,0,50,48,2,1,,,,,,,,,
,Mitch Hilligoss,,,,23,468,40,98,20,0,2,22,1,3,5,30,70,10,8,,,,,,,,,
,Mitch Jones,LAN,NL,OF,30,265,34,59,14,2,13,24,3,1,0,44,32,1,0,,,,,,,,,
,Mitch Levier,,,,20,218,16,40,8,0,2,9,2,1,3,14,66,3,2,,,,,,,,,
,Mitch MacDonald,,,,21,154,14,33,5,0,3,11,1,0,0,11,65,1,0,,,,,,,,,
,Moises Sierra,,,,19,463,43,104,16,1,8,19,5,2,1,33,143,9,10,,,,,,,,,
,Napoleon Calzado,,,,32,216,22,58,12,1,4,9,3,1,1,23,13,1,0,,,,,,,,,
,Nate Gold,,,1B,28,462,65,110,24,1,21,42,4,3,0,75,63,0,1,,,,,,,,,
,Nate Spears,CHN,NL,2B,23,369,48,92,19,2,5,31,5,3,11,32,37,2,2,,,,,,,,,
,Nate Sutton,,,,25,459,47,108,14,3,5,25,2,2,5,33,36,6,4,,,,,,,,,
,Nate Tenbrink,,,,21,245,33,48,9,0,4,22,3,2,0,22,79,13,6,,,,,,,,,
,Nathan Panther,,,,27,295,33,62,13,2,6,34,2,1,3,25,34,1,0,,,,,,,,,
,Nathan Samson,,,,20,374,45,103,14,1,3,21,6,2,10,29,40,6,6,,,,,,,,,
,Nathan Southard,,,,24,233,20,49,13,1,2,16,3,1,1,21,12,1,0,,,,,,,,,
,Neftali Soto,,,,19,259,29,76,16,0,6,11,2,5,0,30,50,2,1,,,,,,,,,
,Neifi Perez,,,,36,268,27,66,13,1,3,11,1,2,5,26,27,2,1,,,,,,,,,
,Neil Sellers,,,,26,431,49,114,26,1,10,27,5,2,1,50,42,1,2,,,,,,,,,
,Neil Walker,PIT,NL,3B,22,436,50,100,26,2,10,30,3,5,2,53,50,4,2,,,,,,,,,
,Neil Walton,,,,24,330,27,65,13,1,2,18,2,1,3,25,47,3,3,,,,,,,,,
,Neil Wilson,,,,24,250,27,66,14,0,6,14,2,1,1,28,14,0,1,,,,,,,,,
,Nelson Robledo,,,,24,216,17,44,7,0,1,14,2,1,3,17,31,0,0,,,,,,,,,
,Nestor Rojas,,,,24,162,12,27,5,0,1,7,1,1,2,11,23,0,0,,,,,,,,,
,Nevin Ashley,,,,23,371,34,78,10,1,5,30,4,3,1,29,52,2,3,,,,,,,,,
,Nicholas Doscher,,,,21,88,10,18,5,0,2,9,1,1,0,8,20,1,0,,,,,,,,,
,Nick Arata,,,,21,202,18,39,9,1,1,10,2,0,1,13,84,6,2,,,,,,,,,
,Nick Blasi,,,,26,440,52,103,17,1,6,29,5,1,5,37,50,3,1,,,,,,,,,
,Nick Damas,,,,23,83,4,19,3,0,3,6,1,1,0,10,16,0,0,,,,,,,,,
,Nick Derba,,,,22,226,20,41,11,0,3,26,4,1,1,21,40,1,1,,,,,,,,,
,Nick Francis,,,,22,167,14,38,9,1,3,11,2,1,0,18,45,3,0,,,,,,,,,
,Nick Giarraputo,,,,20,247,21,54,12,0,2,13,3,1,1,24,62,2,0,,,,,,,,,
,Nick Gorneault,,,,29,406,48,93,19,2,14,37,2,1,1,49,52,3,2,,,,,,,,,
,Nick Haley,,,,24,284,34,69,12,1,1,31,3,1,6,21,48,6,4,,,,,,,,,
,Nick Mahin,,,,22,126,13,23,5,0,2,11,2,1,1,10,37,2,2,,,,,,,,,
,Nick McIntyre,,,,27,205,18,41,6,1,2,10,2,1,2,13,6,1,0,,,,,,,,,
,Nick Moresi,,,,23,287,24,52,9,1,4,14,5,1,2,21,40,2,2,,,,,,,,,
,Nick Noonan,,,,19,506,64,129,25,2,8,17,3,2,1,50,107,19,4,,,,,,,,,
,Nick Peoples,,,,23,225,20,44,9,0,4,15,3,1,1,20,55,2,2,,,,,,,,,
,Nick Trzesniak,,,,27,168,17,38,7,0,4,12,1,1,1,17,26,0,0,,,,,,,,,
,Nick Van Stratten,,,,23,190,18,53,13,0,3,11,2,1,0,20,30,3,3,,,,,,,,,
,Nick Weglarz,,,,20,401,52,97,19,2,10,45,4,2,1,40,54,4,3,,,,,,,,,
,Nico Vasquez,,,,19,103,11,20,4,0,1,7,1,0,1,9,29,1,1,,,,,,,,,
,Niuman Romero,,,,23,355,39,79,14,0,3,26,2,2,3,32,29,3,2,,,,,,,,,
,Noah Hall,,,,31,298,33,74,15,1,7,32,6,2,2,40,18,2,2,,,,,,,,,
,Nolan Reimold,BAL,AL,OF,24,385,53,100,19,1,15,37,4,2,0,50,37,2,1,,,,,,,,,
,Nook Logan,,,,29,310,36,79,14,3,2,23,1,1,5,22,60,14,4,,,,,,,,,
,Norihiro Nakamura,,,,35,205,16,49,11,1,5,18,2,1,1,26,37,2,1,,,,,,,,,
,Ofilio Castro,,,,24,441,42,100,21,1,3,30,2,2,5,40,26,1,1,,,,,,,,,
,Ogui Diaz,,,,22,296,25,50,9,0,2,9,3,2,1,18,36,5,2,,,,,,,,,
,Ole Sheldon,,,,25,321,42,84,15,0,7,37,5,3,1,37,39,1,1,,,,,,,,,
,Oliver Marmol,,,,22,266,26,45,10,1,1,15,6,1,3,20,47,9,2,,,,,,,,,
,Olmedo Saenz,,,,38,203,24,51,13,0,8,19,4,4,0,41,45,0,0,,,,,,,,,
,Olmo Rosario,,,,27,435,53,126,32,2,12,19,3,3,1,48,70,9,5,,,,,,,,,
,Omar Luna,,,,21,270,30,60,10,0,1,9,1,1,2,18,53,8,6,,,,,,,,,
,Oney Guillen,,,,22,110,13,22,4,0,1,10,1,1,2,9,26,1,2,,,,,,,,,
,Orlando Guevara,,,,24,92,6,17,3,0,1,7,0,0,2,9,19,0,0,,,,,,,,,
,Orlando Palmeiro,,,,40,162,16,41,8,1,2,15,2,1,3,17,21,1,1,,,,,,,,,
,Orlando Rosales,,,,24,358,30,77,16,1,2,17,2,2,1,28,36,1,4,,,,,,,,,
,Oscar Robles,,,,33,294,26,66,9,1,3,25,1,1,3,33,26,0,1,,,,,,,,,
,Osvaldo Martinez,,,,20,247,27,61,9,1,3,11,2,1,5,17,39,3,4,,,,,,,,,
,Osvaldo Morales,,,,21,163,12,31,6,0,3,8,2,1,0,12,75,1,0,,,,,,,,,
,Oswaldo Navarro,,,,24,410,43,92,18,0,3,32,4,1,3,35,36,1,1,,,,,,,,,
,Ovandy Suero,,,,26,383,31,75,9,2,2,17,3,1,5,20,33,12,6,,,,,,,,,
,Ozzie Chavez,,,,25,320,30,71,10,2,4,26,2,1,4,30,26,2,1,,,,,,,,,
,Ozzie Lewis,,,,22,253,22,48,10,0,5,18,1,1,0,23,82,5,3,,,,,,,,,
,P.J. Antoniato,,,,25,205,18,51,6,0,1,8,2,0,2,14,12,0,0,,,,,,,,,
,P.J. Phillips,,,,21,461,47,103,16,4,7,15,4,2,2,32,102,14,5,,,,,,,,,
,P.J. Pilittere,NYA,AL,C,26,345,37,84,13,1,4,17,4,3,2,34,19,0,1,,,,,,,,,
,Paco Figueroa,,,,25,255,28,63,11,1,2,20,3,1,3,16,12,1,1,,,,,,,,,
,Parker Dalton,,,,25,307,20,66,17,2,3,15,3,0,3,24,74,4,2,,,,,,,,,
,Pat Borders,,,,46,149,12,30,6,0,3,10,1,1,1,15,21,1,0,,,,,,,,,
