mlbamID,playerName,team,league,defaultPos,W,L,BFP,IP,H,HR,BB,K,HBP,R,ER,Age,G_SP,G_RP
,Paul Koss,,,,2,3,186,40,44,8,23,28,2,28,26,24,,
,Paul Mildren,,,,4,8,490,107,122,19,53,67,4,73,68,25,,
,Paul Oseguera,,,,3,5,325,71,81,12,37,48,3,49,45,25,,
,Pedro Beato,,,,3,7,401,84,106,17,50,36,5,69,64,22,,
,Pedro Viola,CIN,NL,RP,3,3,245,55,55,9,28,46,2,32,30,26,,
,Pete Parise,,,,1,2,124,27,30,5,16,16,1,19,18,24,,
,Philip Bartleski,,,,1,2,132,28,32,6,18,20,1,21,19,26,,
,Philip Barzilla,,,,3,3,221,50,51,4,24,36,2,26,24,30,,
,Philippe-Alexandre Valiquette,,,,1,2,138,29,34,7,19,18,1,23,21,22,,
,Polin Trinidad,HOU,NL,SP,5,8,531,120,134,24,44,74,5,77,71,24,,
,Preston Larrison,,,,3,3,242,54,60,6,25,31,3,32,30,28,,
,R.J. Rodriguez,,,,2,4,259,57,63,10,28,32,3,38,35,24,,
,Rafael Gonzalez,,,,2,7,413,85,103,22,57,46,6,74,68,23,,
,Rafael Lluberes,,,,2,3,224,47,49,6,38,38,2,32,30,24,,
,Ramon A Ramirez,,,,6,6,491,113,106,17,52,97,4,59,55,26,,
,Ramon Garcia,,,,2,2,152,34,37,5,16,19,1,21,19,24,,
,Ramon Geronimo,,,,2,3,232,52,52,9,26,41,2,31,29,25,,
,Randy Boone,,,,2,4,275,59,71,12,32,30,3,45,42,24,,
,Randy Choate,,,,3,2,192,44,45,4,18,31,2,22,20,33,,
,Randy Keisler,,,,5,7,485,107,122,14,50,60,4,68,63,33,,
,Randy Newsom,,,,3,4,271,58,67,7,35,28,3,39,36,27,,
,Randy Williams,CHA,AL,RP,2,2,190,43,43,5,22,37,2,24,22,33,,
,Ray Liotta,,,,2,6,328,68,89,11,41,30,3,56,52,26,,
,Raymar Diaz,,,,3,4,281,62,67,10,32,44,2,40,37,25,,
,Reid Mahon,,,,2,4,229,51,57,9,23,33,2,33,31,26,,
,Reid Santos,TOR,AL,RP,3,3,238,55,56,7,22,40,2,29,27,26,,
,Reidier Gonzalez,,,,4,7,442,96,118,18,46,39,3,70,65,23,,
,Reymond Cruz,,,,1,2,124,26,31,6,16,15,1,21,19,25,,
,Ricardo Romero,,,,4,7,478,103,120,15,56,61,5,71,66,24,,
,Rich Dorman,,,,4,6,398,90,94,14,40,60,3,53,49,30,,
,Richard Brooks,,,,1,3,183,39,47,8,22,30,2,30,28,24,,
,Richard Castillo,,,,1,2,124,27,28,4,18,21,1,18,17,19,,
,Richard De los Santos,,,,2,4,281,61,74,10,28,27,3,43,40,25,,
,Richard Lentz,BOS,AL,RP,2,2,174,38,39,6,24,34,2,25,23,24,,
,Richard Parker,,,,1,2,115,25,27,4,14,20,1,16,15,24,,
,Richie Daigle,,,,2,3,210,47,50,5,22,24,3,27,25,26,,
,Richie Gardner,MIL,NL,SP,4,7,445,98,109,16,49,62,4,64,59,27,,
,Rick Asadoorian,,,,1,2,156,34,38,6,19,20,2,24,22,28,,
,Ricky Barrett,,,,2,3,193,43,44,5,23,37,2,25,23,28,,
,Ricky Orta,,,,2,5,313,67,76,16,41,43,3,52,48,24,,
,Rob Bell,,,,2,2,181,41,47,5,14,29,2,24,22,32,,
,Rob Semerano,,,,1,2,124,26,33,6,15,12,1,22,20,27,,
,Robert Brownlie,,,,3,8,442,97,116,21,41,59,4,70,65,28,,
,Robert Cassevah,,,,1,3,174,36,43,6,26,19,2,29,27,23,,
,Robert Delaney,MIN,AL,RP,3,3,218,50,52,8,20,41,2,29,27,24,,
,Robert Hinton,,,,2,3,200,44,45,8,26,35,2,28,26,24,,
,Robert Manuel,CIN,NL,RP,3,3,225,54,47,7,18,49,2,24,22,25,,
,Robert Mosebach,PHI,NL,SP,7,10,715,156,180,23,79,72,10,105,97,24,,
,Robert Paulk,,,,2,2,169,37,42,5,19,20,2,24,22,28,,
,Robert Ray,,,,4,7,431,95,111,16,41,55,6,64,59,25,,
,Robert Rohrbaugh,SEA,AL,SP,6,7,494,114,120,16,40,67,4,63,58,25,,
,Robert Swindle,,,,3,2,158,38,35,5,12,36,1,17,16,25,,
,Robert Weinhardt,,,,1,2,124,27,29,5,15,19,1,18,17,23,,
,Robert Woodard,,,,1,2,124,28,28,4,13,23,1,16,15,24,,
,Roberto Giron,,,,2,3,163,37,39,7,17,29,1,23,21,33,,
,Roberto Novoa,,,,3,3,225,50,54,6,23,31,2,29,27,29,,
,Rocky Roquet,CHN,NL,RP,2,3,214,47,48,8,28,39,2,30,28,26,,
,Rodolfo Aguirre,,,,1,2,124,26,32,5,15,15,1,20,19,23,,
,Roger Deago,,,,3,4,280,62,64,8,33,42,3,37,34,32,,
,Rolando Valdez,,,,3,4,256,59,57,8,26,41,2,31,29,23,,
,Roman Colon,,,,2,2,172,39,44,4,14,25,1,22,20,29,,
,Roman Martinez,,,,2,3,197,43,48,7,22,25,3,29,27,24,,
,Rommie Lewis Jr.,,,,2,3,172,38,41,6,18,28,2,24,22,26,,
,Ron Chiavacci,,,,5,8,499,112,126,21,45,83,5,73,68,31,,
,Ron Flores,,,,4,3,271,62,57,6,30,52,2,30,28,29,,
,Ronald Belizario,,,,1,3,173,37,42,8,21,23,2,27,25,26,,
,Ronald Hill,,,,2,3,207,45,48,9,27,29,2,31,29,26,,
,Ronald Uviedo,,,,1,2,124,27,30,5,16,17,1,19,18,22,,
,Ronnie Ray,,,,2,4,257,57,63,7,27,38,2,34,31,25,,
,Ross Wolf,,,,3,3,244,55,62,6,22,30,2,32,30,26,,
,Rowdy Hardy,,,,4,9,548,120,155,20,39,53,10,86,80,26,,
,Ruben Medina,,,,1,3,183,39,44,7,25,24,2,28,26,22,,
,Ruddy Lugo,,,,5,3,298,69,66,6,31,51,3,33,31,29,,
,Rudy Darrow,ATL,NL,RP,1,2,111,24,27,4,13,15,1,16,15,25,,
,Russell Haltiwanger,,,,1,3,194,40,49,8,29,22,2,34,31,25,,
,Ryan Aldridge,,,,2,2,144,32,34,5,16,25,1,20,19,25,,
,Ryan Basner,,,,3,3,212,48,51,7,21,34,2,28,26,27,,
,Ryan Coultas,,,,2,3,183,39,44,8,23,26,2,29,27,27,,
,Ryan Edell,,,,5,6,429,98,111,18,31,54,5,61,56,25,,
,Ryan Falcon,,,,1,2,149,32,39,7,16,19,1,24,22,24,,
,Ryan Houston,MIL,NL,RP,2,3,229,51,52,8,27,41,2,31,29,29,,
,Ryan Keefer,,,,1,3,160,34,39,7,21,22,2,26,24,27,,
,Ryan Ketchner,,,,4,6,386,86,97,16,36,45,4,57,53,27,,
,Ryan Mattheus,COL,NL,RP,3,4,293,65,71,8,33,51,2,39,36,25,,
,Ryan McKeller,,,,2,3,215,46,53,8,27,35,1,33,31,25,,
,Ryan Morse,,,,3,7,450,96,116,20,54,42,4,74,68,26,,
,Ryan Mullins,,,,6,9,612,134,158,23,63,75,5,92,85,25,,
,Ryan O'Malley,,,,3,6,390,84,112,17,30,40,4,65,60,29,,
,Ryan Ouellette,,,,1,3,172,35,43,6,26,15,2,29,27,23,,
,Ryan Owen,,,,1,3,167,35,41,7,23,21,2,27,25,24,,
,Ryan Paul,,,,1,2,136,28,32,5,20,20,2,22,20,24,,
,Ryan Pope,,,,3,5,318,68,87,14,33,35,3,54,50,23,,
,Ryan Reid,,,,2,3,215,47,48,7,28,38,2,29,27,24,,
,Ryan Rodriguez,,,,2,4,250,54,63,6,29,29,3,36,33,24,,
,Ryan Rote,,,,1,4,219,44,54,9,35,28,3,39,36,26,,
,Ryan Sadowski,SFN,NL,RP,2,3,211,47,48,5,23,41,3,26,24,26,,
,Ryan Shaver,,,,2,3,165,37,41,4,17,22,2,22,20,24,,
,Ryan Thompson,,,,2,3,172,39,42,8,14,32,2,24,22,26,,
,Ryan Wagner,,,,2,3,180,40,43,4,20,27,1,23,21,26,,
,Ryan Webb,MIL,NL,SP,4,8,493,109,128,20,49,59,3,75,69,23,,
,Ryan Wing,,,RP,3,3,219,50,49,6,24,36,2,27,25,27,,
,Ryne Lawson,,,,2,4,255,54,64,9,32,28,3,40,37,24,,
,Ryne Reynoso,,,,3,3,222,50,50,7,26,41,2,29,27,24,,
,Salvador Aguilar,,,,4,5,347,77,87,13,35,46,3,50,46,27,,
,Sam Demel,,,,2,3,203,44,46,8,29,32,2,30,28,23,,
,Sam Lecure,CIN,NL,SP,4,7,440,97,106,19,47,64,5,65,60,25,,
,Sam Narron,MIL,NL,SP,5,8,514,116,136,18,41,55,4,73,68,27,,
,Sammy Leon,,,,1,2,124,26,30,4,19,17,1,20,19,24,,
,Samuel Gervacio,HOU,NL,RP,3,3,257,58,55,8,29,62,3,31,29,24,,
,Samuel Walls,,,,2,3,174,37,40,7,26,24,2,27,25,25,,
,Scot Drucker,,,,1,2,124,27,31,5,14,14,1,19,18,27,,
,Scott Carroll,,,,2,5,292,63,74,13,32,38,3,46,43,24,,
,Scott Diamond,,,,3,5,332,73,82,13,37,48,3,49,45,22,,
,Scott Lonergan,,,,1,2,124,27,31,4,14,14,1,18,17,25,,
,Scott Maine,,,,1,2,141,29,35,6,19,22,2,24,22,24,,
,Scott Mueller,,,,1,2,124,26,31,6,18,13,1,22,20,23,,
,Scott Munter,,,,3,4,269,61,71,5,23,27,2,35,32,29,,
,Scott Nestor,PHI,NL,RP,3,4,277,60,57,10,41,54,4,38,35,24,,
,Scott Roehl,,,,2,3,221,49,52,8,25,35,2,31,29,27,,
,Scott Sauerbeck,,,,1,2,130,27,30,4,21,21,2,20,19,37,,
,Scott Shoemaker,,,,3,3,217,50,49,7,21,31,2,27,25,27,,
,Scott Strickland,,,,3,3,218,49,51,8,23,40,2,30,28,33,,
,Scott Tyler,,,,1,3,159,32,37,7,27,18,2,28,26,26,,
,Scott Vander Weg,,,,2,3,170,38,42,7,16,23,2,25,23,26,,
,Scott Williamson,,,,2,1,117,27,25,2,12,27,1,12,11,33,,
,Sean O'Sullivan,LAA,AL,SP,5,8,537,116,137,19,61,56,7,83,77,21,,
,Sean Smith,PIT,NL,SP,5,8,531,119,124,19,56,80,6,72,67,25,,
,Sean Stidfole,TOR,AL,RP,3,4,255,56,58,8,33,36,2,35,32,25,,
,Sean Walker,,,,2,3,222,49,56,6,23,32,2,31,29,26,,
,Sean Watson,,,,2,3,233,51,48,8,35,51,3,31,29,23,,
,Sean West,,,,3,6,377,79,84,12,62,59,4,56,52,23,,
,Sergio Escalona,PHI,NL,RP,1,2,124,27,28,4,16,24,1,17,16,24,,
,Sergio Perez,,,,2,5,280,61,71,11,30,37,3,43,40,24,,
,Sergio Severino,,,,1,5,293,59,72,15,47,33,3,54,50,24,,
,Seth Overbey,,,,2,4,240,52,60,9,29,29,3,37,34,25,,
,Shane Lindsay,COL,NL,SP,2,4,234,48,52,9,40,40,3,37,34,24,,
,Shane Youman,,,,5,5,405,91,96,11,43,51,5,53,49,29,,
,Shaun Babula,,,,1,2,136,29,36,5,15,17,2,22,20,32,,
,Shaun Garceau,,,,2,6,350,72,82,14,57,40,4,58,54,21,,
,Shawn Ferguson,,,,1,2,124,26,31,4,18,14,2,20,19,26,,
,Shawn Nottingham,,,,5,8,544,119,133,22,62,72,5,82,76,24,,
,Simon Ferrer,,,,4,9,560,116,151,27,68,45,6,101,93,29,,
,Spencer Steedley,,,,1,2,124,26,30,4,18,16,1,19,18,24,,
,Stephen Artz,,,,1,2,124,27,33,7,13,13,1,21,19,25,,
,Stephen Clyne,,,,1,2,127,27,32,5,16,15,1,20,19,24,,
,Stephen Faris,,,,5,7,446,101,108,13,43,63,5,58,54,25,,
,Stephen Marek,ATL,NL,RP,3,3,242,55,52,7,29,50,2,29,27,25,,
,Stephen Randolph,,,,3,3,219,49,38,5,36,67,2,23,21,35,,
,Steve Andrade,,,,2,3,203,45,44,6,28,33,2,27,25,31,,
,Steve Bray,,,RP,3,3,246,57,55,9,23,49,2,30,28,28,,
,Steve Garrison,SDN,NL,SP,5,7,467,107,110,17,45,74,3,61,56,22,,
,Steve Green,,,,3,2,195,44,43,5,23,40,2,24,22,31,,
,Steve Kline,,,,2,2,139,32,34,3,13,18,1,17,16,36,,
,Steve Palazzolo,,,,1,2,132,28,30,4,19,21,2,19,18,27,,
,Steve Schmoll,,,,3,4,242,56,61,7,19,35,2,31,29,29,,
,Steve Woodard,,,,1,1,104,24,25,3,9,19,1,13,12,34,,
,Steven Cheney,,,,1,2,124,26,32,5,15,14,1,20,19,22,,
,Steven Edlefsen,,,,1,3,163,34,39,6,23,25,2,26,24,24,,
,Steven Hammond,,,,6,9,601,135,150,21,55,89,6,83,77,27,,
,Steven Jackson,NYA,AL,RP,3,3,240,55,57,6,24,46,2,30,28,27,,
,Steven Johnson,,,,2,4,258,55,62,12,34,37,2,41,38,21,,
,Steven Otterness,,,,1,2,124,26,30,6,17,17,1,21,19,24,,
,Steven Richard,,,,1,2,163,35,36,5,24,24,2,23,21,24,,
,Steven Rowe,,,,2,3,215,48,55,7,21,29,2,31,29,28,,
,Steven Sharpe,,,,1,2,124,27,32,4,14,13,1,19,18,27,,
,Steven Spurgeon,,,,1,3,159,33,42,7,20,18,2,28,26,25,,
,Steven Uhlmansiek,,,,1,3,160,34,38,7,23,19,2,26,24,26,,
,Steven White,,,,5,7,478,103,120,17,53,55,7,73,68,28,,
,Steven Wright,,,,4,7,444,98,114,20,41,61,7,69,64,24,,
,Sung Jung,,,,2,3,188,42,46,7,19,28,2,27,25,29,,
,Sung-Wei Tseng,,,,2,3,205,45,48,7,25,29,3,29,27,24,,
,T.J. Burton,,,,2,3,195,42,49,6,23,25,2,29,27,25,,
,Tanner Roark,,,,1,2,124,27,30,5,16,19,1,19,18,22,,
,Tanner Watson,,,,2,4,226,49,60,10,24,25,2,37,34,27,,
,Taylor Wilding,,,,2,3,215,48,51,7,23,38,2,29,27,24,,
,Terrell Young,WAS,NL,RP,1,2,124,26,30,5,18,16,1,20,19,23,,
,Terrence Engles,,,,1,4,220,45,54,10,32,31,3,38,35,23,,
,Terrence Parker,,,,2,5,287,62,68,12,39,33,2,44,41,24,,
,Terry Large,,,,2,3,221,48,53,7,28,33,2,32,30,26,,
,Thomas Baumgardner,,,,2,3,216,46,57,10,24,26,3,37,34,25,,
,Thomas Fairchild,,,,2,3,183,41,42,5,21,30,3,24,22,25,,
,Thomas Hanson,ATL,NL,SP,5,6,443,98,95,17,55,92,7,60,56,22,,
,Thomas Italiano,,,,1,2,124,26,29,4,20,17,1,19,18,22,,
,Thomas Mendoza,,,,3,7,437,91,121,19,51,35,4,78,72,21,,
,Tim Alderson,SFN,NL,SP,3,6,391,86,97,13,42,56,3,56,52,20,,
,Tim Bittner,,,,2,4,229,49,56,7,31,31,2,34,31,29,,
,Tim Corcoran,,,,2,2,180,41,40,3,19,37,2,20,19,31,,
,Tim Hamulack,,,,2,2,162,37,39,4,16,29,1,20,19,32,,
,Tim Lavigne,,,,2,3,222,49,53,7,27,34,2,31,29,30,,
,Tim McNab,,,,3,3,225,51,57,7,19,28,2,30,28,29,,
,Tim Stronach,,,,1,2,127,27,30,4,17,17,1,18,17,23,,
,Timothy Bascom,,,,2,5,321,68,81,15,43,37,3,54,50,24,,
,Timothy Lahey,,,,3,4,257,57,65,8,26,36,2,36,33,27,,
,Timothy Sexton,,,,4,7,446,98,115,21,45,49,5,71,66,22,,
,Timothy Wood,FLO,NL,RP,2,2,172,38,41,5,20,25,2,24,22,26,,
,Tobi Stoner,,,,5,6,450,100,108,18,47,67,4,64,59,24,,
,Todd Blackford,,,,1,2,163,35,39,5,23,21,2,24,22,24,,
,Todd Doolittle,,,,2,2,180,40,40,6,22,37,2,24,22,26,,
,Todd Redmond,ATL,NL,SP,7,9,617,141,152,27,49,91,6,86,80,24,,
,Todd Ritchie,,,,1,3,157,33,42,7,19,15,2,27,25,37,,
,Tom Martin,,,,2,1,112,26,27,2,10,16,1,13,12,39,,
,Tom Shearn,,,,4,6,421,95,105,15,37,60,4,58,54,31,,
,Tomas Santiago,,,,2,3,205,44,48,6,26,36,3,29,27,27,,
,Tomo Ohka,CLE,AL,SP,4,5,366,83,94,13,30,52,3,51,47,33,,
,Tony Bajoczky,,,,3,5,347,77,95,15,27,34,4,54,50,24,,
,Tracy Thorpe,,,,2,4,248,55,55,10,31,45,3,35,32,28,,
,Travis Banwart,,,,1,4,230,48,56,11,32,28,2,39,36,23,,
,Travis Beazley,,,,5,7,505,113,131,21,44,59,4,75,69,26,,
,Travis Chick,,,,5,8,502,110,117,18,61,69,5,71,66,25,,
,Travis Minix,,,,2,2,155,36,36,5,15,25,1,19,18,31,,
,Travis Mortimore,,,,2,4,246,52,60,11,33,26,2,40,37,24,,
,Travis Schlichting,,,,1,2,143,31,35,6,15,21,2,21,19,24,,
,Travis Wendte,,,,1,2,142,30,36,7,17,17,1,24,22,26,,
,Travis Wood,,,,3,7,441,93,101,19,63,61,7,70,65,22,,
,Trevor Bell,,,,3,6,386,82,101,15,46,41,4,63,58,22,,
,Trey Hodges,,,,3,6,392,82,101,15,49,45,6,65,60,31,,
,Tristan Crawford,,,,2,3,176,40,42,5,18,31,1,23,21,26,,
,Troy Cate,,,,3,3,217,50,49,7,21,37,2,27,25,28,,
,Tyler Chambliss,,,,1,3,188,38,49,8,27,21,2,34,31,24,,
,Tyler Herron,SLN,NL,SP,4,7,459,101,114,17,47,64,8,68,63,22,,
,Tyler Norrick,,,,3,5,344,74,73,11,51,59,4,47,43,25,,
,Tyler Pelland,,,,3,3,240,54,49,7,32,53,3,29,27,25,,
,Tyler Robertson,MIN,AL,SP,3,5,314,67,78,11,41,44,3,49,45,21,,
,Tyler Tufts,,,,1,2,124,25,34,6,16,10,1,23,21,22,,
,Tyler Wilson,,,,1,2,145,31,31,5,22,28,1,20,19,22,,
,Tyson Brummett,,,,4,6,426,92,105,18,53,51,4,67,62,24,,
,Victor Garate,LAN,NL,RP,1,2,124,27,27,4,17,24,1,17,16,24,,
,Victor Santos,,,,3,4,260,58,62,6,29,49,2,33,31,32,,
,Victor Zambrano,,,,2,4,236,50,59,8,31,36,2,37,34,34,,
,Vincent Bongiovanni,,,,2,4,219,46,52,9,31,31,2,35,32,26,,
,Vincent Mazzaro,,,,6,9,603,135,146,16,59,80,10,79,73,22,,
,Vinnie Pestano,,,,1,2,119,25,29,5,16,15,1,19,18,24,,
,Virgil Vasquez,,,,7,10,657,152,164,28,43,103,8,89,82,27,,
,Wade Townsend,,,,2,5,315,65,76,16,48,37,3,55,51,26,,
,Waldis Joaquin,,,,1,2,124,27,28,4,17,22,1,17,16,22,,
,Wander Perez,,,,0,2,90,18,24,5,13,10,1,18,17,24,,
,Wayne Daman,,,,1,2,124,26,30,5,18,16,1,20,19,24,,
,Wes Roemer,ARI,NL,SP,3,8,464,101,124,25,44,58,6,79,73,22,,
,Wes Whisler,,,,6,10,640,142,177,21,52,54,6,96,89,26,,
,Wilfredo Perez,BAL,AL,RP,2,2,169,37,39,6,22,28,2,24,22,24,,
,Wilkins Arias,,,,3,3,222,48,52,7,28,38,2,31,29,28,,
,Wilkins De la Rosa,,,,2,4,242,51,62,11,30,30,2,40,37,24,,
,William Glen,,,,3,4,295,66,68,10,34,48,3,40,37,31,,
,William Harris,,,,2,3,188,41,46,8,23,31,2,29,27,24,,
,William Inman,,,,6,7,524,117,111,17,68,106,5,66,61,22,,
,William Muldowney,,,,2,3,220,47,56,11,25,30,2,36,33,24,,
,Willie Collazo,,,,4,3,283,67,68,7,20,43,3,32,30,29,,
,Wilmin Rodriguez,,,,1,2,124,27,29,4,17,18,1,18,17,24,,
,Wilton Noel,,,,1,2,158,33,39,6,21,18,2,25,23,26,,
,Wilton Sevilla,,,,2,3,214,49,52,7,19,31,2,28,26,25,,
,Xavier Cedeno,,,,4,7,467,98,126,16,55,48,4,77,71,22,,
,Yohan Pino,,,,4,6,415,91,105,19,40,53,6,64,59,25,,
,Yosandy Ibanez,,,,1,2,124,26,29,4,18,17,1,19,18,27,,
,Yukinaga Maeda,,,,1,1,106,24,28,3,8,17,1,14,13,38,,
,Yunior Novoa,,,,2,3,208,46,47,7,24,41,2,28,26,24,,
,Zach Braddock,,,,2,4,250,52,55,10,41,47,3,39,36,21,,
,Zach Clark,,,,3,5,329,74,88,11,28,30,3,48,44,25,,
,Zach Schreiber,ATL,NL,RP,2,3,214,47,46,7,29,37,2,28,26,27,,
,Zach Segovia,,,,4,8,491,109,124,18,49,54,5,72,67,26,,
,Zachary Dials,,,,2,3,190,42,46,6,21,27,1,26,24,23,,
,Zachary Hammes,,,,1,2,158,34,37,6,21,22,1,23,21,25,,
,Zachary Kroenke,FLO,NL,RP,2,2,166,37,36,5,22,32,2,21,19,25,,
,Zachary McAllister,,,,3,4,282,61,74,13,28,32,3,45,42,21,,
,Zachary Phillips,,,,3,7,437,90,111,18,62,49,4,75,69,22,,
,Zachary Simons,DET,AL,RP,2,3,232,49,50,9,37,40,3,35,32,24,,
,Zachary Stewart,,,,1,2,124,26,29,6,18,19,1,20,19,22,,
,Zachary Ward,,,,2,3,194,42,46,5,25,30,2,27,25,25,,
,Zachary Zuercher,,,,1,2,132,29,32,6,16,18,1,20,19,25,,
,Zack Parker,,,,2,2,152,33,37,4,20,23,1,22,20,27,,
,Zechry Zinicola,,,,2,3,205,44,48,6,27,30,2,29,27,24,,
